#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      264.5   200.1    74.4   139.1   152.9   232.3   269.6   291.3   308.7   331.5   367.6   451.2   936.7  2579.0  6550.3  29964.9    30000  1777990055858  1777990066000
read      230.2    93.2    80.4   134.9   148.1   218.3   251.3   270.0   283.7   299.5   320.3   359.2   460.2   886.2  3230.5  30057.5    30005  1777990067515  1777990077639
read      232.9    93.7    80.4   138.0   150.7   221.4   254.0   272.5   286.6   302.7   323.3   360.3   457.3   769.3  3315.0  30077.4    30010  1777990079151  1777990089253
read      230.6    94.1    86.8   139.3   151.8   218.7   250.0   268.4   281.8   297.2   318.3   355.1   453.0   791.3  3204.7  30032.0    30015  1777990090766  1777990100865
read      234.3   105.3    80.4   134.8   147.3   220.1   253.8   273.2   288.0   305.8   330.4   371.9   489.6  1178.5  3217.7  30029.9    30020  1777990102379  1777990112485
read      241.2   110.9    86.8   138.0   150.9   226.0   260.6   280.7   295.6   315.1   341.1   387.7   502.6  1347.9  3457.9  30015.8    30025  1777990113998  1777990124101
read      248.4   140.4    86.8   138.2   151.6   231.7   268.6   289.8   305.7   324.9   352.7   400.7   522.2  1437.2  6464.2  29970.3    30030  1777990125616  1777990135718
read      236.7   118.1    86.8   136.1   148.4   220.5   254.2   274.1   289.3   307.7   333.1   376.5   502.2  1480.6  3955.6  30076.4    30035  1777990137233  1777990147338
read      246.7   116.4    86.8   138.5   151.2   231.0   268.8   290.2   306.0   324.4   351.3   396.7   507.0  1491.6  3383.3  30078.3    30040  1777990148853  1777990158954
read      250.3   119.1    86.8   138.8   152.1   233.9   272.3   294.4   311.2   331.4   358.7   404.2   522.8  1477.8  3769.2  30019.1    30045  1777990160468  1777990170570
read      242.3   113.8    86.8   137.2   150.2   226.5   262.1   282.6   297.4   316.7   342.8   391.7   521.0  1323.2  4235.0  29977.6    30050  1777990172083  1777990182189
read      231.7   102.0    86.8   133.1   145.7   218.8   252.2   271.1   285.1   301.4   323.3   364.2   474.7  1181.8  3230.9  30107.7    30055  1777990183704  1777990193809
read      243.3   122.8    86.8   134.7   147.7   226.7   264.2   285.8   301.6   320.3   346.6   395.7   525.8  1447.4  4120.8  29887.0    30060  1777990195321  1777990205429
read      236.6   118.4    86.8   133.6   145.9   220.1   255.7   276.0   291.3   309.9   335.4   379.5   512.6  1517.0  3968.2  30085.1    30065  1777990206944  1777990217048
read      243.4   132.3    86.8   135.2   147.8   225.1   262.0   283.3   298.6   318.8   345.9   396.3   538.7  1850.5  4266.4  30018.8    30070  1777990218563  1777990228669
read      246.7   145.5    86.8   132.7   145.6   225.6   264.5   287.1   303.7   324.1   353.5   408.1   575.1  2151.6  4537.1  30026.8    30075  1777990230185  1777990240287
read      244.3   135.4    86.8   133.5   146.3   224.8   263.0   285.0   301.0   320.6   349.5   401.6   564.0  1926.6  4293.8  30040.1    30080  1777990241804  1777990251906
read      233.2   114.4    80.4   129.7   142.4   218.9   254.0   273.3   288.2   306.1   331.0   374.4   504.0  1248.6  3368.3  30101.6    30085  1777990253421  1777990263522
read      234.8   102.4    80.4   131.9   144.9   221.4   256.0   275.3   290.4   308.1   332.3   376.4   502.7  1011.2  3283.5  30016.7    30090  1777990265036  1777990275137
read      236.6   102.5    86.8   135.2   148.2   222.3   256.9   275.9   290.6   308.4   333.1   378.7   509.3  1027.5  3221.1  30059.1    30095  1777990276652  1777990286759
read      225.8    99.8    80.4   127.6   139.7   215.1   248.4   267.0   280.3   295.6   316.9   354.6   460.8   943.3  3334.9  30205.5    30100  1777990288272  1777990298375
read      224.4    90.8    80.4   129.9   142.4   213.7   246.0   264.4   277.1   293.0   314.2   348.7   449.5   844.1  3062.7  30077.4    30105  1777990299887  1777990309992
read      238.6   132.3    80.4   131.9   145.1   221.6   254.6   273.2   287.8   305.3   330.7   384.6   610.5  1627.4  4532.3  30081.3    30110  1777990311506  1777990321609
read      226.7    99.9    80.4   131.2   143.8   215.4   247.6   265.9   278.8   294.4   315.7   353.3   462.6   849.2  4125.0  30034.3    30115  1777990323124  1777990333226
read      219.9    90.2    80.4   131.1   142.7   208.7   239.4   256.9   270.0   285.4   305.3   339.7   435.5   878.9  2748.6  30093.4    30120  1777990334740  1777990344843
