#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      232.6   139.5    93.8   140.1   151.6   216.7   249.3   268.0   281.6   297.4   319.7   359.3   476.3  1423.3  6528.1  29963.6    30000  1778335341973  1778335352122
read      234.8   105.1    93.8   140.4   152.4   220.4   254.0   273.2   287.9   305.3   328.4   367.6   465.1  1041.2  3773.7  29963.4    30005  1778335353638  1778335363761
read      239.6   115.2    93.8   143.3   155.5   223.7   258.4   278.2   292.7   310.8   335.0   374.2   486.2  1266.9  4472.5  30077.0    30010  1778335365275  1778335375390
read      237.5   108.9    93.8   142.8   154.7   221.0   254.8   274.7   289.6   307.4   331.6   374.4   500.4  1219.7  3933.3  30045.9    30015  1778335376910  1778335387013
read      250.4   111.7    93.8   148.0   160.9   233.7   270.9   292.1   308.3   327.8   354.0   397.0   513.6  1192.8  3970.1  30048.4    30020  1778335388530  1778335398635
read      247.9   122.9   101.3   147.0   158.2   228.1   265.3   287.6   304.6   325.1   352.9   398.3   531.9  1526.5  4205.6  30064.6    30025  1778335400150  1778335410253
read      250.2   187.5   101.3   147.3   158.5   227.2   264.2   286.2   302.6   322.7   350.0   396.3   550.7  2155.8  7391.7  30141.9    30030  1778335411770  1778335421873
read      243.7   131.4    93.8   146.4   157.9   225.6   261.2   282.3   297.4   317.5   343.1   384.8   498.1  1460.8  5779.5  30039.2    30035  1778335423389  1778335433501
read      243.3   112.7    93.8   144.4   155.8   226.0   262.7   284.2   300.2   319.6   345.1   386.5   491.6  1592.8  3279.5  29984.8    30040  1778335435025  1778335445129
read      242.1   118.1   101.3   146.0   157.3   224.8   260.2   281.1   296.4   316.2   341.6   382.9   486.3  1312.7  4785.2  30049.1    30045  1778335446646  1778335456750
read      242.0   109.7    86.8   145.5   156.9   224.6   259.6   280.0   294.9   314.2   339.8   384.0   516.6  1283.5  3940.1  30102.0    30050  1778335458265  1778335468378
read      247.4   112.1    93.8   145.7   159.1   230.8   266.7   287.3   302.5   321.0   346.8   392.9   519.0  1270.5  4149.7  30124.3    30055  1778335469897  1778335480003
read      236.3   107.6    93.8   143.3   155.4   222.0   255.2   274.4   289.2   306.6   329.5   367.0   460.1  1000.7  4201.5  30011.2    30060  1778335481519  1778335491626
read      242.1   187.7    93.8   140.4   151.5   216.9   251.2   271.8   287.4   306.2   331.6   374.2   564.0  3328.9  5432.1  30092.2    30065  1778335493140  1778335503241
read      248.8   152.9    93.8   144.6   156.4   226.6   263.0   284.5   300.3   320.0   346.4   392.1   553.9  2438.7  5096.2  29952.4    30070  1778335504756  1778335514860
read      238.9   114.6    93.8   141.4   153.2   221.7   257.0   277.2   292.6   311.7   337.0   377.6   493.4  1535.3  3647.3  30076.3    30075  1778335516379  1778335526488
read      241.9   124.0    86.8   147.3   159.5   226.0   260.3   280.4   294.9   313.2   337.2   375.2   480.6  1079.7  4319.4  30068.5    30080  1778335528004  1778335538107
read      236.2    95.8    93.8   147.3   158.5   221.5   254.1   273.3   287.8   304.8   327.4   365.6   465.2   880.0  3142.6  30114.5    30085  1778335539624  1778335549726
read      272.0   258.1    93.8   150.7   163.3   236.4   274.5   297.0   314.8   336.4   365.4   417.2   814.1  4088.2  6593.9  30090.6    30090  1778335551241  1778335561342
read      253.4   157.9   101.3   149.9   161.9   231.4   267.6   288.7   304.5   323.7   349.7   393.7   543.8  2851.9  4842.6  30032.5    30095  1778335562857  1778335572958
read      273.1   249.1   101.3   149.2   161.8   237.8   277.3   300.9   319.2   341.8   371.7   427.4   801.7  3754.8  6371.9  30024.5    30100  1778335574473  1778335584585
read      251.5   181.6    93.8   146.4   159.0   228.4   263.8   284.6   299.6   318.4   344.0   388.5   541.8  3242.3  6211.9  30142.0    30105  1778335586101  1778335596208
read      239.4    97.2    93.8   141.6   154.2   227.0   261.9   281.3   295.3   313.0   335.9   371.5   461.7   815.1  3451.6  30058.5    30110  1778335597723  1778335607827
