#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      242.5   121.7    93.8   143.3   156.4   229.0   262.2   281.3   295.0   312.9   336.7   375.3   472.1  1236.5  4907.3  29835.6    30000  1778338473788  1778338483934
read      253.9   110.7    93.8   154.8   168.0   238.8   273.3   293.2   308.6   326.7   351.2   390.9   484.7  1355.5  4214.4  29987.0    30005  1778338485448  1778338495569
read      251.9   113.1   101.3   152.6   165.6   236.4   271.6   291.9   307.4   326.0   351.1   391.0   476.6  1300.5  4286.8  30035.9    30010  1778338497083  1778338507184
read      243.7   126.8    93.8   145.9   157.8   226.6   259.9   279.7   294.2   312.5   336.6   375.0   499.1  1905.5  4361.1  30003.2    30015  1778338508698  1778338518805
read      247.5   130.0    93.8   147.0   159.1   228.7   263.7   284.6   299.5   318.3   343.5   385.2   521.9  1960.9  3947.1  30064.8    30020  1778338520321  1778338530432
read      252.1   105.5    93.8   151.3   164.7   238.5   272.9   292.5   307.5   325.1   349.7   389.4   487.2  1125.5  3959.9  29961.7    30025  1778338531949  1778338542052
read      241.3   101.9    93.8   145.8   158.4   227.2   259.6   278.6   292.8   310.3   333.7   372.5   482.8  1255.6  3767.7  30065.3    30030  1778338543565  1778338553667
read      254.0   115.0    86.8   152.7   166.2   239.4   273.2   292.6   307.2   324.3   348.2   390.0   504.6  1407.4  4158.5  30064.5    30035  1778338555181  1778338565285
read      248.0   108.2    86.8   146.8   160.3   233.1   267.5   287.6   302.3   319.9   345.2   389.7   507.1  1073.8  4136.0  30047.9    30040  1778338566801  1778338576901
read      252.9   119.9    93.8   149.9   162.6   234.8   271.0   292.1   308.3   328.1   355.6   401.2   538.1  1435.4  4065.5  30101.6    30045  1778338578416  1778338588523
read      246.2   120.2   101.3   151.1   162.9   227.7   261.2   281.6   296.2   315.4   340.8   383.8   520.1  1543.2  4176.0  30116.3    30050  1778338590038  1778338600144
read      253.2   114.2    93.8   152.2   164.6   235.3   271.0   291.7   307.5   326.6   352.9   396.5   532.0  1576.2  3751.7  30131.1    30055  1778338601660  1778338611771
read      255.5   123.6   101.3   153.8   166.4   237.4   273.4   294.2   310.3   329.6   355.6   397.6   519.3  1752.4  4124.3  30058.0    30060  1778338613286  1778338623391
read      259.2   136.8   101.3   154.0   167.2   240.0   276.6   297.8   314.6   335.2   362.7   404.8   530.8  1710.6  5227.0  30089.6    30065  1778338624907  1778338635012
read      238.0   106.7   101.3   146.7   157.7   221.2   253.7   273.8   288.9   306.8   331.3   371.1   488.4  1293.5  3449.9  30106.8    30070  1778338636527  1778338646629
read      248.8   104.4    93.8   151.2   163.5   232.8   268.0   288.6   303.9   322.3   347.0   388.0   486.3  1235.2  3220.9  30134.0    30075  1778338648143  1778338658248
read      249.4    96.4    93.8   150.7   162.9   234.0   270.1   291.0   306.7   325.4   350.8   391.9   490.1  1096.5  2660.3  29934.2    30080  1778338659763  1778338669870
read      243.7   114.6   101.3   147.3   158.9   227.8   262.3   282.7   296.9   315.6   339.9   379.5   481.8  1343.6  4364.0  30126.1    30085  1778338671384  1778338681488
read      249.8   142.7   101.3   149.2   161.1   231.3   267.1   287.7   303.1   321.8   347.9   390.9   507.8  1768.5  5508.4  30131.9    30090  1778338683002  1778338693104
read      252.3   155.9   101.3   148.1   160.3   231.2   267.8   289.4   305.7   325.7   353.7   399.9   547.9  2507.2  6198.5  30072.1    30095  1778338694619  1778338704721
read      248.8   122.8    93.8   149.7   161.5   229.8   265.5   286.7   302.2   321.0   346.6   390.2   514.4  1837.7  4069.5  30082.4    30100  1778338706237  1778338716344
read      241.0   110.4    93.8   145.1   156.8   224.6   258.2   278.4   293.5   312.6   338.1   378.9   488.1  1367.9  4041.2  30008.7    30105  1778338717860  1778338727965
read      245.8   108.1    93.8   148.0   160.8   231.6   265.9   285.4   299.1   316.9   341.0   380.2   487.7  1176.9  4178.4  30066.1    30110  1778338729481  1778338739585
