#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      240.9   104.8    93.8   151.7   164.2   230.4   261.2   277.8   290.3   304.8   322.1   351.8   427.5  1028.8  4237.7  29882.4    30000  1777248774199  1777248784349
read      236.3    90.6    93.8   149.9   161.7   224.7   254.9   272.4   285.6   300.5   320.1   352.9   433.8   819.3  3215.0  30076.8    30005  1777248785865  1777248795991
read      235.2    98.8    93.8   147.8   159.5   222.0   252.9   271.1   284.5   299.9   319.8   352.3   448.4  1219.0  3231.4  30068.8    30010  1777248797505  1777248807605
read      252.8   137.9    93.8   150.8   163.3   235.1   269.8   289.4   303.9   320.7   344.7   386.7   538.1  1922.1  5689.4  29961.1    30015  1777248809120  1777248819226
read      235.4   104.7    93.8   145.9   157.2   220.6   252.8   271.2   285.0   300.9   321.1   356.5   469.0  1228.3  3193.8  30041.2    30020  1777248820741  1777248830849
read      236.1    96.9    93.8   147.2   160.1   225.4   255.7   272.7   285.4   299.5   318.4   349.0   433.7   913.4  3899.6  29992.0    30025  1777248832362  1777248842475
read      235.9    94.9    93.8   149.3   161.7   225.6   255.2   272.3   285.0   299.0   317.8   345.9   421.3   811.8  3381.3  29963.5    30030  1777248843988  1777248854106
read      233.6    87.6    93.8   146.4   158.6   224.1   254.5   271.6   284.2   298.3   317.3   345.4   412.7   632.5  3051.7  30031.0    30035  1777248855623  1777248865729
read      237.8    89.5    93.8   150.3   163.1   228.4   258.0   274.1   286.7   300.6   318.5   346.2   417.8   858.2  3314.4  30045.4    30040  1777248867243  1777248877350
read      245.8   117.4    93.8   151.9   163.7   230.4   264.4   283.7   297.3   314.6   336.9   371.2   464.4  1614.4  4243.8  30184.4    30045  1777248878865  1777248888966
read      245.3    99.5    93.8   152.6   164.8   231.7   265.2   284.0   297.3   314.4   336.3   369.9   457.5  1158.8  3488.7  30079.9    30050  1777248890481  1777248900588
read      249.2   123.4    93.8   152.3   164.8   232.9   266.8   286.1   300.0   317.5   340.6   376.8   497.2  1624.8  4916.5  29916.9    30055  1777248902102  1777248912208
read      245.5   102.4    93.8   153.4   165.5   231.7   264.3   282.9   296.3   313.5   335.3   369.1   465.9  1174.4  3873.1  29974.2    30060  1777248913724  1777248923840
read      248.4   111.1    93.8   156.0   168.1   233.2   265.8   284.5   297.8   314.8   336.7   370.8   472.0  1478.6  4287.3  30053.5    30065  1777248925353  1777248935463
read      245.0   102.6    93.8   153.1   165.7   231.8   264.0   282.2   295.2   311.6   332.5   365.8   461.2  1267.7  4020.5  30016.6    30070  1777248936976  1777248947079
read      248.4   101.8    93.8   153.3   166.5   235.6   268.6   286.8   299.8   316.2   337.7   371.7   471.1  1175.2  3461.2  30141.2    30075  1777248948596  1777248958704
read      239.3    95.1    86.8   151.0   163.3   227.9   258.3   275.1   288.4   303.5   322.5   355.2   441.0  1028.4  3463.1  30067.9    30080  1777248960219  1777248970321
read      244.6   146.2    93.8   152.1   164.0   226.1   258.0   276.3   290.6   307.3   329.0   365.6   497.7  2560.0  4613.3  30088.2    30085  1777248971835  1777248981942
read      264.1   201.8   101.3   153.7   166.2   235.6   271.1   291.9   307.8   326.5   352.8   399.5   720.7  3074.5  6130.1  30131.9    30090  1777248983456  1777248993560
read      253.4   167.5    93.8   152.3   164.5   232.7   266.3   285.6   299.3   316.6   339.9   378.9   538.3  2990.1  6000.0  30014.1    30095  1777248995076  1777249005181
read      251.9   169.9    93.8   154.6   167.0   231.8   263.8   282.1   295.4   312.1   333.5   368.0   497.8  2772.4  6047.3  30072.3    30100  1777249006694  1777249016796
read      238.6    95.4    93.8   151.9   163.9   227.0   258.2   275.3   288.4   303.1   321.0   351.3   432.3   947.1  4064.6  30046.6    30105  1777249018311  1777249028415
