#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      221.5    97.3    80.4   128.2   140.3   211.5   243.1   260.7   273.1   288.7   308.9   342.7   438.9   804.1  3879.0  29939.9    30000  1777992008681  1777992018833
read      233.4   108.1    86.8   138.2   150.7   220.8   253.9   272.5   286.4   302.4   323.9   363.0   462.4   913.8  3962.4  29897.6    30005  1777992020349  1777992030479
read      225.0    93.7    86.8   133.0   145.0   213.4   245.5   263.5   275.9   292.1   313.6   349.9   448.3   788.3  3435.8  30062.1    30010  1777992031994  1777992042104
read      232.1   107.3    86.8   135.1   147.9   218.9   251.0   269.5   283.3   299.5   322.7   367.4   486.1  1056.3  4131.9  30074.7    30015  1777992043619  1777992053738
read      233.5   125.8    86.8   133.8   146.4   218.8   251.8   270.7   285.0   302.0   326.2   370.1   488.6  1494.1  4788.1  29974.5    30020  1777992055256  1777992065371
read      236.5   133.3    86.8   136.7   149.3   219.4   252.8   272.4   287.7   306.4   332.8   376.6   497.3  1732.2  5014.8  30007.1    30025  1777992066889  1777992076999
read      242.4   112.9    86.8   137.0   150.3   226.4   262.2   283.1   298.0   318.0   345.1   393.7   505.5  1361.7  3960.8  29937.8    30030  1777992078518  1777992088627
read      223.2   110.9    80.4   130.9   142.6   208.7   240.1   258.7   272.2   289.3   312.4   351.3   460.6  1286.2  3958.0  30024.6    30035  1777992090140  1777992100245
read      252.0   118.4    93.8   142.6   156.9   237.0   273.9   294.7   310.6   329.7   356.0   400.1   505.2  1326.8  4282.0  30083.4    30040  1777992101758  1777992111867
read      242.8   118.1    86.8   138.1   151.2   227.3   262.8   283.1   297.8   316.7   342.4   387.6   502.3  1664.5  3652.6  30102.3    30045  1777992113380  1777992123488
read      228.9    97.6    86.8   134.8   147.3   216.4   249.0   267.6   281.0   296.3   318.4   357.6   454.9   976.1  3491.3  29988.5    30050  1777992125000  1777992135110
read      230.3    99.5    80.4   132.4   146.0   219.1   251.2   269.1   282.2   297.2   319.2   358.1   462.7  1174.6  3215.8  29956.0    30055  1777992136623  1777992146732
read      227.2   124.4    80.4   131.5   143.9   213.3   245.1   263.5   276.2   292.5   314.0   351.2   461.8  1952.3  4121.2  30020.2    30060  1777992148243  1777992158347
read      227.9   118.6    80.4   131.5   143.7   212.0   244.3   263.7   277.6   295.2   318.7   361.9   481.8  1445.7  4020.2  30046.4    30065  1777992159861  1777992169971
read      227.3   118.2    80.4   132.0   144.0   210.8   243.5   262.9   276.6   293.8   317.4   360.8   487.7  1557.1  4697.5  30146.8    30070  1777992171484  1777992181594
read      231.0    92.3    80.4   135.1   148.2   220.6   252.7   270.8   284.2   299.4   320.0   357.2   450.6   947.3  3011.1  30082.3    30075  1777992183110  1777992193214
read      222.2    86.6    86.8   134.5   146.5   211.1   241.8   259.5   271.9   287.5   307.6   340.4   434.8   720.4  2814.6  30018.4    30080  1777992194727  1777992204827
read      223.3    86.9    80.4   130.4   142.9   214.3   245.4   262.8   274.8   290.2   310.1   342.7   436.4   716.8  2987.5  30095.3    30085  1777992206340  1777992216440
read      233.3    96.7    80.4   133.0   147.1   223.7   256.5   274.1   287.6   303.1   323.4   361.0   454.2   855.4  3163.6  30016.4    30090  1777992217952  1777992228058
read      227.7    93.6    80.4   130.0   142.8   218.3   250.8   268.7   281.6   296.5   317.5   352.8   453.1   856.5  3320.0  30263.0    30095  1777992229571  1777992239673
