#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      227.2    94.5    80.4   132.5   144.7   216.8   250.1   268.1   281.0   295.9   316.5   350.4   442.3   809.4  3531.1  29988.2    30000  1777982443976  1777982454147
read      234.7   102.4    86.8   138.3   150.9   223.6   256.5   274.1   288.0   304.0   324.9   363.1   455.3   879.0  3387.2  30004.9    30005  1777982455660  1777982465784
read      239.0    97.2    86.8   140.4   153.7   227.5   259.9   277.7   291.6   308.3   330.1   369.5   479.5   961.5  3096.2  29948.4    30010  1777982467298  1777982477397
read      230.4    90.0    86.8   136.4   148.4   219.6   252.6   270.4   283.5   298.4   319.1   356.7   454.2   815.1  3021.3  30044.6    30015  1777982478914  1777982489018
read      236.3   106.9    86.8   138.0   150.4   223.8   258.3   276.7   290.8   307.8   330.3   369.0   465.9  1082.9  4092.9  30086.7    30020  1777982490532  1777982500632
read      247.2   112.6    86.8   143.4   156.6   231.7   267.3   287.4   302.6   321.2   347.1   392.1   495.6  1448.9  3771.7  29983.6    30025  1777982502144  1777982512246
read      232.0   110.5    86.8   133.6   145.7   217.8   252.8   272.3   287.2   304.9   328.1   366.6   460.1  1333.2  3363.2  29959.9    30030  1777982513761  1777982523863
read      245.0   113.6    86.8   139.9   153.2   229.8   266.1   286.7   301.9   320.2   345.5   390.4   500.8  1312.7  3965.0  30120.1    30035  1777982525376  1777982535480
read      249.3   118.6    86.8   139.7   153.3   233.5   270.6   292.0   308.3   327.6   353.8   397.5   518.1  1560.4  3904.1  29998.5    30040  1777982536994  1777982547101
read      240.9   119.3    86.8   136.6   149.5   225.3   261.4   282.1   297.0   316.0   341.1   383.7   491.3  1609.6  4056.5  30100.3    30045  1777982548616  1777982558721
read      233.0   100.8    93.8   136.8   149.0   219.7   253.8   272.9   287.3   304.2   326.6   365.4   458.3  1153.6  3165.9  29985.7    30050  1777982560234  1777982570338
read      237.7   113.8    86.8   134.1   147.7   225.8   260.6   279.2   293.2   310.5   333.5   372.3   470.0  1042.6  4284.1  29911.9    30055  1777982571853  1777982581955
read      240.3   112.8    86.8   134.7   147.6   224.9   262.1   282.7   297.8   316.6   341.8   384.1   491.0  1463.4  3650.1  30005.6    30060  1777982583468  1777982593575
read      246.7   151.4    86.8   136.9   149.7   228.0   265.1   285.9   301.4   320.0   346.3   395.4   550.8  2285.8  6075.3  30018.1    30065  1777982595096  1777982605206
read      248.3   114.8    86.8   136.9   150.7   232.9   270.8   292.2   308.2   327.4   354.5   400.3   521.4  1416.0  3422.1  30042.0    30070  1777982606721  1777982616820
read      245.4   145.0    86.8   135.1   148.2   226.3   264.8   286.4   302.2   321.0   347.8   394.2   527.7  2349.5  5031.8  30094.0    30075  1777982618334  1777982628437
read      254.5   147.5    86.8   140.1   153.6   235.2   274.1   296.2   312.8   332.7   360.2   406.3   569.2  2078.4  5708.0  30097.7    30080  1777982629950  1777982640051
read      232.4    96.3    86.8   134.8   147.7   222.2   256.0   273.7   287.2   302.6   322.5   358.3   446.5   919.6  3108.5  30132.6    30085  1777982641563  1777982651672
read      222.7    89.0    86.8   127.7   140.0   213.2   246.2   264.4   276.7   292.4   312.8   345.1   428.8   696.7  3192.1  30003.9    30090  1777982653186  1777982663288
