#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      249.1   116.3    93.8   150.9   164.7   236.1   270.4   289.9   304.1   320.2   342.9   377.8   454.7  1097.6  4281.8  29902.3    30000  1778329778231  1778329788383
read      262.5   111.6    93.8   157.7   172.1   248.8   284.8   305.5   320.0   338.9   363.0   400.3   492.8  1461.9  3741.7  30014.1    30005  1778329789899  1778329800034
read      249.6    97.2    93.8   152.8   166.0   236.9   271.5   291.1   305.6   321.7   343.8   378.6   459.9   929.5  3820.3  30000.3    30010  1778329801549  1778329811653
read      245.6    93.5    93.8   150.0   163.1   233.3   267.3   286.5   300.4   317.2   339.5   372.9   452.2   916.7  3056.8  29989.8    30015  1778329813167  1778329823274
read      245.5   117.9    93.8   150.1   162.5   229.8   263.3   282.5   296.3   313.9   336.4   372.0   476.1  1669.3  4329.8  29941.5    30020  1778329824793  1778329834899
read      249.0   138.8   101.3   153.3   165.5   233.1   266.8   286.5   300.7   318.0   340.7   376.0   466.7  1656.2  6454.0  30074.3    30025  1778329836413  1778329846517
read      245.4   108.4    93.8   153.3   165.4   230.5   263.4   282.4   296.2   313.8   336.1   369.9   456.9  1376.8  4150.2  30068.8    30030  1778329848031  1778329858134
read      246.9   113.5   101.3   153.2   165.5   231.6   264.8   284.1   298.0   315.7   338.5   373.7   466.8  1360.8  4578.9  29935.7    30035  1778329859649  1778329869753
read      261.9   119.4   101.3   160.8   174.1   246.5   282.4   303.5   318.5   337.3   361.4   397.4   483.4  1649.2  3488.6  30075.5    30040  1778329871267  1778329881374
read      255.4   108.0    93.8   156.6   169.7   240.3   275.1   295.7   311.5   329.7   352.9   390.5   473.6  1421.1  3861.2  29977.3    30045  1778329882888  1778329892990
read      243.2   103.2    93.8   149.5   162.1   230.8   264.5   283.0   296.1   312.8   333.9   367.2   444.5  1052.0  3925.5  29937.4    30050  1778329894505  1778329904609
read      261.7   163.0    93.8   155.5   168.8   237.7   272.3   292.4   307.6   325.4   350.3   395.7   707.1  2737.1  4305.5  30075.2    30055  1778329906122  1778329916227
read      363.5   437.2    93.8   155.9   170.2   253.4   300.2   332.3   361.0   405.4   555.7   925.6  2883.4  4014.4  5716.3  30010.0    30060  1778329917742  1778329927844
read      354.5   411.5   101.3   156.5   170.4   253.4   302.7   335.3   363.5   407.1   531.5   834.4  2740.3  3990.2  6042.0  30018.8    30065  1778329929361  1778329939462
read      314.8   330.9    93.8   151.8   165.5   248.3   292.6   319.5   341.4   371.0   423.5   647.9  1938.1  4362.2  6153.2  29943.5    30070  1778329940977  1778329951080
read      243.4   103.5    86.8   147.9   160.7   230.5   264.2   282.9   296.2   313.2   335.1   370.0   462.0  1176.1  3888.0  30043.5    30075  1778329952594  1778329962697
read      241.4   102.1    86.8   149.1   161.6   227.6   260.9   279.4   293.3   310.3   332.0   367.3   461.0  1213.8  3654.4  30069.0    30080  1778329964213  1778329974313
read      251.4   107.0    93.8   153.9   167.2   238.1   272.6   292.2   306.6   322.8   344.9   381.0   466.3  1127.9  3878.8  30031.8    30085  1778329975828  1778329985929
read      263.8   181.8   101.3   153.8   166.7   238.7   275.4   297.1   314.0   334.0   361.1   406.9   619.0  3191.3  6206.0  29983.9    30090  1778329987443  1778329997543
read      273.0   225.3   101.3   153.4   166.1   238.8   277.0   299.7   317.1   338.9   368.8   428.2   857.7  3295.6  6283.0  30095.6    30095  1778329999061  1778330009164
read      276.3   196.8   101.3   157.9   171.6   250.2   290.5   313.8   331.1   351.8   380.3   429.3   636.9  3277.2  6427.1  30119.4    30100  1778330010681  1778330020790
read      258.6   169.6    93.8   152.4   165.5   235.6   271.5   292.3   308.2   326.9   352.8   397.5   577.3  2509.6  6132.0  30130.0    30105  1778330022310  1778330032415
read      251.5   115.9    93.8   150.8   164.2   234.9   270.6   291.2   306.5   324.1   347.6   389.9   517.6  1344.1  4253.0  30089.5    30110  1778330033929  1778330044033
