#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      232.5   118.8    86.8   144.2   156.0   218.0   248.9   267.0   280.0   295.6   316.2   348.4   458.3  1471.3  4756.2  29943.9    30000  1777267621792  1777267631938
read      257.4   160.4    93.8   155.3   168.5   234.9   268.0   287.7   302.3   319.7   344.3   389.1   596.4  2400.4  4990.2  29924.0    30005  1777267633453  1777267643590
read      245.9   208.1    93.8   144.3   156.1   217.7   249.4   268.4   282.5   299.3   321.7   363.0   723.9  3229.9  6222.0  29976.2    30010  1777267645105  1777267655208
read      266.9   220.3    93.8   154.9   168.2   237.5   272.1   292.5   308.1   326.6   352.3   401.7   682.1  3479.0  6329.4  29936.3    30015  1777267656722  1777267666827
read      256.5   192.8    86.8   150.1   162.9   231.2   265.3   285.1   299.6   317.6   342.1   388.1   627.4  3262.2  6170.3  29951.8    30020  1777267668344  1777267678451
read      256.0   213.5    93.8   151.8   164.3   230.0   263.1   282.6   296.9   315.2   339.5   383.6   608.4  3659.2  6428.1  30030.3    30025  1777267679968  1777267690073
read      257.0   184.0    93.8   149.9   163.0   233.5   268.2   288.5   303.5   320.8   345.4   390.5   604.8  3080.5  6122.3  29946.6    30030  1777267691588  1777267701692
read      264.1   274.9    93.8   150.2   163.0   233.4   268.6   289.3   304.7   322.7   349.0   398.1   664.4  4338.1  9124.7  30063.6    30035  1777267703207  1777267713309
read      278.0   345.5    93.8   150.7   163.3   231.3   265.8   286.6   302.4   321.7   352.1   416.6  1382.7  5011.7 10476.5  30182.7    30040  1777267714823  1777267724931
read      264.6   211.0    93.8   151.7   164.6   236.1   272.0   293.0   308.9   327.7   354.4   402.6   678.7  3502.9  6183.3  30125.2    30045  1777267726445  1777267736546
read      252.3   269.5    93.8   146.9   158.7   221.6   253.4   272.5   287.7   305.9   330.9   376.1   666.0  3968.1  9100.3  29946.3    30050  1777267738060  1777267748169
read      250.9   198.7    93.8   148.7   160.6   224.7   257.1   276.1   291.3   309.3   334.0   378.7   672.9  3256.4  6230.5  30054.8    30055  1777267749684  1777267759788
read      272.8   699.8    93.8   147.8   160.3   226.3   259.5   279.3   294.5   313.6   340.4   396.0   703.5  7020.9 47789.5  29994.0    30060  1777267761303  1777267771406
read      269.3   187.9    93.8   153.3   167.1   241.9   278.3   299.7   316.1   336.6   365.4   424.8   787.0  2717.8  6126.1  30101.3    30065  1777267772921  1777267783024
read      259.8   204.4    93.8   151.6   164.1   230.3   263.8   283.8   298.5   317.4   344.1   398.2   780.6  3050.8  6232.9  29984.6    30070  1777267784538  1777267794639
read      266.4   225.3    93.8   151.0   163.8   235.0   270.6   291.5   307.4   326.7   355.1   417.0   777.9  3563.0  6382.6  30036.3    30075  1777267796157  1777267806260
read      236.7   122.4    86.8   143.6   155.8   221.8   253.6   271.6   285.1   300.6   320.8   358.5   495.8  1733.0  4247.4  30143.8    30080  1777267807777  1777267817883
read      238.7   119.7    86.8   144.9   157.4   224.2   256.3   274.5   288.6   304.8   325.7   361.8   480.5  1671.4  4352.0  30061.9    30085  1777267819397  1777267829509
read      245.9   130.5    86.8   149.1   161.5   228.8   261.6   280.0   293.8   310.9   333.4   372.5   546.6  1989.0  4626.1  30195.2    30090  1777267831027  1777267841136
read      236.4   109.3    93.8   145.7   157.7   221.8   253.1   271.5   285.3   301.1   321.3   357.8   473.6  1440.3  4085.1  30127.9    30095  1777267842651  1777267852757
read      241.3   128.4    93.8   147.7   160.1   224.9   256.7   274.8   289.2   305.8   327.4   365.0   502.4  1940.2  4512.2  30061.9    30100  1777267854273  1777267864379
read      238.6   115.6    86.8   146.1   158.2   222.4   254.0   272.8   287.3   304.3   326.9   365.6   504.4  1475.5  4238.8  30087.0    30105  1777267865896  1777267876003
read      235.2   112.7    93.8   143.3   155.5   221.8   253.3   271.5   285.2   300.9   321.1   356.6   465.2  1234.5  4226.2  30083.4    30110  1777267877522  1777267887639
read      237.8   110.8    86.8   143.5   156.0   222.9   254.7   272.8   286.9   303.2   325.2   364.6   521.4  1211.0  3943.7  30088.0    30115  1777267889154  1777267899257
read      239.3   111.0    80.4   143.8   156.2   224.9   257.5   275.7   290.1   307.0   329.3   368.1   511.3  1057.5  4194.5  30095.9    30120  1777267900773  1777267910881
