#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      246.5   115.4    93.8   151.6   164.3   231.8   266.3   286.0   299.7   316.5   338.6   373.3   467.0  1251.3  4636.8  29915.6    30000  1778336371520  1778336381658
read      242.8   102.5    93.8   150.0   161.9   226.6   260.4   280.7   295.4   314.9   339.9   377.9   469.3  1223.2  3399.2  29958.5    30005  1778336383173  1778336393302
read      244.2   116.0    93.8   144.4   156.9   228.2   264.4   285.3   300.1   318.7   343.9   385.6   490.3  1271.8  4477.9  30083.6    30010  1778336394818  1778336404923
read      234.6   108.9    93.8   141.1   152.7   217.6   251.7   272.1   287.1   304.6   328.4   370.6   496.1  1115.1  3479.2  29984.7    30015  1778336406437  1778336416541
read      236.3    99.2    93.8   140.5   152.5   221.6   256.2   276.1   291.1   309.3   333.5   370.6   466.6  1060.5  3540.8  29925.5    30020  1778336418057  1778336428158
read      254.1   150.0   101.3   148.8   160.5   228.8   265.8   287.8   304.8   326.2   356.1   407.9   672.7  2224.1  4898.8  30030.1    30025  1778336429673  1778336439773
read      263.3   168.4   101.3   149.5   161.1   231.1   269.9   293.4   312.5   337.2   373.2   455.0   799.2  2157.4  5587.2  29950.3    30030  1778336441289  1778336451397
read      270.6   438.7   101.3   153.7   166.8   242.4   282.0   306.0   324.5   347.3   379.8   436.8   710.6  2280.0  4745.9  30092.2    30035  1778336452916  1778336463021
read      258.9   152.8    93.8   149.7   162.0   233.9   271.6   293.7   311.4   333.6   364.5   422.1   672.7  1986.0  5170.8  29982.5    30040  1778336464537  1778336474641
read      264.0   160.1    93.8   149.6   161.5   235.7   276.1   300.0   318.9   342.7   375.3   441.6   725.7  2129.8  5155.5  30031.6    30045  1778336476157  1778336486262
read      268.4   169.2   101.3   151.2   163.9   238.8   279.6   304.0   322.6   346.7   382.2   450.3   733.9  2294.3  5230.1  30028.9    30050  1778336487783  1778336497902
read      253.4   126.3    93.8   148.5   161.3   233.3   269.9   290.7   306.6   326.2   354.9   407.1   590.9  1666.7  3980.9  30106.3    30055  1778336499420  1778336509525
read      256.5   125.6    93.8   150.1   163.2   236.2   272.7   293.3   309.4   329.4   358.8   414.1   606.6  1534.4  4254.0  30041.8    30060  1778336511042  1778336521143
read      243.1   110.6    93.8   145.1   157.4   227.2   261.0   280.6   294.5   312.8   337.7   382.4   519.8  1227.9  3996.6  29988.2    30065  1778336522658  1778336532761
read      256.2   139.6   101.3   146.2   159.0   233.9   272.7   294.8   312.3   333.6   362.7   413.5   597.9  2212.3  4118.7  29988.8    30070  1778336534276  1778336544382
read      246.4   162.3    93.8   142.2   153.5   223.1   258.5   279.7   295.1   314.9   342.1   392.8   597.6  2299.9  5924.6  30130.8    30075  1778336545899  1778336556002
read      233.3    95.0    93.8   141.6   153.2   219.7   251.9   271.0   285.2   301.6   323.8   362.4   465.0   960.5  3231.4  30065.7    30080  1778336557521  1778336567624
read      244.4   117.8    93.8   151.1   163.3   228.4   261.1   280.1   294.0   311.6   335.0   373.0   483.1  1579.0  4298.7  29990.9    30085  1778336569139  1778336579245
read      250.0   110.0    93.8   148.1   161.6   235.1   270.8   290.9   305.9   323.3   347.5   390.2   495.1  1293.5  4023.2  30088.5    30090  1778336580761  1778336590863
read      246.0   175.7    93.8   145.4   156.5   222.4   256.0   275.6   290.4   308.3   333.3   377.8   588.6  2981.1  6135.6  30046.1    30095  1778336592380  1778336602481
read      259.2   145.6    93.8   149.1   162.1   238.3   275.4   297.1   314.4   335.5   364.1   411.2   572.3  2147.3  5371.5  30045.7    30100  1778336603995  1778336614102
read      254.2   170.2   101.3   146.7   158.7   230.5   268.3   289.8   305.9   325.6   352.7   398.1   574.7  3138.3  5517.6  30053.1    30105  1778336615619  1778336625722
read      260.9   212.6    93.8   148.0   160.4   232.3   268.8   290.0   306.0   325.5   353.1   401.4   668.5  3262.2  6498.8  30198.1    30110  1778336627237  1778336637339
read      246.1   104.0    93.8   149.5   161.9   231.3   266.6   286.6   300.6   318.2   342.0   379.8   477.4  1268.8  3367.4  30018.9    30115  1778336638854  1778336648961
read      245.9   110.5    93.8   148.2   160.9   232.8   268.3   287.9   301.6   318.2   340.8   375.2   462.5   884.4  4568.3  30111.8    30120  1778336650478  1778336660583
