#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      222.6    91.3    80.4   131.0   143.8   213.6   244.5   261.9   273.6   288.5   307.5   338.9   417.7   702.5  3434.0  30098.0    30000  1777984259072  1777984269232
read      237.9    98.8    86.8   139.3   152.8   226.5   259.8   278.0   291.8   308.9   332.0   370.1   451.7  1016.2  3590.4  30005.0    30005  1777984270745  1777984280875
read      228.5    94.9    86.8   132.3   145.0   218.4   252.2   270.3   283.3   297.8   318.0   352.4   435.0   769.7  3595.1  30010.4    30010  1777984282386  1777984292490
read      230.3    95.8    80.4   135.1   148.6   220.7   252.8   270.5   283.4   297.5   318.1   352.3   436.7   705.8  3486.8  30123.4    30015  1777984294003  1777984304106
read      238.0   106.9    86.8   136.3   149.7   224.3   258.8   278.2   292.8   310.7   334.7   373.9   472.5  1310.4  3801.8  30050.6    30020  1777984305619  1777984315725
read      240.3   122.3    86.8   138.7   151.3   224.9   259.7   279.4   294.0   312.1   336.4   375.7   483.9  1695.9  4515.1  29995.5    30025  1777984317237  1777984327342
read      233.4   107.1    86.8   136.4   148.9   218.0   252.1   272.0   287.2   305.5   330.0   370.8   466.6  1407.8  3789.8  30081.1    30030  1777984328854  1777984338960
read      221.3    96.3    86.8   132.7   143.9   206.1   237.4   256.4   270.2   287.1   309.8   346.1   450.8  1219.3  3253.5  30010.7    30035  1777984340472  1777984350579
read      237.9   130.0    86.8   136.8   149.4   220.9   256.0   276.0   291.7   310.4   335.1   375.6   479.8  2081.3  4777.9  30089.4    30040  1777984352091  1777984362197
read      238.7   109.4    86.8   137.3   149.8   223.4   258.8   278.8   294.1   313.5   339.6   383.7   483.0  1298.3  3390.2  30054.5    30045  1777984363710  1777984373812
read      233.5   102.0    86.8   135.5   147.9   220.9   255.5   274.2   288.8   305.8   328.0   365.9   456.8  1157.6  3177.3  29979.5    30050  1777984375324  1777984385429
read      230.9   114.1    86.8   135.9   148.5   216.0   248.4   267.4   281.1   297.3   320.1   361.0   463.0  1432.1  3969.6  30043.5    30055  1777984386942  1777984397046
read      232.9   119.6    86.8   133.3   146.1   217.3   251.3   270.6   285.1   302.2   325.4   366.1   470.6  1683.3  4001.7  30085.0    30060  1777984398558  1777984408666
read      232.6   124.9    86.8   134.7   147.2   215.9   249.3   268.9   283.5   301.0   325.3   367.2   471.9  1886.6  4285.9  30079.6    30065  1777984410179  1777984420281
read      229.9   129.6    86.8   134.5   146.9   213.6   245.6   264.7   278.3   295.3   318.5   360.3   464.6  2151.6  4925.1  30220.2    30070  1777984421793  1777984431897
read      235.1   116.8    86.8   136.2   149.5   220.1   252.8   271.8   286.4   303.8   327.3   368.8   471.7  1611.6  3865.0  30163.5    30075  1777984433410  1777984443517
read      230.9   103.7    86.8   134.2   147.4   218.1   250.7   269.4   283.3   299.6   321.6   361.7   456.0  1138.4  4069.9  30050.4    30080  1777984445029  1777984455134
read      224.4    85.6    80.4   132.5   145.3   214.1   246.0   264.0   276.3   292.1   312.5   344.7   429.2   719.8  3037.3  30138.8    30085  1777984456646  1777984466752
read      219.3    92.5    80.4   127.9   140.1   210.2   241.0   258.2   270.3   284.7   302.8   334.0   414.6   967.6  3162.7  30062.3    30090  1777984468265  1777984478370
read      227.3   101.0    80.4   130.0   143.5   218.3   250.3   267.7   280.0   294.7   315.2   347.8   436.3   765.9  3848.5  30177.5    30095  1777984479882  1777984489984
read      232.6    92.3    80.4   138.0   151.0   223.6   255.6   272.8   285.6   299.7   319.3   353.3   434.5   739.1  2992.4  30018.9    30100  1777984491497  1777984501602
read      225.8    90.1    86.8   136.6   149.1   215.6   246.1   263.4   275.2   290.6   310.7   343.6   432.1   690.6  3735.1  30125.0    30105  1777984503116  1777984513221
read      231.5    94.6    80.4   134.9   148.7   221.9   253.7   271.3   284.4   299.2   320.1   358.0   450.6   723.1  3190.0  30114.6    30110  1777984514733  1777984524838
read      225.2    93.5    86.8   132.9   145.7   215.8   247.0   264.4   276.0   291.1   310.5   342.0   427.8   815.6  3485.5  30121.4    30115  1777984526350  1777984536454
