#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      237.5   107.1    86.8   149.1   161.5   226.1   256.7   274.0   287.2   302.1   320.8   352.6   431.3   940.2  4197.3  29982.9    30000  1777264866930  1777264877094
read      244.6   100.7    93.8   153.8   166.9   232.0   263.3   281.4   294.7   311.2   332.1   365.4   443.2  1081.5  4071.7  29996.1    30005  1777264878609  1777264888739
read      245.4    94.1    93.8   152.2   165.6   234.4   266.3   284.1   296.6   312.7   333.0   364.8   446.0  1008.3  3403.9  30021.6    30010  1777264890256  1777264900365
read      238.1    99.2    93.8   146.7   159.6   226.7   258.1   275.5   289.2   304.7   323.9   356.9   452.2   845.8  3490.2  30027.5    30015  1777264901881  1777264911985
read      243.0    98.6    93.8   152.5   165.2   230.5   261.9   280.0   293.3   309.5   330.0   362.6   446.5  1057.4  4143.4  30032.3    30020  1777264913499  1777264923601
read      243.1   114.8    93.8   150.1   162.5   228.3   260.8   279.5   293.5   310.6   332.5   367.4   465.5  1594.3  4626.1  30097.5    30025  1777264925114  1777264935223
read      246.5   107.5    93.8   153.3   166.2   232.9   265.0   283.6   297.0   314.0   335.6   369.2   461.1  1274.1  4064.4  30118.8    30030  1777264936738  1777264946849
read      257.5   135.4    93.8   155.9   169.2   240.4   274.5   294.4   309.4   326.7   349.8   390.1   530.1  1764.7  4970.6  30085.4    30035  1777264948364  1777264958473
read      249.6   114.1    93.8   153.4   166.4   234.9   268.4   287.5   301.3   317.9   340.0   373.7   473.8  1545.2  4177.3  30134.7    30040  1777264959988  1777264970094
read      256.2   109.4    93.8   156.6   170.1   241.3   275.0   294.7   309.6   326.9   350.0   390.2   523.5  1258.3  3215.0  30150.3    30045  1777264971610  1777264981712
read      244.1   120.9    93.8   151.8   164.4   228.4   259.3   276.9   290.8   307.1   328.3   365.6   516.2  1684.2  4331.9  30019.9    30050  1777264983228  1777264993333
read      266.5   152.5    93.8   156.2   169.6   241.4   275.6   295.9   312.0   331.9   361.4   429.0   766.3  2006.4  4785.4  29948.7    30055  1777264994848  1777265004950
read      255.2   139.9    86.8   154.7   167.5   236.0   270.0   289.6   304.0   320.6   344.3   387.5   577.6  2089.4  4738.9  30115.9    30060  1777265006467  1777265016570
read      241.5   133.9    93.8   149.6   161.2   222.8   253.5   271.9   286.1   302.9   325.8   367.7   579.8  1629.0  6011.6  30028.0    30065  1777265018084  1777265028188
read      238.8   108.8    93.8   149.7   161.2   220.8   250.9   269.3   283.2   299.6   322.2   366.5   566.3  1280.1  3623.2  30153.8    30070  1777265029701  1777265039807
read      237.9   110.9    86.8   149.4   161.0   221.8   252.2   270.4   284.0   299.9   320.7   358.1   514.8  1471.6  3810.3  30065.9    30075  1777265041322  1777265051425
read      242.1   108.1    93.8   150.9   163.2   227.9   259.6   277.9   291.7   308.0   328.7   363.2   471.6  1398.6  3949.0  30032.8    30080  1777265052939  1777265063045
read      242.3   103.5    93.8   151.6   164.3   228.8   259.7   277.2   290.6   306.3   326.6   362.1   493.6  1057.7  3919.4  30028.2    30085  1777265064559  1777265074663
read      239.5    99.2    93.8   150.5   163.2   228.4   259.4   276.4   289.5   304.3   322.6   353.9   436.1   786.7  3993.8  30096.0    30090  1777265076179  1777265086282
read      237.7   739.3    93.8   147.4   159.5   221.3   250.8   267.9   280.0   294.3   313.2   342.1   422.9   903.3  4731.8  30147.4    30095  1777265087798  1777265097900
read      240.2   103.3    93.8   150.1   162.7   228.4   259.5   276.7   290.2   305.6   324.6   356.9   444.9   994.7  4092.1  30181.9    30100  1777265099414  1777265109518
read      231.3    96.7    86.8   146.5   158.5   220.7   249.9   266.6   278.4   293.0   312.0   341.3   418.3   813.5  3764.2  30041.7    30105  1777265111031  1777265121136
