#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      229.4    93.7    93.8   149.4   160.9   218.2   246.3   262.7   274.0   288.8   307.1   334.9   398.9  1057.7  3386.2  30062.6    30000  1777260306634  1777260316783
read      239.8   102.6    93.8   152.3   164.8   229.3   259.2   275.7   288.5   302.7   320.3   349.2   423.4  1061.6  3488.7  30061.9    30005  1777260318296  1777260328432
read      240.5   102.4    93.8   152.7   165.4   230.3   260.5   277.0   289.5   303.6   320.6   347.9   415.4   938.2  4299.1  30034.6    30010  1777260329946  1777260340053
read      237.6    82.1    86.8   153.7   166.0   227.6   256.8   273.2   285.9   300.0   318.1   345.6   411.9   695.7  3232.1  30002.5    30015  1777260341566  1777260351673
read      238.9   101.7    93.8   152.7   164.5   225.7   255.6   273.4   286.9   302.1   321.0   352.6   435.2  1332.9  3836.8  30006.0    30020  1777260353188  1777260363318
read      244.0   116.8   101.3   154.6   166.4   229.5   260.5   278.0   291.6   307.8   328.2   362.4   461.7  1554.0  4747.6  30008.6    30025  1777260364831  1777260374935
read      260.5   118.7   101.3   161.9   175.2   246.5   280.2   299.4   313.8   331.1   353.8   390.7   490.8  1600.1  4865.7  30079.8    30030  1777260376449  1777260386550
read      263.3   113.5   101.3   163.1   176.6   248.6   282.7   302.0   316.2   333.9   356.7   395.0   516.2  1530.5  4122.2  30067.6    30035  1777260388064  1777260398167
read      240.7   109.4   101.3   152.5   164.2   225.2   255.6   273.8   288.0   304.3   325.4   361.7   486.9  1523.9  4152.7  30017.3    30040  1777260399682  1777260409783
read      250.5   108.3    93.8   157.3   169.9   235.4   268.3   287.2   300.9   317.6   339.9   374.2   485.1  1379.4  3848.4  29960.3    30045  1777260411297  1777260421403
read      240.9   100.9   101.3   154.5   166.5   228.3   259.0   276.3   289.7   304.8   322.8   354.6   439.1  1033.5  4189.0  30035.6    30050  1777260422918  1777260433022
read      245.2    95.8    93.8   155.0   167.8   233.8   265.4   282.8   295.1   310.4   329.7   361.9   447.5   957.7  4136.5  30013.7    30055  1777260434535  1777260444641
read      231.2   106.7    93.8   149.9   161.3   218.1   246.3   263.2   275.0   290.6   310.2   340.3   424.1  1234.6  4601.8  30093.3    30060  1777260446154  1777260456260
read      227.2   109.2    93.8   144.4   155.1   210.9   239.3   256.8   270.0   286.0   306.9   341.7   491.7  1449.6  4100.4  30027.3    30065  1777260457773  1777260467877
read      237.7   147.9    93.8   148.7   159.4   217.8   248.1   266.5   279.7   295.8   317.7   354.9   513.5  2383.3  4919.7  29959.4    30070  1777260469392  1777260479502
read      243.2   104.3    93.8   150.9   163.0   227.4   259.2   277.3   291.5   308.3   330.6   370.7   538.8  1171.0  3184.4  29992.5    30075  1777260481017  1777260491123
read      242.5   128.4    93.8   151.1   162.8   225.7   256.8   275.0   289.2   305.6   327.1   364.3   500.9  1716.6  4489.6  30067.9    30080  1777260492638  1777260502739
read      249.5   145.7    93.8   153.7   165.9   231.2   263.5   282.0   295.6   312.7   335.2   371.8   528.0  2267.4  5274.1  30111.4    30085  1777260504255  1777260514356
read      237.7   117.5   101.3   150.3   161.6   222.2   252.7   270.8   284.4   300.1   320.8   356.4   466.7  1607.8  4627.0  30082.2    30090  1777260515870  1777260525975
read      226.4   100.4    93.8   144.6   155.2   211.5   240.6   258.9   272.1   288.5   309.1   340.6   427.2  1364.8  3705.3  30086.9    30095  1777260527487  1777260537596
read      243.1   125.8    93.8   150.1   161.7   226.0   258.8   278.0   292.5   309.9   332.3   368.3   487.0  1871.9  4492.8  30100.3    30100  1777260539110  1777260549215
read      237.3   106.0    93.8   150.2   162.1   225.9   255.7   272.7   285.5   299.8   318.6   348.1   433.2  1051.7  3826.2  30068.4    30105  1777260550728  1777260560836
