#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      265.1   123.9    93.8   155.1   169.8   248.7   285.5   307.1   322.3   342.5   369.4   414.7   550.1  1481.4  4579.3  29896.1    30000  1776955459496  1776955469640
read      262.4   112.2   101.3   156.6   170.7   245.6   280.5   301.3   317.1   337.4   365.5   415.5   569.7  1100.9  4131.5  29978.8    30005  1776955471156  1776955481284
read      346.7   366.2   101.3   155.8   170.7   263.9   317.1   352.6   382.2   426.9   520.8   737.5  2291.7  4109.4  7690.9  29921.7    30010  1776955482800  1776955492923
read      373.7   467.8    93.8   154.7   169.1   257.5   311.7   349.8   386.2   447.0   575.2   889.5  2792.5  4713.9  9383.7  30030.0    30015  1776955494441  1776955504694
read      307.5   283.5    93.8   155.3   170.0   253.5   296.8   325.1   348.3   381.7   438.3   581.2  1277.2  4089.0  7666.2  30060.2    30020  1776955506214  1776955516412
read      267.0   127.1   101.3   158.1   172.8   249.7   284.8   305.5   320.6   341.1   368.8   418.6   582.4  1652.0  4515.8  29979.4    30025  1776955517929  1776955528032
read      266.1   132.9    93.8   155.4   169.8   246.6   282.1   303.2   319.1   340.7   370.8   430.4   610.2  1502.2  4235.5  29967.6    30030  1776955529550  1776955539653
read      261.7   124.7    93.8   151.4   165.0   239.0   273.5   294.6   311.7   333.7   367.3   443.0   690.1  1296.7  3443.5  30010.7    30035  1776955541167  1776955551269
read      287.1   166.6   101.3   162.4   177.3   258.4   296.2   319.9   339.4   365.5   405.4   500.9   787.6  1946.6  4692.1  29972.4    30040  1776955552786  1776955562886
read      273.5   152.3   101.3   156.8   170.5   246.7   282.7   304.7   321.9   345.3   382.6   463.2   761.4  2060.7  4485.1  30004.3    30045  1776955564402  1776955574506
read      292.5   187.8   101.3   160.4   174.8   254.2   293.4   318.5   340.2   370.6   425.7   549.8   915.0  2331.6  5585.8  30056.6    30050  1776955576022  1776955586127
read      284.7   179.7   101.3   160.0   174.0   254.5   292.7   316.3   335.5   360.7   399.4   489.9   812.2  2605.7  5190.2  30105.1    30055  1776955587645  1776955597745
read      266.9   113.2   101.3   162.4   176.2   252.4   287.2   307.5   322.0   341.9   368.0   408.9   528.8  1339.5  4313.6  30084.6    30060  1776955599259  1776955609358
read      263.0   125.4    93.8   156.9   170.2   244.2   279.8   300.8   316.9   337.7   365.9   415.0   576.8  1702.9  4125.6  30006.2    30065  1776955610873  1776955620974
read      278.6   134.2    86.8   155.2   171.5   259.6   298.2   321.0   339.8   363.2   396.3   459.5   643.4  1376.0  4112.7  29989.5    30070  1776955622490  1776955632591
read      273.7   176.1   101.3   159.1   173.1   253.4   290.8   312.1   328.3   348.6   377.0   426.6   611.1  2095.5  8192.0  30106.8    30075  1776955634109  1776955644208
read      274.1   144.4    93.8   160.9   175.1   255.7   292.4   313.8   330.4   350.8   379.5   431.1   600.1  1756.8  4707.4  30136.0    30080  1776955645723  1776955655826
read      271.8   144.5   101.3   158.2   172.2   251.4   289.1   311.0   327.6   348.5   379.3   432.5   607.1  2128.1  4570.2  30051.9    30085  1776955657343  1776955667444
read      259.3   151.7    93.8   152.7   165.7   239.2   275.0   295.8   311.5   330.4   357.5   403.3   563.8  2450.2  5072.3  30089.7    30090  1776955668960  1776955679060
read      276.3   143.2   101.3   161.0   174.8   255.8   293.9   315.8   333.0   354.3   384.3   435.9   628.4  2101.2  4882.3  30092.0    30095  1776955680575  1776955690675
read      260.8   114.1    93.8   154.0   168.3   246.4   282.1   302.1   316.6   335.7   362.0   404.8   536.3  1247.6  4155.3  30146.0    30100  1776955692192  1776955702289
read      263.5   117.9    93.8   156.1   170.6   249.9   285.3   305.0   318.8   337.5   362.7   403.4   525.2  1445.6  4334.0  30110.3    30105  1776955703803  1776955713900
