#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      232.2    96.8    93.8   147.7   159.5   222.5   251.4   267.9   279.5   293.5   311.7   339.0   402.5  1013.9  4072.4  29940.5    30000  1777249811974  1777249822123
read      231.4    94.7    86.8   149.8   161.4   220.0   248.8   265.9   277.8   292.5   311.3   340.2   407.0   938.2  3182.9  30055.8    30005  1777249823636  1777249833758
read      239.9   100.6    93.8   150.9   163.4   229.6   260.6   277.2   290.0   304.7   322.6   352.3   423.6   860.3  4194.2  29989.9    30010  1777249835272  1777249845372
read      245.0   118.1    93.8   151.5   163.9   230.5   262.5   280.8   294.1   310.7   331.8   365.0   462.6  1631.4  4775.5  30028.8    30015  1777249846884  1777249856983
read      233.7   143.2    93.8   146.3   157.1   214.5   244.4   262.8   275.3   291.6   312.8   345.8   489.8  2241.2  5037.3  30139.8    30020  1777249858496  1777249868600
read      234.7    90.4    93.8   150.3   161.9   222.5   252.4   270.1   283.2   297.8   317.9   348.0   424.8  1119.5  3261.5  30091.1    30025  1777249870115  1777249880219
read      249.6    99.1    86.8   157.5   170.9   237.8   269.4   287.4   300.1   315.6   336.1   368.4   453.2  1028.1  4150.5  30127.0    30030  1777249881733  1777249891838
read      242.0    90.8    93.8   155.5   168.3   231.2   261.0   277.5   290.4   305.6   324.6   356.1   426.6   814.1  3315.3  30071.1    30035  1777249893352  1777249903452
read      231.3    94.0    93.8   146.8   159.1   221.1   249.8   266.4   278.0   292.3   311.0   339.6   411.7   984.3  3734.8  30009.2    30040  1777249904965  1777249915068
read      254.1   689.5    93.8   156.1   168.7   232.8   264.9   283.1   296.1   313.3   335.7   373.0   537.0  1572.9  5864.1  30068.6    30045  1777249916581  1777249926688
read      251.9   110.5    93.8   152.3   165.0   234.2   269.0   289.5   304.7   322.1   346.5   391.7   558.5  1274.7  3356.1  30083.6    30050  1777249928203  1777249938309
read      249.1   122.4   101.3   153.5   166.0   230.9   263.8   283.0   296.9   315.2   339.5   381.4   554.4  1599.1  4072.3  29990.0    30055  1777249939822  1777249949924
read      267.1   123.8    93.8   162.2   175.9   249.0   284.3   304.7   319.4   339.2   365.6   411.8   578.5  1826.9  4069.2  30063.9    30060  1777249951437  1777249961537
read      275.3   151.5   101.3   162.2   176.1   254.2   290.8   312.2   328.4   347.8   376.0   431.5   683.4  1862.3  6159.2  30046.6    30065  1777249963052  1777249973154
read      264.3   130.1    93.8   158.6   171.9   243.6   278.9   299.7   315.8   335.9   363.8   416.6   642.0  1597.0  4981.9  30097.9    30070  1777249974667  1777249984771
read      264.5   125.4   101.3   158.1   172.0   248.1   283.6   304.0   318.8   338.0   363.9   408.0   557.1  1564.0  4201.5  30012.9    30075  1777249986287  1777249996394
read      240.0   104.9    93.8   151.7   163.1   224.5   256.1   274.4   288.5   304.8   326.2   362.9   494.7  1139.7  3455.3  30234.1    30080  1777249997907  1777250008011
read      238.8   134.5    86.8   149.4   160.6   220.5   251.2   269.7   283.6   299.9   321.3   360.2   505.9  2155.2  5027.4  30138.6    30085  1777250009524  1777250019625
read      245.7   488.9   101.3   148.6   159.7   221.7   254.2   273.8   288.9   306.8   331.3   374.8   589.3  1947.1  7240.1  30183.1    30090  1777250021137  1777250031240
read      243.2   117.1    93.8   151.3   163.3   227.6   260.1   278.9   292.8   310.0   332.3   367.6   473.4  1592.9  4485.2  30001.8    30095  1777250032755  1777250042857
read      254.7   102.8    93.8   155.6   169.3   241.6   275.6   294.9   309.5   326.3   348.0   385.3   478.9  1262.1  3790.9  30100.1    30100  1777250044371  1777250054474
read      262.5   120.4    93.8   160.0   174.1   248.9   283.5   302.9   316.7   334.1   356.1   392.3   496.7  1554.0  4149.0  30100.1    30105  1777250055985  1777250066087
read      235.8   104.2    93.8   151.3   163.7   224.8   254.0   270.8   283.1   296.7   315.5   343.9   418.9   932.7  4098.2  30100.5    30110  1777250067600  1777250077702
