#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      237.2   111.5    80.4   134.5   147.9   223.0   258.4   279.2   294.2   312.6   336.7   376.5   481.3  1112.6  4133.5  29908.8    30000  1777990522980  1777990533111
read      233.6    99.2    86.8   131.8   145.0   222.5   256.6   275.7   290.2   307.0   329.3   367.5   467.9   886.6  3514.1  29995.6    30005  1777990534626  1777990544755
read      223.4    88.9    80.4   128.9   141.1   212.2   245.1   263.9   277.0   293.5   314.9   351.0   450.2   788.3  3129.5  30001.6    30010  1777990546269  1777990556367
read      232.8   111.8    86.8   135.9   148.5   219.3   252.2   270.9   285.1   301.8   323.7   363.3   474.2  1315.8  4111.0  29942.6    30015  1777990557881  1777990567979
read      234.1   106.5    80.4   132.8   145.8   220.4   254.8   274.9   290.1   308.1   332.5   373.4   476.4  1148.7  3995.6  30008.2    30020  1777990569493  1777990579595
read      244.1   114.2    80.4   137.6   150.7   228.4   264.6   285.8   301.4   320.2   346.6   394.8   506.9  1384.7  3448.7  29952.6    30025  1777990581109  1777990591211
read      240.7   120.2    86.8   134.6   147.5   223.6   260.3   281.6   297.2   316.9   343.6   391.4   511.5  1641.2  3712.4  30030.7    30030  1777990592724  1777990602830
read      242.3   125.3    86.8   135.5   148.6   223.2   259.8   281.8   298.4   318.7   346.6   398.5   534.5  1730.9  3861.6  30052.0    30035  1777990604343  1777990614445
read      237.5   139.7    86.8   136.5   148.6   218.2   253.1   273.7   290.0   309.5   336.2   383.4   512.8  1968.5  6005.1  30103.9    30040  1777990615959  1777990626059
read      249.0   134.1    86.8   138.5   151.9   230.6   268.5   290.7   307.5   328.0   357.0   406.8   539.2  1549.3  4295.2  30072.9    30045  1777990627571  1777990637673
read      243.2   123.8    86.8   136.5   149.5   224.2   259.3   280.0   295.7   315.9   344.1   401.1   583.1  1591.3  3819.2  30020.7    30050  1777990639187  1777990649289
read      246.1   127.8    80.4   137.9   151.4   228.5   264.4   285.1   300.3   319.2   346.1   398.5   556.7  1598.6  4261.6  30082.7    30055  1777990650805  1777990660909
read      237.5   115.7    86.8   135.9   148.8   222.5   256.8   276.3   291.3   309.7   334.7   377.1   490.1  1415.1  3769.1  30076.8    30060  1777990662423  1777990672524
read      240.9   144.9    86.8   136.2   149.1   221.0   255.5   275.3   291.0   310.1   336.7   384.4   550.6  2263.3  4813.6  29981.7    30065  1777990674038  1777990684142
read      229.6   115.9    86.8   133.0   144.9   214.2   247.5   267.1   281.6   298.3   321.3   362.9   474.8  1454.2  4229.5  30030.5    30070  1777990685654  1777990695760
read      237.8   140.0    86.8   132.9   145.4   219.5   253.9   274.1   290.0   309.2   335.4   382.9   535.1  1964.0  3871.4  29975.2    30075  1777990697273  1777990707378
read      233.7   120.7    86.8   133.5   146.1   217.7   251.3   271.2   286.2   304.1   328.4   371.8   495.2  1659.1  3622.7  30110.3    30080  1777990708891  1777990718993
read      227.6    99.2    80.4   131.6   144.3   215.3   247.7   266.4   279.9   295.8   317.4   355.2   458.5  1150.0  3584.1  29997.4    30085  1777990720509  1777990730612
read      228.6   137.1    86.8   131.2   143.0   211.8   244.5   263.5   277.0   294.3   317.4   358.4   489.2  2366.3  4821.2  30103.3    30090  1777990732127  1777990742230
read      221.2   123.1    86.8   129.6   140.6   204.7   235.8   254.2   268.2   285.0   307.7   346.5   480.6  1607.1  4648.0  30022.4    30095  1777990743743  1777990753843
read      237.8   127.3    86.8   134.9   147.6   219.1   253.2   273.2   289.1   308.1   334.3   384.2   561.9  1583.7  3911.7  30121.1    30100  1777990755356  1777990765458
read      229.7   102.0    80.4   135.1   147.2   216.8   249.1   267.8   281.4   296.8   319.0   359.1   471.0   992.6  3918.7  30084.5    30105  1777990766971  1777990777075
read      223.0    90.8    80.4   129.7   141.9   212.0   243.5   261.4   273.8   290.2   311.9   347.6   457.5   768.7  3163.7  30145.5    30110  1777990778589  1777990788706
