#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      239.9   116.0    93.8   152.2   164.5   226.2   256.7   274.1   287.7   303.1   322.4   356.8   465.2   966.7  5144.9  29884.0    30000  1777265883437  1777265893599
read      247.7    95.0    93.8   158.1   170.3   232.7   264.6   283.5   297.0   314.8   337.8   374.2   491.5   962.6  3231.6  30016.4    30005  1777265895113  1777265905255
read      250.6   125.2    93.8   157.7   170.8   235.3   266.8   285.0   297.9   314.8   337.0   373.0   504.6  1306.6  4822.8  30030.7    30010  1777265906771  1777265916875
read      236.2    94.4    93.8   152.8   164.3   223.4   252.6   269.7   282.1   296.3   316.2   346.9   452.2  1041.2  3297.7  29986.2    30015  1777265918389  1777265928508
read      242.9   108.5    93.8   153.9   166.0   227.8   258.4   276.0   290.2   307.0   328.9   366.1   494.6  1164.3  4196.5  30013.7    30020  1777265930023  1777265940126
read      249.0   179.3   101.3   156.0   168.1   231.1   262.6   281.0   294.7   311.9   334.5   372.1   518.8  1702.4 12050.1  30049.0    30025  1777265941643  1777265951746
read      241.5   121.7    93.8   153.9   165.5   224.2   253.9   272.3   286.5   303.1   324.8   362.0   509.3  1615.4  4941.1  29968.5    30030  1777265953259  1777265963361
read      251.9   115.5   101.3   157.6   170.1   236.0   269.0   287.9   301.7   318.4   341.8   380.3   510.4  1387.5  4254.6  29942.7    30035  1777265964874  1777265974975
read      248.0   127.8   101.3   154.4   166.4   229.9   262.1   281.0   295.4   313.4   336.9   375.4   522.7  2070.3  4294.0  30073.5    30040  1777265976489  1777265986598
read      237.9   110.6    93.8   150.6   161.9   221.4   252.5   271.2   285.4   301.9   323.5   361.5   492.0  1426.2  4234.0  30026.9    30045  1777265988111  1777265998214
read      241.8   121.3    93.8   152.3   164.8   227.7   257.7   274.6   288.1   303.5   323.7   360.7   491.7  1117.3  4661.7  29987.5    30050  1777265999726  1777266009828
read      240.3    96.2    93.8   151.3   163.9   228.1   259.1   276.2   289.8   305.4   325.1   358.9   460.3   837.9  2967.4  30030.2    30055  1777266011342  1777266021444
read      244.7   107.6    93.8   150.2   162.6   230.4   262.9   281.2   294.5   311.2   333.0   369.0   498.7  1519.4  3400.4  30048.0    30060  1777266022957  1777266033062
read      241.4   130.0    93.8   148.3   159.7   224.1   256.0   274.6   289.2   306.1   328.1   365.1   505.5  1907.0  4392.0  30098.5    30065  1777266034577  1777266044688
read      228.9   108.8   101.3   146.7   157.9   214.0   242.1   259.5   272.1   288.0   308.3   340.9   448.6  1544.9  3970.4  30006.7    30070  1777266046203  1777266056304
read      246.2   105.4    93.8   152.0   165.1   233.0   265.4   283.5   296.4   313.2   335.0   369.8   485.6  1043.4  4295.5  30188.7    30075  1777266057818  1777266067922
read      236.5   100.2    93.8   147.6   159.2   221.2   252.4   270.5   284.1   299.8   320.8   361.6   525.4   974.9  3812.2  30020.0    30080  1777266069437  1777266079546
read      253.9   123.5    93.8   154.9   168.2   234.9   267.2   286.0   299.7   317.0   341.2   390.5   612.2  1744.0  3768.3  30080.9    30085  1777266081061  1777266091184
read      256.4   107.0    93.8   157.6   171.2   241.6   274.1   293.1   307.1   322.8   345.7   389.8   555.5  1179.0  3849.0  30165.5    30090  1777266092697  1777266102807
read      248.1   100.2    93.8   153.9   167.4   235.3   267.4   285.7   298.6   315.1   336.6   371.2   485.2   842.2  4140.1  29955.7    30095  1777266104321  1777266114430
read      241.9    97.7    93.8   151.5   164.2   228.1   259.2   277.1   290.9   307.2   328.4   365.2   491.1   928.3  3890.8  30196.9    30100  1777266115944  1777266126046
read      238.9   100.1    86.8   148.0   160.4   225.2   256.4   273.8   287.7   303.8   324.7   362.4   503.9   947.6  3729.2  30167.9    30105  1777266127563  1777266137669
read      248.8   175.3    93.8   150.3   161.5   222.7   254.8   274.0   289.2   308.1   335.7   402.3   710.2  1845.7  6861.8  30123.7    30110  1777266139185  1777266149296
