#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      232.9    95.1    80.4   133.1   150.0   221.5   253.4   272.9   287.9   305.2   326.3   358.8   429.5  1131.6  3033.2  29985.7    30000  1778371876675  1778371886834
read      227.1    98.1    86.8   137.8   150.3   214.1   244.6   263.7   277.7   295.0   317.1   349.4   424.5  1021.1  3817.6  29895.2    30005  1778371888346  1778371898476
read      219.9    88.0    80.4   133.6   146.7   207.6   236.0   254.3   268.8   285.9   307.4   339.1   404.1   824.0  2702.4  30008.4    30010  1778371899989  1778371910090
read      219.5   114.8    80.4   126.8   139.6   203.2   233.7   252.9   267.9   286.0   309.1   343.4   441.0  1725.6  3466.4  30033.7    30015  1778371911603  1778371921704
read      231.0   174.4    80.4   132.8   146.0   211.4   242.7   262.5   276.9   295.4   319.0   356.2   464.5  2486.1  7173.6  29897.5    30020  1778371923217  1778371933325
read      216.0    90.1    74.4   127.2   140.0   203.7   233.2   251.9   266.4   283.4   305.2   337.1   403.9   925.9  3135.1  30026.3    30025  1778371934838  1778371944940
read      223.8    95.2    80.4   131.0   144.6   210.6   242.1   262.1   276.8   294.9   317.5   350.7   424.3   904.0  3158.7  29990.3    30030  1778371946452  1778371956556
read      222.2    89.6    86.8   134.8   147.0   210.1   240.1   259.1   273.3   290.8   312.4   342.9   407.8   705.5  2772.2  29959.4    30035  1778371958069  1778371968170
read      219.5    94.6    86.8   132.2   144.8   206.9   235.8   254.3   268.7   285.5   306.8   338.4   405.6  1002.7  3486.4  30099.8    30040  1778371969681  1778371979793
read      222.7   108.0    86.8   131.9   144.3   206.9   238.4   258.2   273.1   291.5   314.6   350.4   441.1  1162.8  4124.2  30031.9    30045  1778371981307  1778371991415
read      235.3   111.0    86.8   138.2   152.4   220.9   253.3   273.1   288.3   306.0   328.8   364.7   456.7  1359.8  3666.9  30108.1    30050  1778371992928  1778372003033
read      234.6   111.3    86.8   137.1   151.3   219.9   252.1   271.8   286.9   304.5   326.9   363.3   460.6  1423.6  3631.2  29988.5    30055  1778372004546  1778372014651
read      234.6   103.5    86.8   137.9   151.4   220.0   253.0   273.6   289.4   308.0   331.6   368.2   454.6  1073.2  3404.5  30000.7    30060  1778372016164  1778372026268
read      238.1   110.6    86.8   135.5   151.2   223.3   257.3   277.7   293.0   311.3   334.6   370.9   468.1  1461.5  3604.1  30128.9    30065  1778372027782  1778372037886
read      241.5   116.3    86.8   135.0   150.2   226.0   263.3   285.4   301.5   320.0   343.9   381.3   470.8  1333.8  3956.8  30091.4    30070  1778372039399  1778372049501
read      232.1   106.1    74.4   132.0   146.7   219.1   253.1   273.8   289.4   307.2   328.9   361.6   435.8  1063.1  4395.6  30041.9    30075  1778372051014  1778372061128
read      230.8   113.3    80.4   136.6   150.8   216.3   246.7   265.3   278.9   295.8   318.3   354.7   455.6  1437.3  4023.0  30127.7    30080  1778372062641  1778372072745
read      221.0    98.7    80.4   126.2   139.8   207.3   238.5   258.0   272.7   290.8   313.7   346.6   428.7  1204.0  3066.9  30041.8    30085  1778372074259  1778372084360
read      235.6   136.6    86.8   133.2   146.9   216.1   249.6   270.5   286.9   306.5   331.8   372.1   509.6  1928.6  4832.1  30034.0    30090  1778372085875  1778372095980
read      225.6   156.8    86.8   128.2   141.6   206.9   236.8   256.2   271.3   290.0   314.0   351.3   468.6  2651.1  6019.4  30071.9    30095  1778372097493  1778372107595
read      247.4   182.9    86.8   138.8   153.7   225.9   260.1   280.3   295.3   314.0   338.7   378.7   537.1  3367.9  6153.0  30108.2    30100  1778372109106  1778372119217
read      241.1   145.6    74.4   129.3   144.7   222.9   260.4   282.7   298.5   317.5   341.2   378.7   497.1  2188.8  4728.2  30069.7    30105  1778372120731  1778372130836
read      227.3   105.5    80.4   134.1   148.5   213.6   244.0   263.1   277.1   295.0   317.7   354.4   452.6   908.3  4206.2  30106.6    30110  1778372132348  1778372142453
read      215.6    88.4    80.4   125.3   138.5   202.9   232.9   251.9   266.7   284.2   306.5   339.2   418.1   852.0  3096.0  30099.3    30115  1778372143966  1778372154076
