#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      226.0   111.4    86.8   132.7   144.8   213.6   244.8   262.7   275.1   291.6   312.7   346.5   466.2  1156.7  3732.6  30070.5    30000  1777989031754  1777989041886
read      230.9    96.9    80.4   135.4   148.1   219.4   251.2   269.3   282.7   298.2   319.7   358.5   468.2   979.7  2913.8  30056.5    30005  1777989043401  1777989053525
read      227.9    87.6    86.8   133.8   146.9   218.3   249.5   267.1   279.8   295.3   316.2   349.1   444.7   728.7  3079.9  29901.8    30010  1777989055037  1777989065143
read      225.4    96.9    86.8   132.9   146.1   215.0   245.9   263.4   275.2   291.0   311.0   342.7   432.3  1066.3  3219.0  29987.0    30015  1777989066658  1777989076763
read      228.5   128.1    80.4   135.7   147.9   213.8   244.9   263.7   277.2   294.3   317.2   357.4   468.0  1154.9  6141.9  30002.4    30020  1777989078275  1777989088376
read      234.8   117.3    86.8   137.0   149.2   219.1   252.2   272.1   287.4   305.7   330.4   372.4   482.9  1416.4  4195.2  30066.2    30025  1777989089888  1777989099992
read      233.4   108.1    86.8   137.4   149.4   217.8   250.8   270.4   285.3   303.4   328.4   370.8   476.6  1498.2  2716.9  30056.5    30030  1777989101506  1777989111608
read      237.1   104.5    86.8   138.8   151.1   222.8   256.3   275.8   291.5   310.0   334.4   373.9   476.1  1260.3  3891.3  29976.7    30035  1777989113120  1777989123224
read      245.0   119.3    86.8   140.3   153.2   229.3   265.1   286.1   301.7   320.1   345.4   390.8   499.3  1388.5  4004.4  30006.2    30040  1777989124737  1777989134839
read      229.6   105.1    86.8   136.0   148.0   214.7   247.0   266.3   280.5   297.2   319.6   359.6   465.3  1421.2  3167.5  29972.2    30045  1777989136352  1777989146456
read      227.7   103.2    80.4   132.3   144.8   214.8   247.1   265.9   279.5   296.0   318.2   357.3   464.3  1096.7  3644.8  30137.3    30050  1777989147969  1777989158072
read      227.0    88.1    80.4   134.7   146.9   216.0   248.3   266.7   279.8   295.4   316.2   349.6   442.4   711.6  3022.1  30019.0    30055  1777989159583  1777989169687
read      224.1    90.4    80.4   129.0   141.5   214.3   246.0   264.1   276.7   292.8   313.9   348.1   441.9   690.9  3264.4  30128.2    30060  1777989171201  1777989181301
read      219.9    92.4    80.4   130.0   141.7   209.2   239.6   257.4   270.4   286.0   306.3   340.2   433.0   772.3  3145.1  29998.3    30065  1777989182814  1777989192921
read      221.6    83.4    80.4   130.7   143.1   211.6   242.2   259.8   272.4   288.2   308.7   341.5   432.4   794.7  2488.0  30091.2    30070  1777989194434  1777989204539
read      221.6    88.5    74.4   131.4   143.4   211.8   242.7   260.1   272.5   288.0   307.8   340.2   428.9   655.9  2915.4  30093.7    30075  1777989206053  1777989216156
read      233.3    98.0    86.8   138.1   150.8   223.3   256.0   273.7   286.9   301.7   320.9   356.0   444.9   780.3  4060.4  30111.9    30080  1777989217669  1777989227771
read      224.1    89.6    80.4   132.8   145.2   213.6   245.0   262.7   274.8   290.9   311.3   343.5   433.3   806.8  3179.5  30079.6    30085  1777989229284  1777989239387
read      228.7    85.1    80.4   134.8   148.5   219.8   251.0   268.7   281.6   296.4   316.6   348.5   433.7   648.9  2875.5  30115.4    30090  1777989240900  1777989251003
read      223.6    92.8    80.4   130.2   142.7   214.4   246.5   264.3   276.5   292.0   311.8   342.4   422.5   718.3  3279.2  30090.6    30095  1777989252517  1777989262621
read      215.8   101.7    74.4   125.4   137.8   207.1   237.1   254.1   266.5   280.7   299.3   331.0   414.6   647.0  3672.7  30089.6    30100  1777989264136  1777989274238
read      227.7    98.7    80.4   132.6   145.2   217.6   250.1   268.1   280.9   295.9   316.1   347.6   432.7  1074.1  3563.7  30172.0    30105  1777989275751  1777989285855
read      228.2    86.4    80.4   134.3   147.3   219.8   250.9   268.3   280.7   295.1   314.9   346.0   432.3   673.9  3149.4  30148.3    30110  1777989287370  1777989297473
read      228.6    98.4    80.4   132.2   145.4   218.6   250.5   268.6   281.8   296.8   317.6   351.3   447.5   761.2  3945.9  30168.3    30115  1777989298984  1777989309089
read      223.3    91.3    80.4   130.7   143.3   213.2   244.2   261.7   273.8   289.6   310.2   344.2   442.8   796.3  3017.9  30161.3    30120  1777989310603  1777989320709
read      227.8    88.7    80.4   137.9   149.9   217.4   248.3   266.0   278.4   293.7   313.9   345.8   436.8   764.8  2913.5  30072.0    30125  1777989322223  1777989332327
read      226.6    91.0    80.4   133.9   146.6   217.3   248.9   266.6   278.9   293.9   313.7   344.3   425.0   784.0  3359.7  30069.6    30130  1777989333840  1777989343943
