#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      234.9   101.3    86.8   148.9   160.5   221.9   252.0   269.6   282.6   297.3   317.8   349.6   463.6   838.7  4180.1  30002.0    30000  1777266228369  1777266238522
read      235.6   117.9    93.8   147.7   159.5   220.0   249.5   267.1   279.9   295.2   316.6   354.5   516.5  1275.5  4402.0  29960.6    30005  1777266240038  1777266250164
read      243.8    95.2    93.8   155.4   167.9   231.1   261.4   278.5   291.1   306.3   325.9   361.3   486.2   898.4  3340.3  29983.6    30010  1777266251678  1777266261806
read      239.9   109.2    86.8   151.2   163.2   225.8   256.3   273.8   287.4   302.9   322.9   360.3   493.7  1166.5  4136.0  30048.7    30015  1777266263321  1777266273428
read      246.2   107.7    93.8   154.6   166.8   230.6   262.6   281.2   295.0   312.5   335.3   372.4   500.2  1237.3  4131.5  30055.6    30020  1777266274943  1777266285045
read      241.3   110.5   101.3   153.2   164.7   224.7   254.9   273.5   287.9   304.7   326.7   365.9   504.3  1488.3  4093.2  30070.1    30025  1777266286560  1777266296664
read      246.9   117.5    93.8   154.1   166.3   230.5   262.5   281.0   294.9   312.4   335.2   372.1   511.9  1532.2  4279.2  29990.9    30030  1777266298177  1777266308279
read      256.2   125.6    93.8   154.6   168.1   240.2   274.3   293.9   308.6   325.6   348.1   388.4   522.0  1892.9  4207.2  30005.2    30035  1777266309795  1777266319905
read      243.7   115.1    93.8   152.3   164.3   227.0   258.2   276.5   291.0   308.2   331.3   370.0   524.6  1508.4  3710.3  30069.6    30040  1777266321420  1777266331524
read      253.7   131.8    93.8   155.7   168.5   235.9   269.6   289.0   303.3   320.0   343.8   385.8   539.5  1766.6  5330.6  30070.0    30045  1777266333038  1777266343139
read      244.6   105.8    93.8   152.2   164.7   229.9   262.6   281.0   294.4   311.1   333.0   369.6   496.7  1132.2  3949.6  30044.9    30050  1777266344657  1777266354768
read      244.7   103.1    93.8   153.8   166.4   231.1   262.3   279.8   293.0   309.2   330.2   366.0   490.2  1081.1  3919.2  30065.2    30055  1777266356285  1777266366389
read      257.7   164.7    93.8   154.7   167.7   237.7   272.3   292.2   307.1   324.3   348.0   391.6   568.2  2140.3  7160.9  30050.9    30060  1777266367905  1777266378028
read      245.9   139.7    93.8   150.3   162.3   226.0   258.7   277.7   292.4   310.2   334.3   376.9   573.2  1760.8  5390.5  30077.8    30065  1777266379542  1777266389650
read      270.7   144.3    93.8   159.2   173.9   252.3   287.8   308.3   322.9   342.4   369.4   423.0   646.9  1552.0  5594.7  30126.4    30070  1777266391170  1777266401287
read      252.7   128.5    93.8   155.7   168.7   232.9   265.4   284.3   297.7   316.0   341.3   393.3   610.5  1297.6  4973.4  30096.7    30075  1777266402806  1777266412912
read      266.1   140.2    93.8   158.1   172.0   244.4   278.8   298.4   314.2   333.6   361.3   420.7   690.8  1921.8  4272.8  30026.2    30080  1777266414428  1777266424537
read      270.3   215.4    93.8   154.9   168.0   241.0   277.5   299.1   315.6   336.6   366.5   428.9   708.0  3374.0  7464.6  30026.8    30085  1777266426051  1777266436172
read      265.1   205.2    93.8   153.7   166.0   232.7   267.2   288.0   303.9   323.7   354.2   421.8   826.4  3267.5  6173.1  30069.2    30090  1777266437689  1777266447796
read      262.1   216.2    93.8   150.2   161.6   226.9   262.1   283.5   299.4   319.8   350.3   424.6   878.4  3350.0  6128.6  30015.3    30095  1777266449311  1777266459416
read      250.3   118.9    93.8   153.1   165.7   233.3   266.2   284.9   298.3   315.8   339.9   386.0   574.8  1244.8  4024.0  30104.2    30100  1777266460930  1777266471048
read      251.2   119.6    86.8   151.7   164.7   233.1   266.3   285.2   298.7   316.4   340.8   389.6   605.8  1408.0  4133.0  30114.4    30105  1777266472563  1777266482704
