#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      268.9   241.5    93.8   150.9   163.1   229.9   264.0   284.0   298.5   317.5   344.6   415.1  1124.8  3380.1  6301.7  29990.6    30070  1777246851474  1777246861575
read      273.9   233.1    93.8   152.7   165.4   235.5   270.9   291.1   306.2   323.9   352.3   424.0  1163.2  3242.9  6215.9  30009.8    30075  1777246863088  1777246873188
read      270.5   241.4    93.8   152.2   164.3   231.4   265.4   285.1   299.7   318.3   345.1   416.0  1139.7  3353.5  6274.3  29976.1    30080  1777246874701  1777246884812
read      280.3   255.5    93.8   153.3   166.4   238.4   274.0   294.9   311.2   331.6   363.1   442.7  1174.7  3577.4  6379.4  30030.1    30085  1777246886326  1777246896428
read      282.1   272.3    93.8   152.7   165.2   234.9   272.3   294.5   312.0   334.2   368.5   460.2  1248.5  3687.3  6338.8  30097.5    30090  1777246897940  1777246908044
read      333.1   433.7    93.8   158.0   172.7   252.2   292.3   317.3   338.5   367.7   417.8   572.4  2736.5  4966.9  7525.9  30185.3    30095  1777246909558  1777246919660
read      260.6   118.1    93.8   158.9   172.5   245.1   280.1   300.2   315.3   334.1   359.4   400.3   505.5  1383.7  4353.2  30066.5    30100  1777246921174  1777246931275
read      259.1    93.7    93.8   159.7   173.9   245.7   279.9   299.6   314.5   332.8   357.5   399.2   499.5   736.8  2980.3  30168.0    30105  1777246932788  1777246942894
read      260.8   103.4    86.8   163.4   177.4   248.0   280.6   299.1   313.4   330.5   353.3   393.0   488.0  1054.6  3718.5  30103.9    30110  1777246944407  1777246954507
read      260.5   117.2    93.8   156.9   171.9   246.8   280.6   300.0   314.9   333.3   358.5   401.6   509.0   954.9  5334.0  30001.8    30115  1777246956021  1777246966122
read      259.2   102.1    93.8   158.1   172.7   246.1   280.0   299.4   314.2   332.3   357.0   399.6   503.3   734.1  3228.2  30184.3    30120  1777246967636  1777246977739
read      261.8    98.8    86.8   162.7   177.0   249.2   282.2   300.8   314.9   332.4   356.1   397.5   498.4   989.8  3568.6  30163.9    30125  1777246979253  1777246989355
read      256.1    91.7    93.8   158.2   172.6   244.0   276.4   295.1   309.4   325.9   348.3   391.0   494.0   696.3  3100.0  30176.8    30130  1777246990867  1777247000969
read      253.9    99.9    93.8   156.7   170.2   240.5   273.4   292.5   306.8   323.2   346.2   389.9   493.6   808.2  4022.8  30132.0    30135  1777247002482  1777247012585
read      263.4   109.5    93.8   160.2   175.0   249.2   283.8   303.7   318.2   337.3   363.4   406.5   517.0   788.2  4221.0  30165.4    30140  1777247014098  1777247024203
read      260.9    94.3    93.8   163.0   177.0   248.6   281.8   300.7   315.1   332.6   355.5   394.7   492.4   724.5  3426.8  30236.9    30145  1777247025717  1777247035818
read      262.0   109.8    93.8   160.9   175.1   248.6   282.6   301.9   316.4   335.1   360.5   402.3   507.5   770.7  3999.3  30198.8    30150  1777247037331  1777247047432
read      259.0   100.0    93.8   158.7   172.9   245.1   279.5   299.1   314.0   332.1   357.3   400.7   503.5   809.5  3372.7  30283.1    30155  1777247048945  1777247059046
read      256.3    91.4    93.8   159.9   173.7   244.2   276.5   295.3   309.8   326.4   348.8   389.6   484.7   727.0  3218.7  30280.7    30160  1777247060559  1777247070659
read      260.9    99.8    93.8   162.1   176.1   248.2   281.2   299.9   314.1   331.5   355.1   396.2   495.9   955.4  3358.1  30182.1    30165  1777247072172  1777247082278
read      255.3   101.2    93.8   156.5   170.4   242.2   275.3   294.7   309.5   326.7   350.3   393.2   494.7   743.4  4186.8  30110.6    30170  1777247083790  1777247093890
read      258.6   101.2    93.8   160.9   174.7   246.1   279.0   297.0   311.5   328.3   351.0   391.9   494.6   869.7  3387.5  30195.1    30175  1777247095403  1777247105505
read      262.5   100.0    93.8   161.7   175.4   249.3   284.1   303.8   318.0   336.4   361.3   401.8   502.0   802.8  3448.9  30102.3    30180  1777247107019  1777247117125
read      263.3   103.6    93.8   161.9   175.7   249.4   284.8   304.7   319.0   337.7   362.8   403.4   506.1   807.6  4092.7  30156.2    30185  1777247118638  1777247128768
read      259.8   100.4    93.8   160.8   174.9   247.8   280.4   298.7   313.0   329.9   352.8   393.5   494.6   929.3  3514.6  30144.3    30190  1777247130282  1777247140384
read      260.7   101.6    93.8   162.3   176.1   247.4   280.9   300.0   314.4   332.1   356.1   397.1   495.4   829.9  3595.5  30249.7    30195  1777247141898  1777247152002
read      263.8   107.6    93.8   162.6   177.0   250.6   284.0   303.1   317.3   335.7   360.6   401.7   506.5  1029.7  3760.5  30170.3    30200  1777247153515  1777247163622
read      261.7   100.1    93.8   162.7   177.0   249.0   282.0   301.0   315.1   332.8   356.7   398.1   498.2   774.3  4014.3  30139.5    30205  1777247165135  1777247175239
read      269.0   112.1   101.3   164.4   179.7   254.7   288.9   308.9   323.0   341.8   367.9   413.0   535.6   932.9  4221.0  30082.4    30210  1777247176752  1777247186856
read      266.9   112.5    93.8   161.4   176.2   250.8   286.2   307.0   321.9   341.8   369.7   419.5   541.2  1035.3  3768.2  30117.0    30215  1777247188371  1777247198476
read      261.6   102.7    93.8   162.4   176.4   246.6   280.4   300.1   315.2   333.9   359.3   401.9   513.8  1015.2  3533.5  30234.2    30220  1777247199990  1777247210091
read      268.0   115.0   101.3   163.8   178.5   252.9   287.3   307.5   321.8   341.2   367.7   412.1   531.4  1118.7  4437.4  30202.2    30225  1777247211604  1777247221710
read      269.1   107.0    93.8   162.9   177.7   253.8   289.4   310.2   325.5   344.5   372.2   421.4   544.4   930.4  3882.6  30268.1    30230  1777247223224  1777247233326
read      263.2    94.9    93.8   160.2   174.8   249.2   284.1   304.2   318.8   338.1   364.4   410.2   526.2   776.8  2905.2  30184.7    30235  1777247234841  1777247244945
read      261.5   100.2    93.8   162.0   176.0   247.8   281.1   300.4   315.0   333.0   357.7   399.8   505.8  1033.4  3595.5  30249.6    30240  1777247246458  1777247256559
read      261.6   102.8    93.8   162.9   177.0   248.7   281.9   300.6   314.8   332.4   356.2   396.5   499.4   819.1  4163.1  30223.0    30245  1777247258070  1777247268174
read      268.6   117.2    93.8   166.9   181.8   255.0   288.3   307.4   320.6   339.0   363.6   403.5   509.6  1178.6  4261.5  30169.7    30250  1777247269687  1777247279792
read      266.5   112.2    93.8   165.4   180.3   253.3   286.6   305.9   319.7   338.3   363.5   403.8   507.1   866.9  4315.6  30259.0    30255  1777247281306  1777247291411
read      271.5   106.9    93.8   163.8   179.2   257.1   292.5   313.1   328.6   347.0   374.7   423.1   536.7   950.7  3911.3  30189.5    30260  1777247292924  1777247303036
read      263.2   107.5    93.8   164.6   178.6   249.5   283.0   302.1   316.2   334.0   357.8   397.7   494.5  1317.7  3814.2  30267.4    30265  1777247304549  1777247314654
read      261.2   101.8    93.8   161.3   175.5   247.9   281.7   301.2   316.1   334.4   359.1   400.1   500.2   785.3  3336.8  30357.9    30270  1777247316166  1777247326268
read      268.3   114.2    93.8   165.1   179.7   254.2   288.6   308.4   322.3   340.9   366.5   409.0   521.7  1038.6  5030.7  30293.7    30275  1777247327782  1777247337886
read      268.8    99.4    93.8   164.8   179.8   255.1   289.8   310.0   324.5   343.5   370.1   414.9   521.9   770.3  3513.7  30261.5    30280  1777247339399  1777247349509
read      262.9    99.2    93.8   164.5   178.7   250.2   283.0   301.9   316.0   333.9   358.0   399.1   499.5   730.7  3655.8  30272.6    30285  1777247351023  1777247361125
read      261.6   102.7    93.8   164.1   177.9   248.9   282.0   300.9   315.1   332.4   355.5   395.2   489.3   876.9  4185.0  30214.5    30290  1777247362638  1777247372743
read      262.9    99.9   101.3   162.8   177.3   250.4   284.2   303.3   317.1   334.9   358.7   398.5   497.3   818.0  3299.1  30187.1    30295  1777247374257  1777247384364
read      256.3    98.7    86.8   156.8   171.0   243.3   276.8   295.8   310.7   328.0   351.6   394.3   495.0   735.5  4016.2  30367.6    30300  1777247385878  1777247395980
read      268.4   100.8   101.3   164.4   179.4   255.1   289.9   310.0   324.3   342.5   368.3   411.2   513.9   857.7  3381.9  30316.4    30305  1777247397494  1777247407598
read      264.2    98.9    93.8   162.2   176.5   250.1   284.6   304.6   319.2   338.4   364.6   409.0   517.2   795.6  3481.7  30140.3    30310  1777247409110  1777247419215
read      260.1   100.8   101.3   161.0   174.4   246.7   280.7   300.2   315.0   333.0   357.2   398.4   503.0   826.4  3727.8  30302.1    30315  1777247420728  1777247430832
read      266.6   114.2    93.8   162.5   177.2   252.0   286.3   306.4   320.6   340.1   366.9   412.6   521.9  1166.6  4253.8  30372.6    30320  1777247432345  1777247442464
read      263.8   100.1    93.8   164.2   178.2   250.5   284.3   303.7   318.0   336.2   360.9   402.0   508.3   790.3  3057.2  30384.6    30325  1777247443977  1777247454081
read      273.0   115.9   101.3   164.7   179.9   256.8   292.9   314.3   330.5   349.8   378.2   428.4   547.3  1039.5  4446.7  30315.5    30330  1777247455594  1777247465702
read      262.7   106.4    93.8   161.9   176.1   248.9   283.0   302.7   317.1   335.5   360.5   402.2   508.2   864.6  3826.0  30327.6    30335  1777247467214  1777247477317
read      257.9    96.9    93.8   156.9   171.2   243.9   277.7   297.2   312.7   331.2   356.8   401.7   517.3   796.1  2594.0  30312.8    30340  1777247478831  1777247488933
read      268.1   112.4   101.3   163.6   178.5   253.2   288.0   308.5   323.2   342.1   368.9   415.1   526.0  1139.2  4058.8  30253.9    30345  1777247490446  1777247500547
read      264.8   106.8    93.8   164.0   178.3   250.6   284.8   304.4   318.7   337.4   363.0   404.5   517.0   788.2  4059.1  30456.4    30350  1777247502060  1777247512166
read      262.1   103.8    93.8   162.9   176.9   248.6   282.1   301.3   315.8   333.9   358.3   399.6   507.8   825.5  3471.3  30452.1    30355  1777247513678  1777247523780
read      268.7   104.7    93.8   164.8   179.4   253.9   288.8   309.2   324.1   342.9   369.4   415.2   532.2   941.6  3785.3  30287.8    30360  1777247525293  1777247535393
read      275.7   113.9    93.8   166.1   181.3   259.7   296.5   318.2   334.8   354.9   383.9   433.1   557.4   929.6  3841.1  30350.6    30365  1777247536906  1777247547008
read      269.3   107.8   101.3   165.4   180.3   255.2   289.4   309.5   324.1   342.6   368.7   412.4   526.3  1072.5  3980.8  30409.0    30370  1777247548522  1777247558626
read      270.6   106.0    93.8   164.5   179.7   256.0   291.3   312.0   327.3   345.9   373.2   421.2   536.8   831.4  4001.3  30429.0    30375  1777247560140  1777247570244
read      266.0    96.1   101.3   163.3   178.2   252.5   286.3   306.1   320.3   339.7   366.0   411.1   521.1   801.2  2892.5  30261.3    30380  1777247571756  1777247581860
read      266.6   109.0   101.3   164.1   179.0   252.5   286.3   306.1   320.1   339.2   365.2   408.3   519.3   833.6  4223.5  30404.9    30385  1777247583373  1777247593477
read      267.5   102.5    93.8   162.7   177.6   252.7   287.6   308.2   323.0   342.5   370.0   418.3   534.5   837.8  3151.7  30370.6    30390  1777247594989  1777247605089
read      274.2   106.7   101.3   166.2   181.9   260.0   294.8   315.2   330.8   349.2   376.0   424.7   545.6   966.1  3485.6  30418.9    30395  1777247606602  1777247616707
