#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      238.1   100.8    86.8   136.3   150.0   227.6   262.1   280.9   294.4   311.0   332.5   368.4   463.3   954.0  3657.9  30006.0    30000  1778000926693  1778000936827
read      234.5   105.6    86.8   137.9   151.0   223.1   256.1   274.3   288.2   304.1   324.3   360.2   456.4   900.6  4137.0  29995.5    30005  1778000938340  1778000948463
read      235.3    96.2    86.8   137.8   150.8   224.4   257.3   275.5   289.6   305.8   326.3   363.2   464.7   925.2  3146.8  30062.6    30010  1778000949977  1778000960079
read      226.9    97.2    86.8   133.4   146.5   216.5   247.6   265.2   277.6   293.3   313.5   345.7   436.3  1070.4  3548.5  29966.8    30015  1778000961592  1778000971694
read      229.8   106.1    86.8   134.3   146.3   216.7   249.9   269.1   283.3   299.8   321.0   358.2   457.4  1244.6  4247.7  30053.1    30020  1778000973208  1778000983315
read      238.6   102.6    86.8   138.0   150.4   224.1   258.3   278.4   293.6   312.0   336.2   375.8   492.1  1313.6  2879.8  30057.6    30025  1778000984827  1778000994931
read      245.9   140.1    86.8   140.4   153.4   229.0   264.5   285.5   300.8   318.7   343.4   387.3   505.4  2018.4  5494.2  29989.7    30030  1778000996443  1778001006548
read      234.5   110.6    86.8   137.4   149.5   220.3   253.6   273.1   288.1   305.7   328.6   367.8   472.2  1254.7  3944.1  30072.3    30035  1778001008061  1778001018162
read      238.1   111.5    93.8   138.7   150.8   222.7   256.7   276.6   292.0   310.3   334.4   374.8   495.1  1484.3  3300.6  30087.9    30040  1778001019674  1778001029780
read      242.1   123.1    86.8   138.1   150.7   226.2   261.9   282.7   297.6   316.2   341.0   383.8   503.8  1497.4  4783.6  30092.5    30045  1778001031294  1778001041399
read      230.8   111.9    86.8   136.8   148.6   217.2   249.9   268.6   282.4   298.6   319.4   354.6   459.3  1415.1  3947.7  30054.0    30050  1778001042912  1778001053019
read      233.8   103.1    86.8   137.7   150.6   222.5   255.0   273.3   287.0   302.6   322.9   359.6   461.9   973.1  3624.3  30043.6    30055  1778001054534  1778001064636
read      229.3    99.4    86.8   133.3   145.8   216.7   248.8   267.6   281.4   297.7   319.5   356.6   464.7  1315.7  3051.6  30032.8    30060  1778001066149  1778001076249
read      222.9   122.8    86.8   129.3   140.4   208.4   240.8   259.6   273.2   290.2   311.6   345.2   461.2  1389.3  4750.3  29978.2    30065  1778001077762  1778001087866
read      234.7   116.5    86.8   131.6   144.6   220.9   254.4   273.8   288.7   306.0   328.7   367.6   489.8  1638.4  3414.2  30035.2    30070  1778001089378  1778001099480
read      234.1   110.1    86.8   136.4   149.0   221.3   254.0   272.5   286.5   302.5   322.6   359.7   466.9  1549.2  3920.2  30019.3    30075  1778001100993  1778001111098
read      224.6    82.4    80.4   131.7   144.4   215.8   247.1   264.7   276.9   292.4   312.2   343.0   430.4   693.0  2661.6  30133.0    30080  1778001112611  1778001122720
read      227.0   117.2    80.4   132.0   144.4   216.0   247.8   265.8   278.4   293.8   314.1   345.9   454.1  1015.3  4310.3  30137.8    30085  1778001124233  1778001134335
read      229.2    88.1    80.4   133.4   146.5   220.1   252.1   270.0   283.1   297.7   317.7   350.0   446.6   726.6  3050.4  30186.7    30090  1778001135848  1778001145955
read      223.2    91.8    80.4   130.3   142.3   212.7   244.6   262.5   274.9   291.0   311.4   343.5   443.6   831.7  3194.1  30181.8    30095  1778001147468  1778001157571
read      223.6    92.1    80.4   130.2   142.4   213.9   244.9   262.2   274.2   289.9   309.9   342.3   451.0   865.3  3228.5  30122.5    30100  1778001159085  1778001169190
read      228.4    84.1    80.4   134.1   147.4   219.5   251.3   269.0   281.6   296.1   315.6   346.0   436.6   727.1  2457.2  30142.3    30105  1778001170703  1778001180830
