#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      236.8   102.8    86.8   133.3   147.5   226.3   260.4   279.1   292.9   309.6   331.1   368.1   468.8  1069.9  3633.0  29961.9    30000  1778000520665  1778000530799
read      231.9    98.9    80.4   131.9   145.6   220.2   252.8   271.4   285.5   301.9   323.3   362.2   475.7  1176.3  3015.8  29939.1    30005  1778000532312  1778000542433
read      231.9    93.0    86.8   132.7   146.1   221.8   254.4   273.0   287.1   303.2   323.6   359.9   460.8   879.9  3104.4  29935.3    30010  1778000543947  1778000554051
read      236.4   100.7    80.4   134.9   148.5   225.7   259.9   278.6   292.5   309.0   330.4   367.2   468.8   975.1  4097.2  30056.1    30015  1778000555564  1778000565669
read      240.7   118.3    86.8   140.0   153.1   225.7   260.4   280.2   294.7   312.5   336.0   374.4   496.6  1319.7  4395.7  30090.5    30020  1778000567181  1778000577282
read      236.4   112.9    86.8   138.0   150.2   221.2   255.0   274.9   290.3   308.3   332.1   372.0   490.1  1348.7  3959.8  30077.8    30025  1778000578795  1778000588896
read      235.8   110.6    86.8   135.9   148.4   220.2   254.6   274.9   290.3   308.4   332.5   373.1   497.2  1356.5  3718.5  30027.4    30030  1778000590409  1778000600508
read      239.4   121.6    86.8   138.7   150.8   222.7   257.3   277.8   293.4   312.0   336.3   377.4   504.9  1473.7  4021.5  29993.1    30035  1778000602023  1778000612126
read      235.0   115.6    86.8   137.3   149.4   219.5   252.6   272.1   287.0   304.6   327.7   366.9   492.6  1686.4  3413.9  30081.2    30040  1778000613639  1778000623747
read      244.9   117.6    86.8   138.3   151.9   229.1   264.7   285.8   301.4   319.4   344.5   389.5   514.1  1516.0  3939.4  29944.7    30045  1778000625260  1778000635363
read      240.7   109.3    80.4   138.3   151.4   226.8   261.7   281.9   296.4   314.6   338.5   376.8   481.3  1287.5  3621.5  29912.2    30050  1778000636875  1778000646979
read      234.3    97.4    80.4   138.0   150.8   222.5   255.2   274.1   288.2   304.4   325.1   361.3   462.5  1077.8  3124.1  30028.9    30055  1778000648491  1778000658592
read      234.7   113.3    86.8   134.1   147.3   221.9   255.1   274.2   288.9   305.7   327.7   366.0   469.3  1235.9  3989.2  30003.5    30060  1778000660105  1778000670208
read      231.4   144.3    80.4   130.1   142.2   215.0   248.7   268.2   282.5   299.0   320.7   361.0   492.2  2242.2  4657.5  30030.9    30065  1778000671722  1778000681824
read      228.2   123.2    86.8   130.5   142.5   213.6   246.4   265.5   279.2   295.8   317.5   353.6   467.2  1822.2  3951.3  30180.0    30070  1778000683337  1778000693440
read      233.8   101.4    80.4   133.5   146.3   221.9   256.5   276.1   291.3   308.5   330.5   367.1   462.7   880.4  3931.6  30176.4    30075  1778000694952  1778000705055
read      226.1    91.5    80.4   128.8   142.1   217.4   249.6   267.6   280.4   295.4   315.7   347.0   435.5   747.7  3539.1  30095.3    30080  1778000706568  1778000716675
read      233.4    98.4    80.4   134.1   147.3   225.0   258.4   276.3   289.9   305.2   323.9   356.9   440.8   681.7  3627.7  30094.2    30085  1778000718187  1778000728290
read      224.6    95.5    80.4   129.8   142.6   214.5   246.1   263.7   275.9   292.0   311.9   343.0   437.4  1089.4  3140.3  30069.9    30090  1778000729803  1778000739904
read      232.3    96.0    80.4   133.5   146.6   223.1   256.2   274.4   288.4   304.1   323.4   357.4   443.3   820.5  3482.3  30130.3    30095  1778000741417  1778000751519
read      236.7    97.7    86.8   137.1   150.7   226.7   260.2   278.8   292.5   308.9   329.5   364.0   454.7   849.4  3887.9  30045.1    30100  1778000753032  1778000763137
read      226.4    92.1    80.4   134.3   146.8   217.1   248.4   266.0   278.3   293.1   312.3   342.2   426.6   901.7  3359.7  30053.0    30105  1778000764650  1778000774757
