#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      239.1   135.4    86.8   141.6   154.5   225.1   257.2   274.9   289.5   306.7   329.8   368.2   466.6  1441.1  5482.8  29964.9    30000  1778332293853  1778332304002
read      242.0   125.6    86.8   142.0   154.9   227.4   261.1   280.2   294.7   312.9   337.0   377.6   492.3  1211.8  5488.6  29990.0    30005  1778332305528  1778332315712
read      228.5    97.4    93.8   142.7   154.2   216.7   246.9   264.2   276.1   291.9   312.2   343.8   428.8   787.8  3811.4  30039.9    30010  1778332317228  1778332327332
read      230.2    88.9    86.8   140.6   152.4   218.4   249.6   267.3   280.3   296.1   317.6   353.5   440.8   758.1  2892.3  29986.3    30015  1778332328846  1778332338948
read      237.5    97.2    93.8   144.9   157.2   224.7   257.3   275.2   289.4   305.9   327.7   364.8   454.1   999.3  3601.4  30018.5    30020  1778332340462  1778332350568
read      243.5   113.6   101.3   150.0   162.0   228.1   261.1   280.4   295.1   313.5   337.2   373.3   462.7  1381.7  4533.2  30068.4    30025  1778332352081  1778332362181
read      241.6   120.4   101.3   149.3   160.8   225.9   258.1   276.8   291.8   309.7   332.8   369.3   464.1  1685.8  4641.8  30269.6    30030  1778332363694  1778332373797
read      242.5   107.8   101.3   147.6   159.2   227.7   261.6   281.7   296.9   315.7   339.5   374.9   462.8  1186.6  4017.4  29976.4    30035  1778332375312  1778332385412
read      237.7   101.6   101.3   146.8   158.2   222.6   254.6   273.7   289.2   307.5   331.3   368.7   462.7  1213.3  3657.1  30021.2    30040  1778332386926  1778332397030
read      243.0   103.1   101.3   146.8   158.3   227.9   261.9   282.2   297.6   317.0   341.6   380.7   473.9  1100.7  3800.4  30093.3    30045  1778332398545  1778332408645
read      247.7   125.8    93.8   150.4   162.5   230.4   263.9   283.7   298.4   317.3   342.4   383.7   513.3  1738.5  4304.1  30003.0    30050  1778332410159  1778332420260
read      248.3   105.7    93.8   148.0   161.3   234.3   268.5   288.4   303.4   321.1   345.5   386.3   483.7  1092.1  3442.0  30073.0    30055  1778332421775  1778332431877
read      248.5   122.5    93.8   144.1   156.8   229.6   265.3   286.2   301.9   320.8   347.7   398.1   589.3  1548.1  4024.3  29940.2    30060  1778332433393  1778332443496
read      248.6   153.1    93.8   140.7   151.6   218.8   254.7   276.3   293.9   316.1   348.8   428.0   786.2  1881.1  4728.4  30059.0    30065  1778332445011  1778332455117
read      240.8   145.4    93.8   138.9   149.8   218.8   253.2   273.6   290.0   309.8   336.4   386.2   617.5  2150.6  4985.3  30160.6    30070  1778332456632  1778332466738
read      244.6   117.9    93.8   143.1   156.1   225.9   258.9   277.5   292.7   311.6   337.8   390.5   615.4  1511.1  3424.8  30078.4    30075  1778332468256  1778332478360
read      242.0   109.9    93.8   144.0   156.7   226.9   259.4   278.1   293.0   311.1   335.2   374.9   523.4  1120.7  3877.9  30063.7    30080  1778332479879  1778332489981
read      237.9   100.1    93.8   144.4   156.7   226.0   258.2   275.9   290.1   306.8   328.8   364.8   446.1  1036.4  3706.2  30142.1    30085  1778332491495  1778332501597
read      239.5   102.6    93.8   144.7   158.1   227.8   259.8   277.4   291.2   307.8   329.5   365.7   457.1   869.8  3573.1  30052.0    30090  1778332503113  1778332513214
read      245.2   102.2    93.8   149.5   162.3   232.4   265.9   284.8   298.3   315.5   338.0   372.9   462.1   998.0  3868.1  30048.1    30095  1778332514732  1778332524833
read      246.0    97.0    93.8   150.5   163.5   233.7   266.9   285.7   299.4   316.4   338.4   372.3   457.3  1050.7  3204.5  30080.5    30100  1778332526346  1778332536453
