#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      225.8   113.0    80.4   132.3   146.3   213.2   245.3   264.9   279.1   296.0   317.1   346.6   412.9   876.4  4215.2  29913.2    30000  1778371508379  1778371518536
read      220.0   101.8    80.4   128.7   142.2   206.9   236.4   255.2   269.7   287.0   308.7   340.9   417.7  1187.1  3510.3  29949.6    30005  1778371520048  1778371530174
read      228.4    86.6    86.8   136.9   150.8   216.8   247.6   266.5   280.5   297.0   318.2   349.5   419.6   739.6  2943.2  29903.4    30010  1778371531686  1778371541789
read      221.7    81.2    80.4   129.6   143.6   210.1   241.4   261.5   275.8   293.3   314.3   343.5   402.4   619.5  2668.4  30001.7    30015  1778371543302  1778371553401
read      223.2   106.9    80.4   136.8   150.7   210.9   238.1   255.2   268.7   284.6   305.1   337.1   409.8  1277.3  4378.4  29929.0    30020  1778371554916  1778371565019
read      228.7   100.0    86.8   130.1   144.3   215.1   248.8   269.4   284.8   302.9   325.5   361.5   436.6   984.9  3400.0  30052.6    30025  1778371566533  1778371576640
read      229.8    99.5    80.4   130.9   145.2   216.0   249.0   269.7   285.4   304.0   327.8   365.3   448.8   932.1  3180.8  30001.7    30030  1778371578153  1778371588253
read      225.8   110.0    80.4   131.5   144.8   211.5   243.1   263.2   277.9   295.7   318.5   353.1   432.6  1198.0  3866.7  30037.9    30035  1778371589765  1778371599867
read      228.1    98.7    86.8   135.2   149.4   214.1   244.8   264.0   278.3   296.0   319.2   355.0   436.1  1233.4  3228.1  30103.0    30040  1778371601380  1778371611482
read      229.0   183.6    80.4   133.3   146.7   212.5   244.4   264.6   279.4   297.1   320.0   355.7   446.4  1372.9 12525.2  30041.5    30045  1778371612996  1778371623098
read      224.7    97.6    80.4   133.2   146.3   210.7   242.2   262.1   276.4   294.4   316.9   349.7   430.2  1088.7  3185.4  30075.2    30050  1778371624610  1778371634717
read      217.4    93.3    80.4   124.2   138.4   204.7   236.1   256.0   270.8   288.4   310.2   341.4   413.3   780.7  3840.8  30121.2    30055  1778371636229  1778371646331
read      221.4    93.3    80.4   134.1   146.9   208.8   237.6   256.2   270.7   288.1   310.0   341.9   409.9   959.4  3192.7  30129.1    30060  1778371647843  1778371657945
read      235.5   160.7    80.4   129.5   144.1   217.2   252.3   273.6   289.7   308.4   332.0   368.9   477.7  2395.1  6450.0  29973.6    30065  1778371659457  1778371669560
read      233.3   174.4    80.4   126.9   140.1   209.0   242.9   264.6   280.6   300.1   325.4   368.2   588.7  2460.8  5732.0  30088.6    30070  1778371671072  1778371681175
read      223.8   121.7    80.4   129.3   143.4   209.5   240.4   259.6   273.3   290.6   312.1   343.9   429.0  1579.7  5034.0  30000.4    30075  1778371682690  1778371692791
read      223.6    95.5    74.4   128.5   143.0   210.7   242.5   262.6   277.0   294.8   317.0   350.0   429.5   900.9  3165.0  30085.0    30080  1778371694305  1778371704407
read      226.7    99.1    80.4   134.3   148.1   212.9   244.5   264.2   278.8   296.4   319.2   354.3   435.3  1038.0  3710.6  30063.5    30085  1778371705920  1778371716021
read      248.4   220.3    80.4   134.6   149.7   219.3   253.1   273.5   289.5   308.6   334.3   379.4   668.0  3333.7  6341.2  30031.8    30090  1778371717535  1778371727644
read      260.8   255.1    86.8   137.4   151.4   223.7   259.6   282.1   299.4   320.8   350.5   408.8  1064.2  3705.9  6424.1  30045.4    30095  1778371729156  1778371739259
read      226.4   158.0    80.4   124.7   137.9   206.1   238.3   259.4   274.7   293.9   318.2   356.8   480.6  2302.7  6063.3  30106.9    30100  1778371740772  1778371750877
read      228.6   144.2    74.4   130.8   144.0   209.6   241.6   262.3   277.5   296.3   320.4   358.8   465.7  2545.2  4231.4  30075.7    30105  1778371752390  1778371762496
read      213.0    94.7    74.4   129.0   140.9   200.6   229.2   247.0   260.9   277.4   298.4   329.9   391.4   804.5  3901.3  30129.4    30110  1778371764007  1778371774110
