#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      232.7   103.5    93.8   149.7   161.4   222.5   251.6   268.1   279.7   293.7   311.8   338.7   399.3   979.1  4153.2  29992.0    30000  1777244866004  1777244876174
read      236.6    95.1    93.8   151.2   163.4   225.2   254.7   271.9   284.7   298.8   318.1   348.3   423.3   994.9  3460.3  30059.0    30005  1777244877688  1777244887817
read      248.3    99.6    93.8   155.5   168.2   236.1   268.6   287.2   300.5   316.7   338.3   370.9   446.2   987.4  3900.2  29977.7    30010  1777244889331  1777244899435
read      240.4   138.1    93.8   149.4   160.7   223.4   255.3   274.0   288.2   304.6   325.7   362.6   472.1  2089.9  4449.0  29853.2    30015  1777244900947  1777244911050
read      248.8   180.6    93.8   149.6   161.2   226.0   259.4   278.7   293.1   310.8   334.3   372.6   543.2  2744.1  6115.3  30175.2    30020  1777244912564  1777244922665
read      242.5   108.5    93.8   150.4   162.2   227.6   260.5   279.3   293.3   310.5   332.8   368.3   471.3  1331.2  3476.4  29942.0    30025  1777244924179  1777244934288
read      245.4    99.3    93.8   151.4   164.2   233.1   265.6   283.9   296.7   313.5   335.2   370.1   468.6  1022.5  3971.0  30000.9    30030  1777244935802  1777244945907
read      241.6    93.1    86.8   151.6   164.4   230.8   261.7   278.8   291.7   307.0   326.0   358.1   442.0   975.1  3349.6  30091.8    30035  1777244947419  1777244957524
read      250.2   111.3   101.3   153.2   166.6   237.8   270.6   289.2   302.5   318.2   340.0   373.9   486.3   921.4  4744.0  30058.2    30040  1777244959038  1777244969143
read      247.8   106.6   101.3   155.4   168.2   234.6   266.7   284.8   297.5   314.1   335.3   368.7   465.1  1249.2  4252.8  30102.0    30045  1777244970658  1777244980760
read      246.9   158.5    93.8   152.1   164.0   228.5   261.4   280.3   294.5   312.2   335.4   373.0   507.9  2184.6  6198.6  30130.4    30050  1777244982274  1777244992384
read      249.9   122.1   101.3   153.6   165.9   234.0   267.4   286.6   300.6   317.7   340.7   376.7   489.6  1759.7  4468.7  29986.3    30055  1777244993898  1777245003998
read      234.0   115.3    93.8   146.7   157.5   218.4   249.6   268.1   281.7   297.4   318.3   353.4   465.3  1399.5  4698.8  30001.0    30060  1777245005512  1777245015618
read      246.6   106.2    93.8   152.7   164.8   232.8   266.3   285.2   298.7   315.5   337.6   371.2   464.1  1187.9  3948.9  30033.9    30065  1777245017132  1777245027236
read      252.1   123.6   101.3   155.5   168.0   235.7   268.6   287.9   302.2   319.1   342.5   378.9   495.0  1653.4  4389.9  30204.3    30070  1777245028751  1777245038855
read      239.6    92.9    93.8   150.0   162.6   228.5   259.5   276.6   289.7   304.7   323.4   355.9   436.2  1034.8  3314.9  30079.8    30075  1777245040368  1777245050476
read      237.1    87.5    93.8   151.5   163.5   226.5   257.0   273.9   286.8   301.1   319.2   347.9   423.0   730.3  3182.4  30079.7    30080  1777245051988  1777245062092
read      240.6   120.2    93.8   152.5   164.4   227.1   257.9   275.0   288.3   303.2   321.6   355.2   458.2  1500.1  4339.6  30013.1    30085  1777245063605  1777245073716
read      248.7   153.8    93.8   151.4   163.2   229.3   262.6   281.8   295.7   313.3   336.5   374.8   514.4  2557.5  5997.6  30084.1    30090  1777245075229  1777245085338
read      258.7   251.7    93.8   149.1   160.5   224.5   257.7   277.3   292.6   311.3   336.4   382.5   921.3  4067.6  6352.1  30052.2    30095  1777245086850  1777245096950
read      251.6   136.9    93.8   152.5   165.1   233.8   267.7   287.6   302.5   320.5   345.7   389.0   515.5  1903.2  4192.1  30081.4    30100  1777245098464  1777245108565
read      256.8   187.5   101.3   153.3   165.5   231.5   264.3   283.5   297.5   316.5   343.1   397.2   643.0  3181.8  6253.3  30110.7    30105  1777245110078  1777245120184
read      246.9   109.9    93.8   152.7   166.2   234.7   266.1   283.6   296.0   312.1   332.7   367.2   477.3   945.1  4283.5  30145.4    30110  1777245121697  1777245131800
read      248.2   103.9    93.8   153.8   166.9   236.9   269.7   287.9   300.8   316.1   336.6   368.2   456.5   853.3  4280.8  30218.5    30115  1777245133314  1777245143417
