#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      237.4   102.3    93.8   153.6   165.6   225.1   253.9   271.1   283.7   297.7   317.5   346.6   424.5  1070.7  4292.9  29885.2    30000  1777249472403  1777249482549
read      231.6    88.2    93.8   150.5   162.4   220.7   248.4   265.1   276.6   291.6   310.5   339.9   415.4   767.3  3294.5  30036.1    30005  1777249484062  1777249494187
read      237.9   115.8    93.8   148.0   159.6   223.2   255.2   273.8   288.1   304.5   325.7   360.8   446.7  1405.5  4486.8  29965.1    30010  1777249495701  1777249505800
read      236.6   170.1    93.8   145.6   156.7   215.8   245.7   263.8   276.4   293.2   315.0   349.5   500.0  3258.1  6055.6  29960.3    30015  1777249507312  1777249517415
read      227.7   117.9    93.8   141.7   152.5   211.2   240.8   258.8   271.8   287.9   308.6   341.6   454.7  1864.8  4101.2  30090.0    30020  1777249518929  1777249529030
read      240.7   113.0    93.8   149.7   161.5   225.7   257.4   275.3   289.4   305.8   327.0   361.9   461.9  1618.8  3968.8  30044.8    30025  1777249530544  1777249540649
read      235.8    94.2    93.8   148.3   160.3   224.1   254.7   272.0   285.2   300.2   319.7   352.3   438.7   895.3  3139.6  29961.3    30030  1777249542163  1777249552267
read      235.1    84.5    93.8   152.2   164.4   224.2   252.8   269.5   281.7   296.0   315.4   344.4   420.1   806.6  3099.1  30007.1    30035  1777249553780  1777249563882
read      232.9    91.7    93.8   150.9   162.7   220.7   249.4   266.5   278.6   293.7   313.5   343.4   421.1   942.1  3266.7  30065.8    30040  1777249565394  1777249575501
read      229.0    99.7    93.8   149.9   161.0   216.5   245.0   262.0   273.7   288.9   308.0   337.5   409.5   965.9  4119.6  30116.3    30045  1777249577013  1777249587112
read      237.9   111.6    93.8   151.3   163.2   223.4   252.5   270.1   283.4   298.9   319.9   354.5   450.8  1602.7  4168.3  30031.9    30050  1777249588624  1777249598727
read      233.8   100.7    93.8   150.9   162.2   219.8   249.5   267.6   280.9   296.7   318.0   351.1   429.3  1067.9  4320.8  30114.5    30055  1777249600240  1777249610352
read      229.6    99.1    93.8   148.2   158.3   214.4   243.8   262.0   274.7   291.1   312.1   344.9   438.7  1306.9  3626.3  30088.4    30060  1777249611866  1777249621969
read      245.6   110.5   101.3   154.7   167.0   231.1   262.5   280.3   293.8   310.8   332.8   367.9   470.0  1381.7  4396.1  30011.2    30065  1777249623482  1777249633584
read      243.5   104.8    93.8   152.7   164.8   229.6   261.4   279.4   293.3   310.4   332.7   368.7   467.0  1005.0  4070.9  30009.2    30070  1777249635097  1777249645204
read      243.7   118.0    93.8   152.6   164.8   227.9   259.0   276.8   290.5   306.7   327.8   365.4   512.0  1568.6  4393.9  30031.5    30075  1777249646718  1777249656820
read      243.2   130.8    86.8   149.9   161.5   223.7   254.9   273.4   287.9   305.1   328.9   374.6   598.1  1483.2  5534.2  30063.5    30080  1777249658333  1777249668442
read      259.1   150.2    93.8   153.5   165.5   230.7   264.4   284.4   299.4   319.4   351.1   434.2   796.2  1965.3  4307.4  30036.2    30085  1777249669957  1777249680057
read      272.0   229.8    93.8   154.7   167.3   236.6   273.0   294.7   311.8   333.2   364.7   434.6   809.3  3501.9  6230.2  30016.1    30090  1777249681573  1777249691674
read      263.2   232.3    93.8   151.0   162.8   229.2   264.1   284.4   299.2   318.1   343.9   394.5  1023.7  3301.9  6264.1  30176.6    30095  1777249693188  1777249703289
read      255.0   206.1    93.8   151.7   163.8   227.3   259.9   279.1   293.8   312.0   336.3   378.2   667.6  3360.7  6163.7  30101.9    30100  1777249704803  1777249714905
read      230.1    86.4    93.8   149.6   160.6   217.9   246.8   263.7   275.2   290.6   309.8   339.5   430.9   974.9  2986.8  30107.6    30105  1777249716419  1777249726521
read      233.6    86.1    86.8   150.9   162.5   221.3   250.9   268.4   281.1   295.8   315.5   345.2   426.8   873.6  3179.2  30100.2    30110  1777249728035  1777249738136
