#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      253.5   117.7    93.8   150.5   163.9   238.6   275.4   295.6   311.0   329.0   352.9   392.9   493.3  1236.7  4077.6  29926.1    30000  1778334644209  1778334654348
read      255.0   148.0    93.8   153.2   165.7   235.8   271.7   291.9   307.1   324.8   349.5   395.2   539.0  1913.7  6063.6  29966.2    30005  1778334655863  1778334665997
read      248.4   153.7    93.8   148.0   160.3   229.2   264.8   284.8   299.1   317.3   341.9   387.2   541.5  1848.9  6634.9  29974.8    30010  1778334667516  1778334677619
read      258.1   210.5    93.8   151.9   164.4   234.7   271.5   292.3   308.0   326.5   351.7   397.3   572.7  2886.5  8089.9  30062.7    30015  1778334679137  1778334689267
read      253.7   132.1    93.8   151.0   163.5   236.1   272.3   292.8   308.5   327.0   351.8   395.5   526.7  1606.3  5128.0  30026.7    30020  1778334690783  1778334700883
read      264.8   126.1   101.3   157.4   170.8   245.9   282.3   304.1   320.3   341.2   368.5   415.7   584.0  1534.4  4212.8  30031.9    30025  1778334702398  1778334712503
read      259.6   143.7   101.3   154.1   166.5   236.0   272.6   294.1   311.0   331.7   360.5   411.5   640.8  2085.2  4707.7  30119.4    30030  1778334714019  1778334724121
read      259.2   122.2    93.8   154.3   167.4   240.9   277.6   299.1   315.6   335.7   362.5   405.8   551.4  1469.6  4256.7  30042.7    30035  1778334725634  1778334735739
read      257.0   128.1   101.3   154.6   167.3   237.7   273.2   294.2   310.5   330.0   356.3   401.0   558.2  1515.0  4828.9  30008.2    30040  1778334737255  1778334747361
read      267.7   173.9   101.3   153.5   166.2   241.7   281.4   305.0   322.2   344.1   374.2   432.6   682.9  2096.9  7283.1  29987.9    30045  1778334748877  1778334758995
read      258.1   141.4    93.8   151.7   164.0   233.4   271.0   292.8   309.5   330.2   360.7   423.2   679.1  1659.9  4533.1  30070.2    30050  1778334760512  1778334770634
read      291.2   210.6    93.8   155.3   169.1   249.2   290.7   315.6   336.1   364.3   412.2   558.8  1025.3  2750.4  5818.0  30054.0    30055  1778334772151  1778334782256
read      277.6   201.0    93.8   145.9   158.2   234.5   276.1   301.7   321.6   349.5   399.7   552.0   998.0  2579.9  4663.3  30098.4    30060  1778334783775  1778334793876
read      308.9   276.5   101.3   155.2   168.5   248.2   292.9   320.9   344.3   376.7   439.0   651.2  1502.9  3587.3  6433.2  30049.9    30065  1778334795398  1778334805501
read      298.1   314.6   101.3   149.6   161.5   231.8   273.4   299.6   320.8   353.5   419.2   637.8  1620.9  4129.1  7952.0  30035.0    30070  1778334807018  1778334817121
read      282.0   217.1    93.8   151.4   164.0   236.3   276.6   300.1   319.1   346.0   396.5   545.5  1103.5  2719.8  5568.0  30094.3    30075  1778334818638  1778334828743
read      288.3   219.0    93.8   152.1   165.4   241.8   283.0   308.2   328.2   357.0   409.9   579.8  1099.8  2823.5  5564.5  30149.9    30080  1778334830262  1778334840372
read      273.2   188.6    93.8   149.4   161.8   236.5   277.4   301.5   319.8   344.5   386.0   485.5   902.0  2679.4  4859.6  30090.8    30085  1778334841893  1778334852003
read      282.6   231.0   101.3   152.9   165.5   240.9   281.7   306.6   325.9   351.5   392.3   491.9  1031.4  3402.8  6121.1  30155.9    30090  1778334853519  1778334863623
read      277.6   213.7    93.8   150.3   163.6   241.4   281.6   305.6   323.9   348.2   385.8   467.3   916.8  3278.4  6262.0  30143.0    30095  1778334865140  1778334875251
read      278.0   231.7    93.8   152.0   165.3   244.6   286.0   311.0   330.0   353.7   388.6   455.8   815.8  3078.3  7794.7  30142.7    30100  1778334876771  1778334886882
read      247.1   105.4   101.3   149.1   161.3   230.8   266.6   287.0   302.0   320.1   344.6   387.0   503.6  1178.2  3214.8  30025.8    30105  1778334888398  1778334898506
read      248.4   123.6    93.8   145.6   159.1   231.8   268.1   288.3   303.3   320.9   346.1   390.4   524.7  1325.6  4844.1  30249.8    30110  1778334900021  1778334910125
