#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      229.3    89.6    80.4   134.5   147.1   219.4   251.8   270.1   283.4   298.1   318.1   351.5   445.1   741.8  3013.0  29986.7    30000  1777998370944  1777998381126
read      230.6    86.5    86.8   136.4   149.3   221.2   252.7   270.3   283.2   297.5   317.5   350.6   449.8   823.6  2992.9  29991.7    30005  1777998382638  1777998392772
read      234.2    99.5    86.8   139.2   151.7   223.6   255.9   273.9   287.4   302.7   321.5   356.2   449.3  1072.0  3675.7  30012.8    30010  1777998394285  1777998404386
read      226.6    89.1    86.8   136.4   148.3   216.5   248.5   266.4   278.9   293.6   313.1   343.5   429.9   792.7  3209.9  29929.7    30015  1777998405899  1777998416004
read      246.7   141.7    86.8   138.3   151.1   228.9   265.4   285.9   300.6   318.4   343.0   387.7   555.4  1914.6  4690.3  30006.8    30020  1777998417519  1777998427623
read      241.2   113.8    86.8   140.0   152.4   226.2   261.3   281.6   296.1   314.3   338.1   378.1   495.4  1379.8  4191.9  29981.2    30025  1777998429136  1777998439239
read      251.8   138.3    86.8   140.1   153.5   234.6   273.5   295.2   311.2   330.1   356.0   399.7   525.7  1861.9  5487.5  30148.0    30030  1777998440754  1777998450858
read      238.7   118.8    86.8   138.5   150.6   224.4   259.6   279.8   294.4   311.9   334.5   371.6   470.4  1479.7  4320.4  30071.8    30035  1777998452372  1777998462476
read      245.1   120.9    86.8   139.3   152.4   230.2   266.1   286.9   302.2   320.0   345.2   389.1   496.7  1428.3  4318.5  29937.3    30040  1777998463988  1777998474094
read      239.8   103.5    86.8   138.7   151.3   226.0   261.2   281.7   296.3   314.3   337.8   375.7   475.6  1256.3  3173.7  29976.2    30045  1777998475607  1777998485713
read      232.9   108.1    80.4   133.1   146.2   220.1   253.2   272.2   286.7   303.7   325.7   364.4   467.3  1414.6  3286.8  30099.0    30050  1777998487224  1777998497329
read      226.9    94.3    86.8   132.7   145.3   216.3   248.4   266.3   278.8   294.2   314.9   348.7   454.0   846.2  3228.8  30069.5    30055  1777998498844  1777998508947
read      225.6   108.0    80.4   132.1   144.4   213.8   245.9   264.0   276.6   292.5   313.1   345.1   440.7  1240.7  4194.0  29994.5    30060  1777998510461  1777998520568
read      228.2   120.6    86.8   131.2   143.2   213.6   246.1   264.9   278.4   295.2   317.0   353.8   470.9  1693.6  3985.4  30001.8    30065  1777998522081  1777998532182
read      224.9   101.6    80.4   130.3   142.2   212.0   244.0   262.4   275.3   292.3   314.1   349.4   463.6  1299.1  3140.8  29962.8    30070  1777998533697  1777998543802
read      232.8    96.2    86.8   136.7   149.9   222.1   253.9   272.0   285.4   300.7   320.4   357.0   462.4   949.2  3230.8  30108.1    30075  1777998545315  1777998555421
read      222.7    88.5    80.4   132.2   144.1   213.1   244.0   261.2   273.1   288.2   307.4   339.2   435.5   801.9  3206.4  30075.6    30080  1777998556934  1777998567035
read      233.3    99.6    86.8   134.6   147.7   223.5   256.6   274.7   288.3   303.8   323.5   359.3   459.0   826.8  3928.5  30116.2    30085  1777998568549  1777998578652
read      229.5    85.2    86.8   138.0   150.8   220.0   251.4   269.3   282.3   296.9   316.6   346.5   430.6   639.9  3101.9  30072.9    30090  1777998580165  1777998590270
read      227.3    92.4    80.4   133.7   146.6   218.0   249.2   266.8   279.3   294.1   313.9   345.0   434.7   847.1  3208.3  30095.4    30095  1777998591784  1777998601887
