#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      289.0   204.4   101.3   159.3   174.0   251.3   287.9   309.9   327.4   351.4   394.8   531.6  1019.7  2640.1  6249.1  29986.6    30000  1777248107408  1777248117557
read      283.2   214.9    93.8   155.0   167.7   237.3   273.6   296.3   315.3   341.3   394.4   566.6  1106.2  2623.1  5583.5  30104.3    30005  1777248119075  1777248129212
read      269.3   167.6   101.3   153.4   165.5   234.2   271.1   293.9   312.5   336.6   375.7   493.9   866.6  2040.7  4608.1  30008.2    30010  1777248130727  1777248140838
read      285.3   275.4    93.8   146.2   157.4   223.4   262.1   287.4   308.8   340.8   415.6   630.3  1399.1  3575.1  6254.5  30087.4    30015  1777248142353  1777248152462
read      267.9   178.2   101.3   151.2   164.1   240.1   276.5   297.9   314.8   335.9   366.0   433.4   785.7  2561.5  6069.5  30094.8    30020  1777248153979  1777248164081
read      227.7    99.3    93.8   145.3   155.7   212.1   241.8   259.9   272.5   288.5   309.4   343.4   485.2  1153.1  3128.1  30083.2    30025  1777248165598  1777248175697
read      243.9   104.0    93.8   151.1   163.3   230.1   261.9   279.5   292.9   309.6   331.7   369.9   502.5  1000.5  4224.7  29948.9    30030  1777248177211  1777248187314
read      234.4    97.7    93.8   149.7   161.2   221.3   250.5   267.6   279.9   294.8   315.1   346.5   471.7  1027.2  3751.2  30067.4    30035  1777248188829  1777248198931
read      236.7    90.8    93.8   150.3   162.0   223.5   253.1   270.4   283.4   298.3   319.2   355.9   486.8   907.5  3121.6  30078.4    30040  1777248200445  1777248210547
read      244.9   102.4   101.3   152.5   165.3   232.7   264.8   282.8   295.7   312.0   332.7   366.2   458.0  1056.2  4085.2  30080.4    30045  1777248212060  1777248222169
read      240.7   106.2   101.3   151.5   163.1   225.7   257.0   275.0   289.3   306.0   327.5   363.2   469.5  1414.0  3834.6  30071.6    30050  1777248223684  1777248233788
read      247.0   111.2    93.8   155.3   167.3   232.3   264.2   282.5   295.8   312.8   334.8   370.4   479.7  1401.7  4291.8  30129.2    30055  1777248235302  1777248245403
read      243.8   109.7   101.3   151.1   163.1   229.1   261.8   280.3   294.1   311.1   333.2   369.2   485.5  1240.6  3767.3  30048.4    30060  1777248246917  1777248257017
read      239.2   109.7    93.8   149.0   159.7   223.4   256.4   275.2   289.9   306.9   328.8   365.3   472.1  1480.9  3654.4  30069.9    30065  1777248258531  1777248268631
read      246.3   120.3   101.3   151.2   163.1   230.1   263.3   282.5   296.6   314.6   337.8   373.3   496.5  1797.8  4140.4  30044.9    30070  1777248270144  1777248280248
read      240.4   104.4    93.8   153.2   165.7   228.0   258.1   275.0   288.4   303.5   322.2   354.8   440.6  1058.1  4332.0  30006.1    30075  1777248281761  1777248291863
read      234.5   118.1    93.8   146.4   157.5   217.6   249.0   267.7   281.4   297.3   318.7   353.6   468.6  1636.4  4319.8  30048.0    30080  1777248293375  1777248303482
read      240.3   121.1    93.8   152.6   164.4   225.7   255.9   273.6   287.1   302.6   322.5   357.2   454.8  1427.2  5975.2  30049.4    30085  1777248304996  1777248315096
read      243.1   147.5    93.8   150.7   162.1   224.0   256.7   275.5   290.1   307.0   328.5   363.9   485.4  2803.5  5125.5  30111.0    30090  1777248316608  1777248326711
read      243.2   124.0    93.8   151.0   162.8   227.4   259.9   278.0   291.6   308.2   329.9   365.9   479.0  1614.7  3982.3  30072.6    30095  1777248328225  1777248338331
read      234.0   133.5   101.3   147.1   157.4   215.5   246.6   265.3   278.5   294.5   315.7   348.3   474.9  2176.5  4373.1  30113.9    30100  1777248339844  1777248349946
read      234.5   105.5    93.8   148.1   159.9   221.0   251.4   269.2   282.2   296.7   316.6   347.6   441.7  1352.8  3895.0  30170.9    30105  1777248351458  1777248361559
read      223.4    84.2    93.8   144.5   155.4   213.2   241.1   257.4   269.1   282.9   300.0   327.2   393.8   680.9  3418.9  30054.7    30110  1777248363072  1777248373185
