#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      238.5   110.8    86.8   143.3   156.1   225.4   257.4   274.9   288.9   305.1   326.2   363.0   480.3  1204.0  4245.0  30014.7    30000  1777268422024  1777268432183
read      249.6   163.5    86.8   144.2   156.8   222.7   255.1   274.1   289.3   307.8   335.1   398.4   801.1  2373.0  4876.4  29984.9    30005  1777268433700  1777268443830
read      235.7   101.2    86.8   145.6   158.0   221.7   252.1   269.6   282.6   297.7   319.0   357.3   503.2  1086.1  3114.1  29945.8    30010  1777268445347  1777268455454
read      233.1   114.2    86.8   144.6   156.4   219.6   250.5   268.2   281.1   296.0   316.5   350.1   461.9  1007.0  5051.6  30019.2    30015  1777268456974  1777268467081
read      236.0   112.7    93.8   144.6   156.6   220.8   253.1   271.7   285.9   302.4   323.7   361.1   471.0  1209.2  4652.7  30015.4    30020  1777268468605  1777268478720
read      247.0   105.2    93.8   151.0   164.1   233.4   266.4   285.3   298.9   315.9   338.3   372.8   472.0  1365.8  3370.4  30119.3    30025  1777268480236  1777268490349
read      242.2   121.4    86.8   148.2   160.4   226.6   258.9   277.4   291.7   309.0   331.4   368.2   484.5  1704.3  4837.8  30131.8    30030  1777268491863  1777268501970
read      242.3   110.0    93.8   148.3   160.7   227.9   260.7   279.4   293.5   310.9   333.4   369.1   483.5  1183.2  4360.2  29939.1    30035  1777268503489  1777268513600
read      234.4   116.1    93.8   144.4   155.8   218.6   250.0   268.6   282.3   298.4   320.2   357.8   470.5  1579.5  4394.1  30059.8    30040  1777268515115  1777268525227
read      242.0   159.2    86.8   147.5   159.8   227.3   260.1   278.6   292.8   309.7   331.6   367.6   481.3  1355.6  3764.4  30060.3    30045  1777268526743  1777268536851
read      244.1   105.2    93.8   149.9   162.3   229.9   263.0   281.9   295.7   313.3   336.0   371.9   481.1  1130.1  4043.8  29922.5    30050  1777268538363  1777268548468
read      246.7   118.0    93.8   149.2   162.1   231.1   264.1   282.9   296.5   314.1   337.0   374.4   514.0  1674.9  4130.1  30022.9    30055  1777268549985  1777268560094
read      247.2   134.2    93.8   146.8   159.4   227.4   261.4   281.0   295.6   314.4   339.8   388.0   616.9  1576.4  4790.6  30017.9    30060  1777268561610  1777268571712
read      234.6   111.6    93.8   144.0   155.9   218.8   249.7   268.1   281.6   297.5   319.0   356.8   495.9  1507.9  3994.7  30038.7    30065  1777268573227  1777268583331
read      246.3   136.7    93.8   147.1   160.0   228.3   261.6   280.7   294.7   312.2   335.1   372.8   538.7  1963.6  5013.9  30031.7    30070  1777268584845  1777268594950
read      244.0   116.8    86.8   146.9   159.4   226.5   260.0   279.2   293.7   312.0   336.1   375.5   546.9  1600.9  4174.0  30085.3    30075  1777268596463  1777268606563
read      254.1   605.3    93.8   149.0   161.7   232.8   267.3   287.0   301.4   318.7   343.0   386.8   576.1  2338.1  4858.0  30134.0    30080  1777268608078  1777268618187
read      235.7   106.2    86.8   143.8   156.3   223.2   254.6   272.5   286.1   301.6   321.5   356.6   455.5  1162.3  4111.4  30043.8    30085  1777268619701  1777268629803
read      236.5    95.0    86.8   144.6   157.5   224.9   256.1   273.6   287.0   302.2   321.7   356.9   451.1   950.4  3485.3  30041.8    30090  1777268631319  1777268641425
read      232.7   105.7    93.8   143.9   156.1   219.9   250.7   268.4   281.2   296.0   316.6   348.7   453.1   947.2  4151.5  30054.8    30095  1777268642940  1777268653044
read      231.8   102.6    86.8   142.5   154.2   218.3   249.8   268.1   281.4   297.0   318.1   352.2   457.7   993.8  3669.3  30163.8    30100  1777268654560  1777268664666
read      235.3   103.8    86.8   142.7   155.7   224.2   254.9   272.1   285.1   299.8   319.2   351.4   452.5  1017.4  4210.5  30061.8    30105  1777268666182  1777268676295
read      234.3    91.7    86.8   146.0   158.4   223.5   254.2   271.6   284.7   299.5   319.0   349.5   427.5   780.7  3716.6  30147.8    30110  1777268677810  1777268687914
