#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      239.9   115.9    93.8   142.1   153.9   224.2   258.2   277.1   292.2   310.8   335.6   377.4   507.9  1149.9  4382.3  29876.5    30000  1778333297688  1778333307837
read      248.1   115.8    93.8   145.0   158.2   229.9   264.8   285.1   300.5   319.6   346.4   398.0   575.4  1340.2  3581.3  30054.9    30005  1778333309353  1778333319476
read      232.9    97.1    93.8   141.5   153.1   218.9   250.7   269.0   282.7   299.1   322.2   364.8   482.3   852.4  3450.7  30083.0    30010  1778333320992  1778333331094
read      253.6   120.2    93.8   149.5   162.1   234.4   270.6   291.5   307.7   327.3   354.7   403.0   592.5  1474.1  4071.0  30021.7    30015  1778333332609  1778333342709
read      260.1   120.2    93.8   150.6   164.0   242.3   280.5   303.6   320.6   341.7   369.1   413.7   549.7  1463.1  4199.6  30104.5    30020  1778333344224  1778333354322
read      241.6   119.3   101.3   145.9   156.7   220.4   253.9   273.8   290.1   310.4   338.3   390.8   592.5  1531.3  4234.5  30000.4    30025  1778333355844  1778333365943
read      244.9   130.0   101.3   146.1   157.5   223.8   257.3   277.2   293.9   314.7   342.6   394.5   587.9  1732.0  4396.9  30008.2    30030  1778333367460  1778333377558
read      265.3   119.9   101.3   153.3   166.8   247.2   287.1   311.5   329.4   350.3   377.8   422.9   554.1  1403.0  4296.3  30033.5    30035  1778333379075  1778333389181
read      261.0   144.1    93.8   150.9   163.5   237.8   276.1   300.3   318.1   340.3   369.6   421.2   626.2  1949.5  5044.2  30009.0    30040  1778333390698  1778333400806
read      258.3   145.4    93.8   148.8   160.5   231.0   268.6   292.2   311.2   334.8   368.2   433.1   714.4  1811.3  4397.3  30002.7    30045  1778333402328  1778333412442
read      254.2   141.6    93.8   148.9   160.4   231.9   268.8   291.3   309.0   330.7   360.8   413.3   612.2  1672.1  5052.4  30017.6    30050  1778333413962  1778333424085
read      238.0   107.9    93.8   142.3   154.2   222.7   255.7   274.4   289.3   307.3   332.1   373.6   501.9  1250.2  3960.4  30161.6    30055  1778333425605  1778333435711
read      246.6   137.5    93.8   142.1   153.8   225.2   260.9   281.7   297.3   318.0   346.0   401.9   624.4  1709.3  4866.7  30143.2    30060  1778333437227  1778333447327
read      245.9   133.6    93.8   144.3   156.1   226.0   261.2   281.9   297.7   318.1   344.5   391.6   549.1  1845.4  4855.0  30049.5    30065  1778333448842  1778333458948
read      246.7   165.1    93.8   141.8   153.6   225.3   260.6   281.3   297.0   317.0   343.6   392.0   573.0  2233.9  5678.3  30059.7    30070  1778333460467  1778333470572
read      249.5   110.0    93.8   148.2   160.3   232.2   267.6   288.3   304.0   323.0   349.3   395.1   551.5  1346.0  3535.8  30031.8    30075  1778333472088  1778333482185
read      247.8   107.6    93.8   144.1   157.1   231.9   266.9   287.4   303.0   321.6   347.4   393.4   539.8  1164.7  3631.4  29985.9    30080  1778333483701  1778333493804
read      236.9   105.2    93.8   143.1   155.2   223.1   255.4   273.4   287.7   304.8   328.0   367.5   475.9  1047.5  3583.0  30016.8    30085  1778333495318  1778333505418
read      237.0    97.6    86.8   143.1   155.5   222.6   254.5   272.8   287.2   304.4   327.8   368.4   495.8  1082.4  3070.0  30094.7    30090  1778333506933  1778333517032
read      241.7   113.5    93.8   142.7   156.4   227.8   260.6   278.8   293.1   311.1   335.1   374.0   492.8  1143.5  4491.2  30131.6    30095  1778333518546  1778333528652
read      234.3   103.4    93.8   138.7   150.3   218.7   252.0   270.8   285.2   302.4   326.9   371.3   522.4  1139.6  3175.3  30088.0    30100  1778333530168  1778333540273
