#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      279.4   120.9    86.8   159.4   175.7   260.8   303.7   328.3   346.0   370.0   402.3   454.2   564.3  1305.5  3863.3  29907.5    30000  1776916147768  1776916157912
read      263.1   143.2    93.8   152.0   165.9   241.8   281.1   304.6   321.0   342.6   372.2   422.3   546.8  2139.5  4875.1  30020.2    30005  1776916159424  1776916169548
read      268.6   140.0    86.8   155.5   170.3   246.5   286.4   310.3   328.0   350.0   381.9   431.5   564.9  1919.3  4356.0  30015.6    30010  1776916171061  1776916181160
read      269.7   103.6    86.8   156.7   172.0   252.0   292.8   316.6   335.1   358.2   390.0   436.9   534.4   882.0  3010.3  29974.1    30015  1776916182673  1776916192770
read      272.8   138.2    86.8   157.3   172.9   252.8   294.3   317.9   336.1   358.5   389.1   435.3   545.6  1802.9  5017.8  29927.4    30020  1776916194284  1776916204383
read      276.2   106.5   101.3   164.9   180.0   259.4   299.4   322.7   340.4   362.9   393.1   438.3   534.9   936.9  3160.2  30016.2    30025  1776916205896  1776916215994
read      269.7   422.8    93.8   159.1   173.8   249.5   288.5   311.2   327.9   348.1   378.4   428.7   530.3   925.1  4396.8  30012.3    30030  1776916217507  1776916227610
read      260.7   102.8    93.8   153.4   167.9   245.0   284.5   306.8   322.3   342.0   368.6   413.1   510.9   837.6  3174.2  30146.6    30035  1776916229123  1776916239225
read      265.5   119.1    86.8   154.7   168.9   245.1   285.8   310.0   327.9   349.9   381.7   431.6   543.3  1470.3  3490.2  30017.9    30040  1776916240737  1776916250845
read      280.4   154.5    93.8   161.2   176.3   256.8   297.6   322.0   342.1   367.9   401.8   455.8   588.1  2291.6  5411.7  30178.2    30045  1776916252358  1776916262457
read      278.1   131.6    93.8   162.4   177.1   256.2   296.8   321.0   340.4   365.2   398.7   451.9   596.8  1504.7  4297.7  29977.4    30050  1776916263970  1776916274070
read      281.6   128.8   101.3   159.0   174.0   258.2   301.8   327.4   346.5   373.6   410.4   467.9   650.1  1465.8  3920.7  30002.0    30055  1776916275585  1776916285684
read      268.6   123.9    93.8   155.4   170.3   248.3   288.6   312.5   330.7   353.5   386.7   435.8   548.0  1449.6  3834.7  30070.3    30060  1776916287197  1776916297297
read      277.8   130.9    86.8   157.2   172.9   256.3   298.1   323.2   343.5   370.1   403.9   458.2   583.6  1594.5  4172.6  30209.8    30065  1776916298811  1776916308908
read      264.0   109.9    86.8   154.4   169.1   247.2   287.4   310.4   326.9   346.5   374.1   419.4   522.1  1142.2  3622.3  30115.0    30070  1776916310420  1776916320518
read      264.6   105.9    86.8   153.1   168.2   247.8   288.5   312.0   329.3   350.2   379.6   426.3   521.4   818.6  3454.6  29979.0    30075  1776916322031  1776916332132
read      280.5   126.0    86.8   157.4   173.9   262.2   305.5   330.0   347.7   371.6   403.1   454.8   575.6  1555.6  3836.3  30120.5    30080  1776916333645  1776916343747
read      280.1   193.4    86.8   158.0   172.9   251.1   291.9   316.1   335.2   359.4   393.0   447.3   644.1  2976.0  6192.8  30107.0    30085  1776916345260  1776916355360
read      286.8   216.2    93.8   159.7   174.6   254.1   296.1   321.2   341.2   367.0   401.4   456.2   697.5  3138.3  6232.8  30220.0    30090  1776916356872  1776916366970
read      280.3   159.6    93.8   161.4   176.2   254.3   295.3   319.4   338.8   363.6   397.8   451.5   603.7  2458.6  4812.4  30168.1    30095  1776916368481  1776916378578
read      289.2   146.8    93.8   164.5   180.7   267.2   311.1   336.8   356.9   382.2   416.0   465.5   588.1  2071.4  4932.9  30097.5    30100  1776916380089  1776916390186
read      267.1   115.7    86.8   153.6   168.8   251.0   292.3   315.2   332.0   352.0   380.2   426.7   530.9  1015.5  4064.7  30159.3    30105  1776916391699  1776916401797
