#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      217.6    95.8    80.4   128.1   139.8   207.2   237.6   255.0   268.3   283.7   303.4   335.1   419.8   781.0  4116.6  29929.1    30000  1777999244101  1777999254259
read      222.4    84.3    86.8   131.6   143.7   212.1   243.4   261.2   273.8   290.1   310.5   342.3   433.4   746.9  2794.6  29938.5    30005  1777999255773  1777999265905
read      224.0    95.9    86.8   130.1   142.8   213.6   245.7   264.0   276.9   293.3   313.8   345.2   433.8   652.2  3646.3  29987.0    30010  1777999267419  1777999277525
read      225.6    93.0    86.8   131.9   144.5   215.7   247.8   266.0   279.1   294.6   314.9   346.0   433.1   699.3  3829.7  30019.4    30015  1777999279039  1777999289147
read      228.4   100.6    86.8   132.3   144.5   215.9   249.0   268.2   282.4   298.8   319.9   357.5   454.1  1080.0  3478.4  30052.2    30020  1777999290659  1777999300765
read      235.8   110.0    86.8   136.3   148.4   221.0   256.1   276.3   291.7   309.7   333.0   371.3   475.1  1311.8  3870.1  30008.3    30025  1777999302279  1777999312391
read      235.9   137.0    86.8   137.3   149.3   219.5   252.5   272.2   287.3   305.3   329.6   371.0   488.1  1533.6  5976.3  30042.2    30030  1777999313909  1777999324022
read      237.3   116.1    93.8   138.1   150.5   222.2   255.7   275.4   291.3   309.8   333.9   373.6   486.1  1401.9  4181.0  29976.2    30035  1777999325537  1777999335641
read      236.2   103.2    86.8   139.1   151.2   221.9   255.0   274.4   289.2   306.6   329.4   368.8   476.7  1393.3  3060.9  30012.6    30040  1777999337153  1777999347255
read      237.6   105.8    86.8   136.6   149.1   224.0   259.4   279.6   294.5   312.8   336.3   373.4   472.6  1237.3  3886.2  29844.7    30045  1777999348768  1777999358871
read      232.0   108.2    86.8   136.4   148.8   219.0   251.7   270.4   284.5   300.9   321.9   359.0   456.5  1396.4  4022.4  29978.4    30050  1777999360383  1777999370487
read      234.1   107.8    80.4   134.4   148.1   223.1   255.4   273.5   287.2   302.6   321.8   359.1   461.5  1432.7  3473.0  30100.3    30055  1777999372000  1777999382101
read      227.2    96.7    86.8   132.4   144.7   215.9   248.4   266.9   280.2   295.9   316.3   348.4   444.6  1160.5  3111.5  30084.2    30060  1777999383615  1777999393720
read      226.7   100.3    86.8   130.9   142.9   213.1   245.6   264.6   278.3   295.0   317.4   355.0   471.6  1308.1  2769.5  30015.2    30065  1777999395232  1777999405333
read      231.0   130.6    86.8   132.6   145.0   215.6   248.6   267.8   282.1   298.6   320.6   360.1   487.2  1631.4  6179.6  30117.8    30070  1777999406846  1777999416946
read      223.2    85.7    86.8   129.7   141.9   214.5   246.6   264.1   276.0   291.2   310.6   341.5   431.6   764.5  3020.3  30041.2    30075  1777999418458  1777999428560
read      231.0    87.7    80.4   131.7   144.8   222.3   255.5   273.9   287.7   303.2   322.2   356.1   445.1   776.3  2687.9  30026.6    30080  1777999430073  1777999440174
read      220.9    86.4    80.4   130.3   141.9   210.9   242.8   260.7   273.3   289.1   308.9   339.6   426.6   762.0  3054.6  30125.5    30085  1777999441685  1777999451785
read      226.6    93.0    80.4   129.2   142.3   217.8   250.4   268.3   281.2   295.9   315.8   346.9   433.5   857.2  3648.0  30058.5    30090  1777999453298  1777999463401
read      227.2    96.7    80.4   132.4   145.0   217.8   249.5   267.5   280.3   295.2   314.9   345.1   432.8   865.5  3269.7  30274.8    30095  1777999464914  1777999475016
