#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      224.6    99.4    80.4   128.5   141.2   214.1   246.7   265.2   278.5   294.7   315.4   348.0   441.5   807.7  3919.3  30041.0    30000  1778001432496  1778001442629
read      231.4   101.5    86.8   135.5   148.4   220.2   252.6   271.2   285.1   300.9   321.1   357.5   451.5  1070.3  3318.6  29983.6    30005  1778001444143  1778001454263
read      227.9    91.1    86.8   133.2   145.9   218.2   250.2   268.5   281.7   296.6   316.9   349.6   436.5   756.8  3203.6  30075.3    30010  1778001455775  1778001465882
read      233.8   110.4    86.8   131.1   144.4   222.3   256.1   274.8   289.4   306.3   327.8   363.4   466.4  1335.4  4019.8  30031.4    30015  1778001467395  1778001477500
read      235.3   104.5    80.4   134.8   148.0   221.9   256.0   275.8   291.0   308.7   331.8   370.7   468.5  1299.9  3325.2  29920.2    30020  1778001479013  1778001489117
read      239.3   119.3    86.8   139.1   151.6   223.5   258.4   278.9   294.4   312.9   336.8   375.0   481.4  1612.8  4070.1  30095.4    30025  1778001490628  1778001500731
read      235.6   103.7    86.8   137.3   149.9   221.0   255.2   275.5   291.2   309.2   332.5   370.8   470.5  1298.7  3412.8  30015.4    30030  1778001502245  1778001512347
read      240.8   111.2    86.8   137.3   150.1   225.6   261.7   283.0   298.5   317.4   342.2   383.2   487.6  1348.7  3860.9  29985.6    30035  1778001513860  1778001523961
read      232.4   104.5    86.8   136.5   148.7   217.5   251.4   271.5   286.6   304.2   326.4   363.5   461.7  1444.3  3077.3  29994.9    30040  1778001525473  1778001535573
read      231.1   103.2    86.8   132.7   144.6   217.6   252.0   272.0   287.2   304.6   326.9   364.0   460.8  1379.5  3214.8  30014.7    30045  1778001537085  1778001547188
read      237.0   106.7    80.4   134.6   147.9   223.8   258.1   278.3   293.5   311.6   335.2   373.0   469.8  1449.1  3358.3  30073.4    30050  1778001548700  1778001558802
read      236.3   106.6    86.8   138.4   151.0   224.2   257.9   276.8   291.3   308.4   330.1   365.5   461.5  1076.4  3875.4  30106.5    30055  1778001560314  1778001570417
read      221.6    94.9    80.4   129.6   141.5   210.0   242.2   260.6   273.5   289.5   309.9   341.9   431.1  1089.3  3137.6  30136.0    30060  1778001571932  1778001582040
read      228.1   141.7    86.8   129.9   141.6   210.6   243.9   263.5   277.6   294.9   317.4   354.9   491.8  2369.9  4797.4  29983.3    30065  1778001583552  1778001593654
read      226.6   108.9    86.8   129.4   141.4   212.8   246.0   265.4   279.5   296.6   318.9   357.0   460.9  1383.6  4188.6  30177.4    30070  1778001595167  1778001605265
read      220.9    92.4    80.4   129.5   141.5   209.7   241.5   259.8   272.8   289.1   309.8   342.5   432.4   906.6  3466.4  30035.1    30075  1778001606778  1778001616880
read      227.1    95.9    80.4   127.0   140.0   217.1   250.9   270.0   284.1   300.2   320.8   357.2   448.4   772.9  3408.7  30077.8    30080  1778001618393  1778001628496
read      222.7    97.1    74.4   129.0   141.3   212.8   245.4   263.6   276.2   292.1   312.1   342.0   419.0   833.2  3571.4  30134.0    30085  1778001630010  1778001640113
read      223.0    95.3    80.4   127.1   139.3   213.9   246.4   264.5   277.2   293.2   313.5   344.8   428.1   725.8  3902.3  30052.4    30090  1778001641625  1778001651731
read      228.1    83.6    80.4   132.2   145.1   218.6   252.0   270.6   284.2   299.6   319.1   350.5   432.5   668.0  2649.7  30138.5    30095  1778001653243  1778001663346
read      226.3    86.2    80.4   133.3   146.1   217.0   248.8   266.7   279.4   294.9   314.7   345.0   426.0   629.0  3016.9  30093.1    30100  1778001664859  1778001674966
read      226.5    92.7    80.4   134.3   146.7   216.3   248.6   266.7   279.6   294.8   314.8   344.8   427.1   717.8  3795.5  30069.4    30105  1778001676481  1778001686585
read      219.7    89.4    80.4   130.0   141.7   210.3   241.5   258.9   271.2   286.3   305.3   335.7   412.6   681.2  3199.7  30220.0    30110  1778001688096  1778001698198
