#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      223.3   106.2    80.4   128.2   140.9   214.5   245.8   263.1   274.7   289.8   309.4   341.4   435.2   800.8  4071.8  29996.3    30000  1777986380791  1777986390924
read      231.4    98.9    86.8   131.0   144.3   221.9   254.6   272.2   285.4   300.5   320.8   358.9   459.6   849.6  3520.4  30043.2    30005  1777986392438  1777986402566
read      232.4    93.5    86.8   134.2   148.0   222.1   255.3   273.2   286.6   301.8   321.0   359.2   466.7   831.3  3220.4  29986.6    30010  1777986404079  1777986414180
read      236.2    95.3    80.4   136.9   150.7   226.5   260.0   278.1   291.3   307.0   327.3   362.9   454.1   764.0  3230.3  30046.4    30015  1777986415692  1777986425791
read      235.4    98.9    86.8   138.4   150.4   221.7   255.4   274.6   289.5   307.0   330.5   370.7   475.5  1173.1  3315.6  30032.1    30020  1777986427304  1777986437406
read      238.1   112.0    86.8   137.7   149.7   223.3   258.4   278.3   292.9   310.9   334.9   373.9   481.8  1444.4  3525.0  30018.8    30025  1777986438919  1777986449023
read      243.2   114.9    86.8   138.1   151.1   228.2   264.2   284.7   299.5   318.1   343.3   389.0   500.0  1392.5  3706.0  30063.7    30030  1777986450536  1777986460642
read      241.4   122.6    86.8   139.0   151.5   225.4   260.6   280.8   295.2   314.1   339.4   384.2   502.2  1604.9  4588.1  30119.9    30035  1777986462156  1777986472259
read      244.2   111.6    86.8   139.5   152.7   230.0   265.9   286.1   300.7   319.2   344.3   387.1   487.1  1261.6  3374.5  30045.2    30040  1777986473773  1777986483880
read      242.2   125.9    86.8   137.4   150.2   227.1   263.6   284.2   299.0   317.8   343.1   386.6   490.1  1450.8  3454.2  29979.8    30045  1777986485393  1777986495497
read      237.7   110.2    86.8   137.0   150.0   224.0   258.4   277.4   291.9   309.3   332.7   372.5   478.8  1313.5  3319.1  29957.8    30050  1777986497010  1777986507116
read      238.4   131.9    86.8   134.3   147.2   222.6   257.0   276.3   291.1   309.0   333.2   373.7   493.7  2083.1  4793.4  30067.3    30055  1777986508629  1777986518733
read      236.2   129.8    86.8   134.6   146.6   219.3   254.6   274.3   289.5   307.5   331.6   371.8   494.6  1974.9  4206.2  30040.4    30060  1777986520246  1777986530351
read      243.8   137.4    86.8   133.7   146.7   226.0   263.7   285.1   300.7   319.7   345.8   391.8   533.9  1913.0  4740.3  30025.2    30065  1777986531865  1777986541969
read      233.2   108.3    86.8   131.3   143.6   219.2   255.2   275.4   290.6   308.4   331.7   369.5   467.5  1369.8  3460.9  30115.3    30070  1777986543483  1777986553588
read      237.2   127.4    80.4   133.5   146.0   221.0   256.0   275.9   290.8   308.9   333.3   373.6   493.8  1834.0  3869.2  30027.6    30075  1777986555101  1777986565204
read      235.2   101.7    80.4   131.7   144.9   223.0   257.8   277.4   291.9   309.5   333.1   372.0   471.7  1035.4  3416.7  30152.3    30080  1777986566717  1777986576821
read      229.8   102.4    80.4   133.3   145.6   220.1   253.4   271.4   284.5   298.9   318.7   351.9   435.9   837.4  3901.7  30127.0    30085  1777986578333  1777986588436
read      230.2    91.7    80.4   132.1   144.7   220.8   254.8   273.2   286.7   301.9   321.0   355.8   440.2   795.9  3056.6  30134.0    30090  1777986589949  1777986600052
read      219.8    96.2    80.4   125.8   137.9   208.8   241.3   259.4   272.1   288.1   308.8   343.0   441.1   987.4  3387.5  29995.5    30095  1777986601567  1777986611679
read      215.1    94.7    80.4   124.4   136.1   204.0   235.2   253.3   266.7   282.2   302.4   336.2   429.8   743.1  3553.1  30107.2    30100  1777986613192  1777986623296
read      231.3    96.4    86.8   135.3   148.0   220.2   253.1   271.6   285.2   300.7   321.0   359.1   461.3   833.0  3399.4  30060.2    30105  1777986624812  1777986634914
read      233.9   102.7    86.8   134.3   148.4   224.7   256.9   274.4   287.8   303.2   322.6   358.5   448.5   933.2  4169.8  30082.1    30110  1777986636427  1777986646529
read      228.6    91.4    74.4   132.0   144.6   218.5   251.4   269.9   283.3   298.3   318.8   354.2   446.4   774.6  3580.1  30040.5    30115  1777986648043  1777986658146
read      223.0    87.7    80.4   131.1   143.2   212.5   244.2   262.1   274.4   290.3   311.0   344.2   440.4   765.8  3009.8  30075.2    30120  1777986659660  1777986669770
