#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      243.2   108.0    93.8   149.3   161.6   229.7   263.1   282.2   295.5   312.9   335.3   370.0   458.3  1169.8  4329.3  29878.4    30000  1778337433926  1778337444061
read      242.3   115.8    93.8   144.9   158.1   228.4   261.6   280.8   294.7   312.3   335.6   372.5   467.6  1258.3  4139.0  29930.1    30005  1778337445576  1778337455696
read      242.7   117.0    93.8   148.5   160.4   228.0   261.6   281.4   295.3   313.4   337.0   373.3   463.6  1095.1  4652.4  29925.0    30010  1778337457211  1778337467312
read      239.2   117.5   101.3   144.6   156.4   223.5   255.7   275.4   290.1   307.7   331.4   369.5   470.1  1524.5  4112.9  29986.8    30015  1778337468828  1778337478930
read      241.7   158.3    93.8   143.1   154.6   222.2   254.6   274.2   288.7   305.8   328.5   366.4   499.5  2496.7  5353.2  29990.4    30020  1778337480445  1778337490546
read      238.9   123.8    93.8   143.2   155.3   223.8   255.9   275.5   290.0   307.2   330.0   367.3   468.2  1601.5  5289.1  30049.4    30025  1778337492061  1778337502161
read      235.1   107.1    93.8   144.1   155.9   221.8   253.0   271.6   285.1   300.2   320.3   356.3   453.2  1431.6  4028.4  30003.7    30030  1778337503674  1778337513780
read      241.0   105.0    93.8   149.4   161.5   228.4   261.0   279.9   293.3   309.8   330.9   365.3   448.6   823.0  4499.6  29965.8    30035  1778337515295  1778337525398
read      239.6   107.1    93.8   145.0   158.0   227.8   259.3   277.3   290.9   307.0   328.3   363.9   449.3  1244.1  4072.2  29987.4    30040  1778337526912  1778337537014
read      236.4   100.7    93.8   144.1   156.9   225.5   255.8   273.5   286.6   301.3   320.9   356.8   450.0   951.1  3943.9  30117.7    30045  1778337538529  1778337548633
read      254.7   132.7   101.3   151.9   164.7   237.2   273.3   294.0   309.7   328.2   353.2   393.9   499.6  1943.5  4874.4  30032.6    30050  1778337550148  1778337560249
read      243.2   114.5    93.8   146.8   158.6   226.6   260.6   280.8   295.1   313.7   338.4   379.0   495.3  1464.8  4334.5  30088.1    30055  1778337561765  1778337571866
read      708.9 19382.3   101.3   154.9   170.1   269.5   324.0   357.5   383.1   419.9   506.7   696.5   879.3  4759.8 1009708.0  29997.3    30060  1778337573380  1778337583480
read      243.5   118.1   101.3   150.9   162.6   227.8   260.6   280.1   293.9   311.4   334.0   369.9   467.1  1564.6  4374.4  30041.3    30065  1778337584994  1778337595095
read      260.5   140.9   101.3   157.2   170.7   242.5   278.3   298.3   314.0   332.9   357.8   397.0   503.4  2153.8  5180.9  30114.9    30070  1778337596609  1778337606721
read      267.5   154.0   101.3   160.7   174.1   248.7   285.9   307.2   322.6   342.7   369.0   412.1   548.4  1960.4  5409.4  30167.9    30075  1778337608236  1778337618339
read      245.4   103.7    93.8   150.3   162.8   231.3   265.3   284.6   297.7   314.9   337.8   374.4   478.8  1228.9  4004.2  30117.5    30080  1778337619856  1778337629961
read      261.1   146.8   101.3   154.5   167.8   241.7   278.5   299.0   315.3   335.2   361.6   403.3   533.5  2233.6  5057.7  30006.8    30085  1778337631475  1778337641584
read      250.6   123.0   101.3   153.2   165.5   233.8   268.8   288.8   303.4   320.4   344.2   383.8   494.0  1532.0  4882.8  30130.3    30090  1778337643104  1778337653211
read      259.4   150.7   101.3   153.9   166.6   239.1   276.1   296.9   313.5   333.6   360.6   404.0   554.3  1997.6  5717.3  29983.9    30095  1778337654727  1778337664829
read      262.6   159.8   101.3   154.9   168.1   241.2   277.9   298.2   314.2   333.7   360.0   402.4   565.0  2639.9  6000.3  30072.5    30100  1778337666344  1778337676447
read      245.5   124.0   101.3   149.5   161.1   228.4   262.5   282.4   296.2   314.1   337.8   377.3   502.7  1688.5  4831.0  30138.4    30105  1778337677966  1778337688073
read      255.4   137.1    93.8   154.1   167.2   238.0   273.8   293.9   309.1   326.8   350.8   393.2   515.9  1540.0  5607.1  30082.5    30110  1778337689587  1778337699693
read      251.2   106.5    93.8   149.9   163.0   237.7   273.9   293.9   308.7   325.6   347.8   387.1   485.6   935.1  4256.0  30145.9    30115  1778337701209  1778337711310
