#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      235.0   103.5    80.4   132.9   148.6   222.6   257.1   278.1   293.6   311.6   333.3   364.7   430.7  1054.4  3872.5  29961.5    30000  1778371149466  1778371159623
read      230.9    89.7    80.4   136.2   151.1   218.6   249.9   269.2   283.7   301.0   322.7   357.8   435.9   859.6  3104.4  30070.1    30005  1778371161136  1778371171258
read      223.9    90.1    74.4   129.8   144.2   212.7   244.0   263.6   277.4   294.4   315.5   344.7   404.1   756.7  3491.9  29975.0    30010  1778371172771  1778371182874
read      215.6    90.0    80.4   123.8   137.9   202.8   234.2   253.9   268.5   285.9   307.9   339.4   402.8   748.3  3111.8  30026.8    30015  1778371184386  1778371194488
read      239.8   113.2    74.4   129.1   143.3   223.0   263.9   288.0   305.0   324.2   347.8   388.8   486.5  1333.2  3832.9  29957.5    30020  1778371196001  1778371206111
read      245.5   173.7    86.8   140.1   155.4   226.9   261.9   282.7   297.6   316.3   340.3   379.3   486.7  2143.8  7762.6  29996.5    30025  1778371207627  1778371217732
read      227.2   113.1    80.4   132.2   146.1   211.4   242.9   262.9   277.5   295.9   319.4   356.7   443.5  1730.2  3969.1  30057.6    30030  1778371219247  1778371229355
read      231.8   119.0    80.4   138.4   151.4   216.0   247.6   267.4   282.4   300.2   323.0   360.0   448.9  1620.7  4251.8  30021.2    30035  1778371230871  1778371240975
read      237.2   125.9    86.8   137.7   151.8   220.7   254.2   274.6   290.7   309.8   334.5   373.6   470.2  1467.4  6093.6  29982.3    30040  1778371242490  1778371252601
read      241.6   108.5    80.4   139.1   154.9   226.4   261.0   281.8   296.8   315.5   339.6   379.0   471.4  1332.8  3380.6  30113.7    30045  1778371254115  1778371264221
read      230.4   103.1    80.4   133.1   147.2   216.1   249.5   270.1   285.5   303.4   326.0   361.0   442.8  1187.1  3808.6  29976.7    30050  1778371265735  1778371275841
read      229.1    96.3    80.4   133.9   148.8   216.1   248.0   267.6   282.3   299.6   321.1   355.2   432.6  1081.5  3187.8  30072.6    30055  1778371277355  1778371287457
read      222.1   101.6    80.4   132.6   146.8   209.6   239.7   258.5   272.5   289.3   310.2   340.5   408.6   881.5  4237.6  29962.0    30060  1778371288971  1778371299076
read      227.4   138.5    80.4   131.4   144.7   210.6   243.0   263.1   277.6   295.7   318.7   355.1   447.3  1973.1  6103.9  30151.7    30065  1778371300589  1778371310691
read      232.0   154.2    80.4   131.3   144.8   210.5   243.9   264.7   280.0   298.5   322.4   363.9   524.0  2283.5  5264.3  30022.4    30070  1778371312204  1778371322304
read      227.6   123.2    86.8   132.5   147.1   212.3   243.3   262.1   275.7   293.0   315.0   348.1   444.8  1945.7  4038.3  30102.8    30075  1778371323817  1778371333917
read      229.4   102.2    86.8   140.3   153.1   216.4   247.3   266.3   280.3   296.8   318.0   349.4   425.6   982.3  4180.0  30003.2    30080  1778371335431  1778371345535
read      223.6    85.0    80.4   133.5   147.2   212.1   242.5   261.3   274.9   292.0   313.1   343.5   413.9   677.4  3296.7  30006.7    30085  1778371347049  1778371357152
read      256.6   189.8    80.4   137.6   153.3   227.7   264.6   286.9   303.3   322.7   349.5   401.8   885.9  2883.1  5702.8  30049.7    30090  1778371358666  1778371368784
read      251.5   197.0    86.8   140.4   154.0   224.6   260.5   282.7   298.8   318.5   344.6   393.6   647.5  3201.1  6241.8  30081.1    30095  1778371370297  1778371380399
read      258.3   202.7    86.8   135.9   152.2   231.3   270.3   293.3   310.6   331.7   360.7   410.4   643.6  3385.5  6172.8  30073.0    30100  1778371381913  1778371392020
read      237.9   201.1    80.4   131.4   145.1   210.7   242.9   263.3   278.5   296.9   321.4   365.4   630.7  3093.6  6180.2  30061.5    30105  1778371393534  1778371403636
read      219.2   127.0    74.4   128.4   141.1   203.9   234.3   253.7   268.6   286.1   308.2   340.4   416.7  1475.5  5732.8  30142.3    30110  1778371405149  1778371415257
read      224.5    99.0    74.4   128.0   142.8   212.6   245.1   265.0   279.3   296.0   317.5   347.6   415.6   952.1  3654.3  30071.3    30115  1778371416771  1778371426882
