#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      227.9   122.2    74.4   131.3   146.8   215.5   246.8   265.9   279.8   296.4   317.2   346.4   415.7  1224.5  5186.1  30027.3    30000  1778370781253  1778370791455
read      234.1   101.9    80.4   136.6   152.0   221.4   253.6   272.8   287.6   305.1   327.4   363.2   443.7   983.1  4152.3  30042.8    30005  1778370792969  1778370803110
read      230.7    99.9    80.4   133.3   150.0   219.4   250.7   269.8   284.0   300.4   321.1   354.6   428.8   818.6  3986.6  29972.1    30010  1778370804624  1778370814726
read      226.0    92.1    80.4   133.5   148.6   214.6   245.3   264.4   277.9   294.6   315.6   345.0   409.5   924.8  3231.2  30024.7    30015  1778370816240  1778370826343
read      222.8    96.7    80.4   132.5   146.2   208.5   237.7   256.9   271.5   289.5   312.6   346.3   429.6  1190.1  3215.9  30021.4    30020  1778370827855  1778370837960
read      237.7   118.2    86.8   141.8   155.3   221.2   253.6   273.7   289.5   308.1   331.6   368.3   465.8  1596.3  4312.9  30072.9    30025  1778370839475  1778370849576
read      228.7   105.3    86.8   134.8   149.0   214.3   245.4   264.8   279.0   296.5   319.6   356.1   441.9  1344.5  4112.1  30004.9    30030  1778370851088  1778370861194
read      236.7   131.8    86.8   134.8   149.9   220.2   253.2   273.7   289.7   308.5   332.5   369.6   468.6  1889.2  5128.6  30011.7    30035  1778370862707  1778370872809
read      230.6   122.9    86.8   135.3   150.1   215.5   246.2   265.3   279.4   296.6   319.7   356.8   453.4  1668.3  6115.2  30009.0    30040  1778370874320  1778370884423
read      231.2   111.7    86.8   134.3   148.5   215.3   247.8   268.0   283.3   301.8   326.0   364.8   460.4  1470.1  3940.4  30044.9    30045  1778370885937  1778370896044
read      225.0   101.1    80.4   130.7   144.2   210.7   242.9   263.3   277.9   295.8   318.4   353.0   436.2  1163.6  3437.0  30078.6    30050  1778370897557  1778370907658
read      217.7    93.3    74.4   123.8   139.2   205.1   236.0   256.0   270.4   287.5   309.0   340.1   407.0   830.7  3087.1  30058.6    30055  1778370909170  1778370919283
read      220.9    98.1    80.4   134.2   147.0   207.9   236.6   255.4   270.3   287.9   310.2   342.2   408.7   791.0  3623.2  30103.4    30060  1778370920795  1778370930900
read      231.7   191.7    80.4   124.5   138.8   208.0   243.0   265.3   281.9   301.5   326.4   365.4   493.9  3448.8  6328.5  30085.8    30065  1778370932414  1778370942519
read      222.9   159.4    80.4   126.4   139.4   203.5   234.6   254.7   270.5   289.4   313.2   347.6   460.0  2124.7  7151.2  30208.5    30070  1778370944031  1778370954131
read      227.0   115.3    80.4   130.1   145.7   213.2   244.5   263.8   277.8   295.2   317.7   350.9   431.0  1465.6  4381.7  30096.0    30075  1778370955645  1778370965748
read      222.8    95.7    74.4   129.1   143.7   210.8   241.2   260.5   274.3   291.7   313.3   343.7   411.7  1004.3  3357.8  30085.0    30080  1778370967263  1778370977366
read      229.8    95.7    74.4   133.5   149.0   217.2   249.8   269.6   284.6   302.0   323.9   357.4   429.9   889.8  3170.2  30105.3    30085  1778370978880  1778370988985
read      235.2   128.5    74.4   137.7   152.4   220.6   252.8   272.4   287.3   304.4   325.8   359.0   436.3  1902.0  4177.4  30077.0    30090  1778370990498  1778371000606
read      227.2   179.7    80.4   129.8   143.1   205.7   235.3   254.3   269.1   287.1   310.7   346.0   483.9  3072.5  6217.0  30200.7    30095  1778371002119  1778371012220
read      227.6   158.4    80.4   128.7   143.5   210.4   240.9   260.2   274.1   292.0   314.7   348.6   443.9  2308.1  6306.7  30098.8    30100  1778371013733  1778371023833
read      235.0   164.0    80.4   136.2   151.0   216.8   247.7   266.7   281.0   298.3   321.2   360.2   464.0  2452.9  6349.4  30107.2    30105  1778371025348  1778371035451
read      234.5   192.4    80.4   132.2   146.9   213.5   245.5   265.3   280.0   297.9   321.6   360.1   473.2  3363.6  6664.0  30185.3    30110  1778371036964  1778371047069
read      223.2   125.7    74.4   132.3   147.2   209.8   238.4   256.5   270.4   287.2   308.2   338.6   402.5  1652.8  5482.4  30110.2    30115  1778371048582  1778371058686
