#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      223.3    93.3    80.4   132.7   146.7   212.8   242.9   261.0   273.9   290.0   310.2   340.2   402.9   695.9  3440.1  29978.7    30000  1778376392455  1778376402627
read      228.5   106.2    80.4   136.5   150.0   215.2   245.8   264.9   278.7   295.6   317.5   350.0   426.8  1192.0  4187.2  29903.4    30005  1778376404141  1778376414286
read      229.8    97.0    80.4   133.6   148.4   217.8   250.5   270.3   285.0   301.8   322.7   355.1   424.2   962.4  3602.5  29997.3    30010  1778376415801  1778376425905
read      225.1    89.7    86.8   135.1   148.5   213.3   243.6   262.3   275.8   293.1   314.3   345.3   416.0   860.1  3141.8  30150.1    30015  1778376427417  1778376437526
read      240.3   112.5    80.4   138.8   152.7   225.6   260.8   281.6   296.7   315.3   338.6   373.0   464.0  1431.8  4875.6  30003.1    30020  1778376439039  1778376449139
read      235.7   100.0    86.8   141.8   155.2   221.7   253.9   273.4   289.0   307.3   330.5   366.3   452.5   926.8  4135.7  30032.4    30025  1778376450652  1778376460760
read      235.0    93.9    86.8   145.3   158.9   222.5   252.5   270.8   284.8   301.1   322.2   357.4   435.4   987.1  3127.9  30049.7    30030  1778376462274  1778376472374
read      230.0   121.9    86.8   136.9   149.7   213.9   245.9   265.8   280.6   297.9   321.0   357.5   444.8  1757.3  4527.8  30032.0    30035  1778376473890  1778376483995
read      237.6   103.7    86.8   142.6   156.9   223.8   254.9   273.7   288.6   306.2   329.1   365.0   454.5  1344.3  3652.1  30110.7    30040  1778376485509  1778376495613
read      238.6   107.9    80.4   140.1   155.2   224.2   256.6   276.0   291.4   309.7   333.0   368.8   459.9  1331.0  4006.5  30079.2    30045  1778376497126  1778376507229
read      232.5   102.1    80.4   140.3   154.7   220.2   250.6   269.0   282.8   299.1   320.4   353.9   429.8  1012.0  4150.3  30066.1    30050  1778376508742  1778376518846
read      234.9   106.7    80.4   139.4   153.7   221.7   253.5   272.7   287.5   304.9   326.9   361.4   436.4  1142.5  3883.1  30001.0    30055  1778376520359  1778376530464
read      227.5   101.7    86.8   132.2   146.2   214.4   246.2   265.8   280.3   297.8   320.4   355.5   431.8  1007.3  3204.5  30038.4    30060  1778376531977  1778376542079
read      233.9   113.9    86.8   140.7   153.3   218.1   249.3   268.4   282.8   300.3   323.5   361.7   462.5  1654.1  3488.5  30062.0    30065  1778376543592  1778376553691
read      224.2   104.9    86.8   132.8   146.0   209.3   239.2   258.3   272.7   290.8   314.0   347.7   434.0  1482.7  3171.1  30082.0    30070  1778376555205  1778376565306
read      224.3    91.4    80.4   137.8   150.0   212.1   241.5   259.9   273.4   290.5   312.2   343.9   413.9   808.2  3819.5  30030.0    30075  1778376566818  1778376576918
read      224.8    90.7    86.8   134.6   147.8   213.2   244.7   263.9   277.5   294.3   315.3   344.8   404.5   733.3  3492.0  29991.2    30080  1778376578432  1778376588534
read      228.2    95.4    80.4   135.1   149.2   216.9   248.9   268.0   281.8   297.4   317.8   346.7   409.6   900.3  3125.2  30019.6    30085  1778376590046  1778376600149
read      222.9    86.3    80.4   136.0   149.1   211.4   240.5   258.8   272.4   289.3   310.7   341.9   404.3   696.7  3436.7  30089.4    30090  1778376601664  1778376611768
read      214.6    86.9    74.4   130.5   143.8   203.9   231.6   248.7   261.7   276.6   296.3   326.0   386.5   797.6  3203.6  30074.0    30095  1778376613282  1778376623384
read      226.3    90.6    86.8   140.0   151.6   214.6   244.7   263.2   276.2   292.8   313.4   343.1   404.0   916.6  3142.6  29992.4    30100  1778376624897  1778376634998
read      223.2    98.6    80.4   134.2   148.2   211.5   241.1   259.8   273.3   290.3   311.5   341.8   402.1   688.3  4006.1  30171.9    30105  1778376636511  1778376646613
