#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      228.0   101.6    80.4   133.9   146.8   218.2   249.7   267.5   280.0   294.8   314.1   344.1   430.8  1135.5  3822.0  29964.8    30000  1777999697033  1777999707166
read      231.4   120.5    86.8   137.8   150.3   220.3   252.1   269.9   282.9   297.5   317.6   350.0   440.7  1117.1  5085.4  29918.9    30005  1777999708679  1777999718804
read      231.3    95.7    86.8   137.2   150.0   220.7   252.7   270.7   283.9   298.8   318.9   352.8   444.8  1048.1  3381.0  29941.2    30010  1777999720317  1777999730419
read      233.6    88.7    80.4   136.8   150.2   224.5   257.4   275.1   288.7   303.9   322.5   355.8   446.3   839.0  3011.5  29982.0    30015  1777999731934  1777999742036
read      233.7    99.4    86.8   138.4   150.5   221.1   253.8   272.7   286.9   303.3   324.5   361.9   465.9  1145.4  3232.1  30003.7    30020  1777999743550  1777999753651
read      245.0   121.3    86.8   138.9   151.7   228.6   264.7   285.6   300.7   318.8   343.6   386.8   521.5  1607.6  4008.5  30091.0    30025  1777999755164  1777999765265
read      245.7   119.7    80.4   140.2   153.4   230.4   266.1   286.6   301.6   319.7   344.8   387.7   496.2  1790.4  4263.1  30003.5    30030  1777999766778  1777999776882
read      240.9   111.6    86.8   138.3   150.9   226.5   261.5   281.9   296.6   315.0   339.0   378.5   488.8  1509.5  3637.2  29951.2    30035  1777999778395  1777999788496
read      240.2    98.7    86.8   140.2   152.8   227.2   262.8   282.9   297.0   314.6   337.3   373.1   469.4  1105.4  3355.9  30085.9    30040  1777999790008  1777999800111
read      233.6   115.8    86.8   137.8   149.5   218.8   251.9   271.1   285.6   302.5   324.8   362.1   468.5  1579.6  4067.7  30103.0    30045  1777999801623  1777999811728
read      243.0   109.6    86.8   139.3   152.1   228.1   263.8   284.2   298.9   317.4   342.2   385.4   502.8  1399.6  3230.8  30100.8    30050  1777999813241  1777999823343
read      237.7   109.4    86.8   135.1   148.8   225.1   259.1   278.2   292.7   310.1   333.0   371.2   478.3  1338.4  4086.6  29987.2    30055  1777999824857  1777999834959
read      238.4   122.8    80.4   136.2   150.0   226.8   260.5   279.2   293.3   310.2   332.1   369.0   466.9  1336.1  4470.4  30091.7    30060  1777999836471  1777999846574
read      223.7   110.0    86.8   132.3   143.7   210.8   242.3   260.4   273.4   289.8   310.7   343.6   456.9  1188.0  3482.5  30032.0    30065  1777999848087  1777999858189
read      235.9   120.7    86.8   134.0   146.1   221.3   255.3   275.0   289.9   307.4   330.2   368.8   495.0  1517.4  4512.6  30100.1    30070  1777999859702  1777999869803
read      227.8    96.7    80.4   134.4   146.9   218.0   249.8   267.7   280.4   295.3   315.1   345.7   432.9   907.4  3694.7  30124.4    30075  1777999871317  1777999881420
read      224.9    99.9    80.4   132.2   144.6   215.2   246.0   263.2   274.9   290.2   309.5   340.8   436.7  1033.1  3874.6  30143.9    30080  1777999882934  1777999893039
read      237.0    93.7    86.8   135.4   149.6   228.3   261.3   279.2   292.5   308.3   328.2   363.0   463.0   853.2  3145.1  30093.0    30085  1777999894551  1777999904652
read      227.1    88.5    80.4   131.9   145.0   218.7   249.9   267.5   280.0   295.0   314.8   345.5   431.4   744.2  2837.8  30096.3    30090  1777999906165  1777999916266
read      229.2   102.6    74.4   131.2   144.3   220.2   252.4   270.4   283.5   297.9   317.7   349.6   442.1   894.7  3711.3  29995.0    30095  1777999917779  1777999927883
read      227.6    95.3    80.4   135.4   147.3   217.2   248.9   266.8   279.5   294.6   314.6   345.7   446.6   795.4  3968.2  30057.5    30100  1777999929397  1777999939503
read      223.6    86.7    80.4   132.1   144.6   214.2   245.4   262.8   274.8   290.0   309.3   340.1   429.8   784.1  2912.8  30134.3    30105  1777999941016  1777999951121
read      229.6   102.9    80.4   132.5   145.3   219.2   252.1   270.5   283.9   298.6   318.4   352.0   450.1   983.9  3449.5  30074.2    30110  1777999952633  1777999962744
