#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      275.0   121.4   101.3   165.5   180.7   258.0   293.8   314.8   331.2   351.5   380.5   431.8   573.7  1209.7  4094.2  30030.4    30000  1777260643034  1777260653190
read      298.4   262.3    93.8   160.9   174.4   250.6   289.4   313.3   332.7   359.1   400.4   522.0  1211.8  3536.2  6270.9  30064.2    30005  1777260654704  1777260664832
read      297.2   288.5    93.8   158.8   171.9   244.2   281.4   303.9   320.7   345.0   386.3   519.9  1399.8  3674.3  6287.6  30027.5    30010  1777260666347  1777260676452
read      272.1   256.4    93.8   150.8   162.4   224.3   257.5   277.5   293.6   314.5   346.6   476.5  1192.4  3442.7  6205.6  29959.5    30015  1777260677964  1777260688066
read      295.8   303.8    93.8   157.9   170.4   240.3   277.4   300.2   318.1   342.2   381.2   509.8  1562.8  3871.2  6454.3  30080.7    30020  1777260689582  1777260699688
read      271.7   251.5    93.8   151.0   162.8   226.6   260.3   280.5   295.8   316.0   346.5   443.9  1189.4  3297.7  6202.0  29989.5    30025  1777260701202  1777260711302
read      288.2   278.3   101.3   157.1   169.9   238.6   274.5   296.0   313.2   335.1   369.3   478.1  1319.7  3644.3  6324.3  30007.2    30030  1777260712816  1777260722921
read      279.8   262.2    93.8   153.1   165.4   232.7   268.7   290.1   306.7   327.9   362.2   468.0  1228.7  3314.9  6265.6  29975.7    30035  1777260724436  1777260734541
read      277.9   258.9    93.8   152.8   165.1   231.7   266.6   287.4   303.2   322.7   355.4   456.9  1229.1  3406.3  6284.1  30196.7    30040  1777260736055  1777260746156
read      258.9   151.5    93.8   157.6   170.8   239.4   273.0   292.9   308.0   325.8   351.2   394.3   526.0  2482.1  5061.7  30126.1    30045  1777260747670  1777260757772
read      270.6   120.5   101.3   163.3   177.2   253.8   290.2   311.6   327.5   346.9   373.5   418.9   550.8  1560.6  4209.3  30051.6    30050  1777260759286  1777260769393
read      254.2   108.1   101.3   156.9   169.3   237.3   272.5   293.1   308.6   326.8   351.8   392.4   505.5  1376.5  3669.5  30079.8    30055  1777260770906  1777260781011
read      257.5   120.9    93.8   157.6   170.2   240.2   275.7   296.5   312.4   331.3   356.8   397.4   518.2  1627.8  4360.2  29936.0    30060  1777260782524  1777260792626
read      258.1   112.3   101.3   160.7   173.3   242.2   277.1   297.1   312.7   331.3   356.0   395.6   504.4  1153.3  4281.3  30138.0    30065  1777260794139  1777260804242
read      261.4   128.5   101.3   161.0   173.7   244.2   279.9   300.6   316.1   335.3   360.3   399.9   515.2  1548.3  5016.9  30133.4    30070  1777260805755  1777260815858
read      264.1   107.4   101.3   161.6   174.8   248.2   285.4   306.8   321.8   341.9   368.1   410.2   523.4  1048.3  3920.9  29997.3    30075  1777260817372  1777260827474
read      261.7   117.5    93.8   162.1   174.8   245.6   281.1   301.8   316.8   335.7   360.4   398.8   510.7  1400.5  4359.3  30051.9    30080  1777260828988  1777260839093
read      272.9   130.3   101.3   164.2   178.1   255.9   293.5   315.1   331.5   351.3   377.5   421.9   546.3  1561.7  4931.4  30121.1    30085  1777260840608  1777260850726
read      263.1   162.8    93.8   160.6   173.3   244.7   281.0   301.9   317.4   337.0   362.5   401.5   517.0  1734.4  6863.5  30101.9    30090  1777260852244  1777260862385
read      261.9   121.9    93.8   161.0   173.7   245.1   281.8   303.0   318.5   338.3   363.9   402.6   511.4  1311.8  4333.1  30114.4    30095  1777260863903  1777260874009
read      260.2   111.7    93.8   162.6   175.7   245.0   278.8   298.1   313.1   331.1   355.4   394.7   507.4  1268.8  4230.2  30104.7    30100  1777260875525  1777260885626
read      269.9   104.7    93.8   166.2   180.6   254.8   290.5   311.2   326.5   345.4   372.0   418.0   534.6   876.0  3471.6  30187.5    30105  1777260887139  1777260897266
