#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      235.2   103.7    80.4   138.2   151.2   223.9   256.9   275.3   289.4   305.7   326.5   361.3   454.2   981.6  3972.5  29986.0    30000  1777998755907  1777998766044
read      226.1    93.2    80.4   136.5   148.9   215.6   246.3   263.9   275.9   291.5   311.4   342.8   427.8   836.6  3267.6  30041.2    30005  1777998767557  1777998777685
read      233.9    91.2    80.4   134.2   148.5   224.2   257.5   275.8   289.8   305.9   326.3   361.5   450.9   768.4  2897.0  29886.9    30010  1777998779198  1777998789299
read      232.6   124.8    86.8   131.6   144.9   220.7   253.5   271.7   285.2   300.6   320.1   355.4   464.1  1658.1  4884.8  29928.7    30015  1777998790811  1777998800912
read      241.7   101.1    86.8   138.8   152.2   229.2   264.5   284.8   299.2   316.8   339.9   376.5   476.6  1024.5  3542.4  29889.5    30020  1777998802425  1777998812528
read      245.6   103.3    86.8   139.0   152.7   231.2   267.8   289.2   304.9   323.0   347.8   391.5   494.1  1307.8  3091.3  30001.2    30025  1777998814042  1777998824145
read      233.5   104.9    86.8   135.0   147.8   219.6   252.7   272.2   287.1   304.6   327.8   367.8   471.3  1308.3  3316.2  30051.0    30030  1777998825659  1777998835764
read      235.1   107.2    86.8   136.7   149.0   221.5   255.2   275.0   290.0   307.7   330.8   368.7   467.2  1317.2  3440.1  29956.9    30035  1777998837279  1777998847382
read      248.6   130.0    86.8   139.6   153.4   231.6   268.4   290.0   306.2   325.6   352.2   398.1   509.5  1707.3  4628.8  30025.9    30040  1777998848895  1777998858996
read      239.6   130.0    86.8   138.6   151.0   223.1   257.0   276.7   292.0   310.5   335.0   376.3   495.3  1612.5  4446.7  30017.7    30045  1777998860509  1777998870625
read      244.2   117.1    86.8   138.2   151.5   228.9   265.4   286.8   302.2   320.2   345.4   388.9   490.6  1608.7  3625.4  30106.0    30050  1777998872137  1777998882239
read      229.7   100.6    80.4   130.8   143.7   218.8   252.1   270.6   284.3   299.9   320.1   356.3   458.5  1150.6  3602.9  29991.7    30055  1777998883751  1777998893852
read      227.1    95.6    86.8   132.0   143.9   215.0   248.4   267.5   281.2   296.9   318.1   353.4   455.4  1137.0  3046.1  30103.4    30060  1777998895363  1777998905465
read      226.8   114.3    86.8   130.1   142.0   211.5   243.9   263.2   276.8   294.1   316.4   355.0   482.9  1643.4  3171.2  30092.4    30065  1777998906978  1777998917083
read      235.9   128.5    80.4   130.5   143.0   219.9   256.0   276.5   291.9   310.3   334.5   374.0   500.0  1742.5  4288.1  30012.9    30070  1777998918596  1777998928702
read      229.6    97.8    86.8   134.5   147.3   218.6   251.2   269.6   283.0   298.3   318.8   354.3   450.1   943.5  3579.3  30096.6    30075  1777998930216  1777998940317
read      222.9    92.1    80.4   128.4   140.9   213.6   245.7   263.8   276.5   292.3   312.0   342.3   428.2   888.2  3632.3  29986.3    30080  1777998941831  1777998951934
read      222.9    91.2    80.4   129.4   141.5   213.2   245.4   263.4   275.8   292.0   312.5   344.1   433.2   635.8  3206.0  30094.5    30085  1777998953449  1777998963553
read      223.6    93.9    86.8   132.4   144.4   213.6   245.3   263.1   275.4   291.1   311.0   342.0   425.5   706.9  3374.8  30138.7    30090  1777998965067  1777998975175
read      230.2    95.9    80.4   134.1   147.0   219.5   252.5   271.1   284.9   300.5   320.6   355.1   445.4   836.4  3623.7  30047.9    30095  1777998976690  1777998986799
read      233.4    97.4    80.4   136.0   148.8   222.5   255.3   273.7   287.8   304.0   324.2   360.5   462.2   953.9  3859.0  30050.0    30100  1777998988312  1777998998419
