#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      235.0   107.6    93.8   144.7   157.2   223.6   254.4   271.7   284.6   299.0   318.7   349.1   432.8  1066.8  4234.1  30012.4    30000  1777267986174  1777267996343
read      250.3   166.9    93.8   148.4   161.1   229.7   263.0   282.2   296.1   313.9   337.2   375.1   558.5  2615.7  6002.8  30025.3    30005  1777267997858  1777268007994
read      253.1   182.9    93.8   149.2   162.0   229.3   262.5   281.9   296.1   314.2   338.3   379.8   621.4  2791.0  6192.0  29991.7    30010  1777268009507  1777268019609
read      263.3   199.3    93.8   153.8   167.0   237.1   271.1   291.3   306.5   324.3   349.0   395.1   669.0  3376.4  6135.5  30172.7    30015  1777268021123  1777268031227
read      245.7   196.4    86.8   142.8   154.6   218.8   251.2   270.7   285.6   303.6   328.0   371.7   684.3  3063.1  6141.5  30042.9    30020  1777268032744  1777268042848
read      251.6   185.6    93.8   148.1   160.7   228.0   260.9   280.2   294.6   312.8   337.0   379.2   609.2  3126.6  6137.2  30068.9    30025  1777268044368  1777268054488
read      259.6   218.2    93.8   149.5   162.6   233.5   268.0   287.9   302.6   320.1   344.8   391.5   652.9  3445.8  7349.1  30017.3    30030  1777268056005  1777268066134
read      246.3   250.6    93.8   143.8   155.2   217.4   249.3   268.7   283.3   300.6   324.1   367.7   626.7  3713.0  8353.6  30036.2    30035  1777268067660  1777268077777
read      257.3   249.3    86.8   145.4   157.8   224.8   257.7   276.8   292.2   310.7   335.6   382.0   894.2  3861.4  6450.8  30033.8    30040  1777268079296  1777268089400
read      245.1   189.5    93.8   143.6   155.6   221.9   254.8   274.1   289.2   307.1   330.8   370.7   564.6  3233.2  6316.4  30073.9    30045  1777268090914  1777268101023
read      266.6   228.6    93.8   148.9   162.2   236.5   273.2   294.6   311.2   331.4   360.1   418.0   757.3  3460.4  7807.5  29950.6    30050  1777268102538  1777268112644
read      262.8   200.7    93.8   150.6   164.0   237.3   272.2   292.7   308.3   326.8   352.8   400.4   658.9  3312.7  6220.7  30109.8    30055  1777268114159  1777268124263
read      242.0   196.0    93.8   140.9   152.5   216.7   249.7   269.4   284.2   301.8   325.9   368.0   587.9  3314.9  6278.1  30088.4    30060  1777268125777  1777268135889
read      284.6   301.4    93.8   151.7   165.9   243.6   282.1   305.3   322.5   345.4   380.1   461.5   945.2  5859.5  7811.4  30132.8    30065  1777268137404  1777268147506
read      251.6   200.2    86.8   144.9   157.1   224.6   258.4   278.0   293.2   311.6   336.3   379.2   728.3  3037.8  6249.9  30095.0    30070  1777268149021  1777268159129
read      241.9   179.7    93.8   143.9   155.8   219.5   251.1   270.0   284.2   301.0   323.3   365.3   570.8  3049.0  6046.3  30066.3    30075  1777268160643  1777268170753
read      231.5   151.5    93.8   141.3   152.8   215.7   246.6   264.5   276.9   292.8   313.5   345.9   464.4  1733.1  6461.3  29997.2    30080  1777268172280  1777268182386
read      230.9   106.8    93.8   146.4   157.8   217.7   247.5   265.1   277.5   293.1   313.1   343.8   429.5  1150.6  4393.4  30134.2    30085  1777268183902  1777268194047
read      228.7   105.2    93.8   142.9   154.2   215.0   245.3   262.9   274.9   290.8   311.0   343.3   452.1  1220.3  4066.8  30159.7    30090  1777268195563  1777268205682
read      235.0   114.6    86.8   146.2   158.4   222.3   252.4   269.9   282.7   297.1   317.0   347.3   439.4  1284.6  4347.3  30073.5    30095  1777268207197  1777268217302
read      242.6   105.1    93.8   149.9   162.5   229.9   262.2   280.0   292.9   308.8   329.1   363.2   461.9  1229.2  4150.3  30099.9    30100  1777268218820  1777268228929
read      233.2   101.1    93.8   143.4   155.6   220.9   252.2   269.9   282.9   297.7   318.0   350.3   451.6   947.3  4242.4  30035.0    30105  1777268230443  1777268240549
read      226.4    94.9    86.8   137.3   149.2   214.7   245.6   263.4   275.6   291.6   311.9   343.6   436.4   929.0  3173.6  30157.2    30110  1777268242063  1777268252168
read      227.2   106.1    86.8   140.0   151.7   214.3   244.4   262.0   274.2   290.0   310.5   343.3   441.7  1095.8  4346.8  30101.6    30115  1777268253682  1777268263789
read      231.6    92.2    80.4   141.9   154.6   221.5   251.6   268.7   280.9   295.3   314.9   344.8   429.6   865.5  3484.4  30098.2    30120  1777268265307  1777268275417
