#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      253.7   110.4    93.8   155.2   168.8   238.0   272.1   292.2   307.2   324.9   350.2   394.1   505.5   998.0  4020.9  30009.6    30000  1777256339743  1777256349931
read      256.2   117.1   101.3   158.4   170.7   237.6   272.9   294.2   310.3   329.6   356.5   400.4   527.0  1238.3  4671.0  30109.7    30005  1777256351445  1777256361579
read      263.4   141.1   101.3   159.3   172.0   241.3   277.8   299.5   316.0   336.4   363.8   408.8   592.0  1861.6  4745.9  30009.1    30010  1777256363091  1777256373195
read      256.8   112.8   101.3   160.4   172.4   239.2   274.7   295.7   311.5   330.4   355.9   396.4   505.2  1295.5  4206.3  30073.6    30015  1777256374708  1777256384811
read      258.0   108.4   101.3   160.0   172.6   241.8   277.5   298.2   313.8   332.6   357.9   397.3   498.5  1188.7  3904.3  29992.8    30020  1777256386324  1777256396431
read      251.1   103.6   101.3   157.9   169.8   234.8   269.5   290.0   305.1   322.5   346.4   386.9   483.4  1016.0  3584.5  29993.2    30025  1777256397942  1777256408047
read      256.2   113.6   101.3   158.9   171.3   239.3   275.1   296.2   312.1   331.0   356.3   396.6   500.9  1056.9  4314.1  30043.3    30030  1777256409561  1777256419667
read      262.9   129.2    93.8   160.0   173.0   245.4   282.6   304.3   319.7   340.2   366.9   408.6   525.1  1331.4  4924.4  30077.1    30035  1777256421181  1777256431289
read      254.3   121.1    93.8   157.6   169.6   235.3   271.0   292.1   307.9   326.5   352.7   396.2   540.8  1165.3  4067.1  30089.0    30040  1777256432803  1777256442906
read      258.0   129.2   101.3   159.5   171.7   239.6   275.1   296.5   312.7   331.9   357.7   399.2   528.5  1200.8  6064.9  30106.4    30045  1777256444422  1777256454528
read      263.0   107.7   101.3   161.3   174.4   246.3   282.4   303.4   318.7   339.1   366.2   409.5   538.3  1123.1  3768.3  30018.4    30050  1777256456041  1777256466143
read      261.0   116.4   101.3   158.4   171.4   242.6   277.7   298.7   315.0   335.2   362.6   408.4   569.8  1469.9  3607.4  29986.6    30055  1777256467658  1777256477762
read      295.2   226.3    93.8   164.8   179.6   258.3   296.6   319.9   339.5   364.9   401.8   486.3   992.3  3648.3  6149.4  30099.9    30060  1777256479278  1777256489381
read      282.0   250.4    93.8   155.2   167.4   234.5   271.4   293.9   312.0   335.7   373.2   490.6  1202.7  3367.6  6248.5  30100.7    30065  1777256490896  1777256500997
read      267.7   238.0    93.8   150.7   162.4   226.4   260.7   281.3   296.5   316.7   346.3   432.9  1108.7  3269.6  6189.0  30171.8    30070  1777256502511  1777256512616
read      273.8   241.1    93.8   152.9   165.6   232.9   267.4   287.9   303.3   322.1   352.4   429.3  1157.7  3300.2  6220.2  30142.5    30075  1777256514131  1777256524241
read      284.0   245.4   101.3   158.3   171.7   242.8   278.2   299.1   315.1   336.0   367.2   451.3  1151.3  3438.2  6292.6  30087.8    30080  1777256525755  1777256535862
read      277.2   256.7    93.8   154.4   166.9   234.7   270.6   291.8   308.0   327.8   359.0   437.6  1153.7  3556.5  6441.9  29964.7    30085  1777256537377  1777256547492
read      287.5   246.8    93.8   159.3   172.7   245.5   282.3   303.9   319.6   341.3   373.1   462.5  1169.3  3356.3  6195.9  30169.8    30090  1777256549008  1777256559130
read      272.4   229.7    93.8   155.1   167.7   235.6   271.1   291.8   307.8   327.3   357.0   418.7  1092.1  3380.7  6216.5  30025.7    30095  1777256560644  1777256570746
read      263.6   113.4    93.8   160.8   174.2   245.5   281.7   302.9   318.5   339.1   367.3   417.6   554.5  1185.5  4190.3  30075.0    30100  1777256572266  1777256582376
read      283.8   241.4   101.3   162.5   175.5   247.3   285.7   308.5   325.3   347.4   380.7   447.1   849.9  3805.4  6263.5  30118.2    30105  1777256583890  1777256593994
read      261.1   115.2   101.3   161.7   174.3   243.2   279.4   300.5   316.0   335.5   361.6   402.7   541.2  1214.9  4174.2  30109.3    30110  1777256595508  1777256605614
read      270.2   126.6   101.3   165.1   179.6   253.8   289.0   309.6   324.6   343.6   370.2   415.0   537.3  1528.9  4369.6  30105.1    30115  1777256607131  1777256617234
read      259.5   101.9    93.8   162.8   176.3   245.3   279.0   298.4   313.3   331.1   355.1   395.4   495.3   840.2  3547.1  30192.5    30120  1777256618747  1777256628850
