#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      241.2   106.5    86.8   144.1   157.3   226.9   261.4   281.1   295.2   313.4   337.1   374.1   468.7  1093.0  4109.5  29953.8    30000  1778335687919  1778335698061
read      244.1   105.6    93.8   147.5   159.3   227.9   264.2   285.2   300.6   319.4   344.3   383.7   471.5  1208.4  3456.3  30064.7    30005  1778335699577  1778335709697
read      235.2    98.3    86.8   140.5   153.0   221.9   255.7   275.1   289.8   307.1   329.8   366.7   455.7   861.5  3771.7  29971.8    30010  1778335711211  1778335721313
read      231.8    91.8    93.8   140.6   152.5   219.0   251.6   270.7   284.9   301.3   322.6   359.4   444.7   880.4  3325.6  29916.5    30015  1778335722827  1778335732935
read      244.6   114.5    93.8   145.7   158.5   228.8   264.6   285.3   300.2   318.8   343.6   383.8   483.1  1306.3  4072.8  29978.6    30020  1778335734449  1778335744554
read      253.9   121.6    93.8   147.5   160.4   235.3   274.0   296.9   314.9   336.3   363.5   404.5   517.2  1618.4  4008.3  30049.7    30025  1778335746070  1778335756169
read      264.0   127.6    93.8   150.7   164.4   245.4   285.8   309.8   328.2   350.3   378.0   423.2   538.1  1734.5  4319.4  29871.2    30030  1778335757688  1778335767793
read      248.0   123.3   101.3   148.6   160.5   229.7   265.8   287.4   303.6   323.4   350.2   392.9   506.8  1456.6  4293.5  30014.4    30035  1778335769308  1778335779413
read      250.2   117.5    93.8   150.1   162.1   231.4   267.2   288.4   304.6   324.3   350.8   393.9   526.1  1536.0  3768.9  30043.6    30040  1778335780928  1778335791035
read      255.3   160.7   101.3   152.4   164.9   235.0   271.0   292.2   308.7   328.7   355.0   396.8   524.1  2031.2  7646.0  29907.5    30045  1778335792552  1778335802656
read      251.0   121.4   101.3   151.6   164.1   233.2   268.7   289.4   305.1   324.2   350.0   392.9   509.7  1414.5  4799.8  29933.6    30050  1778335804172  1778335814277
read      246.7   107.6    93.8   145.1   158.0   230.1   266.1   286.8   302.0   320.6   346.4   392.1   521.8  1211.3  3485.3  30084.9    30055  1778335815794  1778335825897
read      239.2   109.3    93.8   142.8   154.8   222.2   256.7   276.6   291.4   309.5   334.0   376.7   531.2  1181.1  3826.5  30127.9    30060  1778335827411  1778335837514
read      238.2   164.5    93.8   141.4   152.5   216.7   249.6   269.2   283.9   301.4   326.2   370.0   535.8  3108.9  5424.2  30123.1    30065  1778335839029  1778335849135
read      239.5   168.9    93.8   142.8   153.7   216.0   249.1   269.0   283.9   301.5   325.7   370.0   591.0  2212.8  6418.5  30047.7    30070  1778335850651  1778335860754
read      242.5   116.2    93.8   144.7   156.6   226.4   261.3   281.4   295.9   314.5   338.8   376.8   490.6  1474.8  4264.7  30070.5    30075  1778335862272  1778335872372
read      251.8   150.4    93.8   149.3   162.2   232.5   268.6   289.5   305.1   324.1   350.4   395.8   534.6  1651.9  6218.3  30087.9    30080  1778335873887  1778335884027
read      241.9   137.5    93.8   147.3   159.2   226.1   259.9   278.8   292.9   310.5   333.8   371.2   474.5  1272.7  5982.6  29999.4    30085  1778335885551  1778335895675
read      242.8   157.2    93.8   145.3   156.8   222.2   256.4   276.5   291.4   309.2   332.8   371.8   505.8  3013.1  5492.3  30114.7    30090  1778335897193  1778335907303
read      258.3   180.5   101.3   147.0   159.2   233.7   273.1   295.6   313.2   334.4   362.2   405.8   583.1  3125.8  6254.3  30010.0    30095  1778335908823  1778335918928
read      251.1   206.3    93.8   146.5   157.8   223.2   257.9   278.5   293.9   313.1   338.7   382.8   593.3  3372.4  6185.9  30154.4    30100  1778335920443  1778335930544
read      246.5   147.4    93.8   147.5   159.5   227.3   262.1   282.4   296.8   315.5   340.1   378.3   489.7  2432.4  5420.0  30163.3    30105  1778335932059  1778335942159
read      251.4   117.8    93.8   149.3   162.4   235.6   272.9   293.8   309.5   327.9   351.8   391.0   484.1  1274.5  4391.1  30057.3    30110  1778335943674  1778335953775
read      234.9    98.7    93.8   142.6   155.2   222.4   254.5   273.4   287.5   303.9   325.1   360.7   446.0   878.4  3878.9  30110.4    30115  1778335955289  1778335965397
