#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      236.1   119.8    86.8   145.2   157.4   220.6   251.7   270.0   283.6   299.2   320.1   357.9   508.3  1250.7  5176.0  29969.2    30000  1777266556056  1777266566222
read      247.1   109.6    93.8   152.5   166.0   232.1   263.6   281.6   294.8   311.6   333.9   371.8   530.5  1251.2  3474.2  30024.0    30005  1777266567739  1777266577878
read      256.4   148.3    93.8   151.8   165.0   231.4   264.5   283.6   297.3   316.2   343.0   406.1   756.6  2008.5  4356.9  29993.1    30010  1777266579394  1777266589507
read      248.4   131.1    93.8   154.5   166.3   226.1   256.1   274.0   288.3   305.6   330.8   388.2   671.8  1766.4  4290.2  29920.2    30015  1777266591023  1777266601132
read      271.2   169.9    93.8   154.9   167.9   239.0   274.6   296.2   313.6   336.5   373.1   481.1   855.4  2086.2  5001.9  30014.6    30020  1777266602649  1777266612756
read      251.5   121.6    93.8   156.0   168.2   232.3   265.1   284.4   298.6   317.1   342.2   387.3   577.8  1612.8  4009.5  30029.4    30025  1777266614272  1777266624375
read      252.5   142.1    93.8   153.7   166.4   231.2   263.7   283.1   297.3   316.0   341.7   392.2   616.8  2030.1  6000.9  30076.8    30030  1777266625891  1777266635995
read      283.2   183.9   101.3   162.7   176.3   250.5   287.5   310.1   327.6   349.9   387.3   486.7   891.3  2469.4  5529.9  30138.3    30035  1777266637513  1777266647619
read      272.6   139.4    93.8   163.5   177.3   250.3   285.2   306.1   321.3   342.2   371.2   433.5   700.9  1796.5  4689.5  30016.8    30040  1777266649135  1777266659246
read      262.7   127.4    93.8   160.0   173.9   244.8   278.3   297.5   312.9   331.5   357.1   402.2   587.4  1814.5  4326.9  30027.6    30045  1777266660762  1777266670873
read      249.2   119.8    93.8   153.6   166.3   233.3   265.8   284.2   297.1   314.3   337.3   377.2   542.7  1321.5  5129.1  29999.3    30050  1777266672390  1777266682498
read      242.2   107.6    86.8   150.0   163.1   227.6   258.8   276.8   290.7   307.1   328.5   365.7   511.8  1108.1  4134.0  30085.6    30055  1777266684014  1777266694116
read      259.1   140.7    93.8   152.9   166.4   237.7   271.7   291.5   306.6   324.6   351.7   404.5   666.8  1939.5  4535.8  30063.5    30060  1777266695633  1777266705739
read      241.0   125.8    86.8   146.6   158.7   223.0   254.7   273.4   288.1   305.6   329.0   370.2   554.2  1605.2  4342.6  30015.2    30065  1777266707256  1777266717364
read      263.0   177.6    93.8   149.2   162.2   233.3   269.2   290.5   307.1   327.8   359.9   435.6   798.3  2490.7  5176.2  30081.6    30070  1777266718882  1777266728985
read      243.5   102.7    93.8   151.7   164.7   229.1   260.0   277.7   291.4   308.1   330.0   367.5   506.6  1063.5  3865.3  30157.3    30075  1777266730503  1777266740613
read      233.9   103.9    93.8   150.1   162.0   220.0   248.6   265.6   277.7   293.1   313.5   346.3   471.8  1037.3  3695.0  30074.6    30080  1777266742126  1777266752228
read      244.3   190.7    93.8   149.6   161.0   219.1   248.9   267.4   281.2   297.4   319.8   362.3   607.6  3045.1  6270.3  30131.3    30085  1777266753743  1777266763847
read      263.0   252.5    93.8   151.3   163.1   227.2   260.2   279.7   294.9   314.3   341.3   397.2   980.5  3688.5  6429.2  30135.6    30090  1777266765366  1777266775474
read      248.1   159.6   101.3   151.9   164.0   226.2   257.5   276.1   290.8   308.4   332.0   373.5   567.0  2897.0  5442.3  29945.9    30095  1777266776991  1777266787095
read      255.1   187.7    93.8   152.9   165.3   230.8   263.7   283.0   296.9   315.0   339.3   382.3   601.2  3312.8  6096.7  30080.4    30100  1777266788610  1777266798716
read      249.1   102.9    93.8   157.0   169.9   235.4   266.5   284.3   296.7   313.3   334.8   370.4   508.2  1114.9  3626.3  30058.9    30105  1777266800235  1777266810338
