#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      262.8   123.0    93.8   160.8   174.7   246.5   281.8   302.3   317.3   336.7   363.0   404.4   522.2  1280.4  4858.6  29982.9    30000  1777257056357  1777257066543
read      260.9   106.6    93.8   161.5   174.4   245.6   281.3   301.7   316.8   335.8   360.8   400.1   507.4  1046.1  4017.7  29966.8    30005  1777257068059  1777257078202
read      265.8   115.3   101.3   162.0   175.1   248.4   286.0   307.6   322.8   342.9   369.4   412.1   541.3  1351.4  3404.8  29995.0    30010  1777257079716  1777257089823
read      267.0   132.3   101.3   163.1   176.6   250.2   286.2   307.1   321.8   341.7   367.4   407.1   532.2  1719.7  5372.7  30030.7    30015  1777257091339  1777257101446
read      260.9   101.8   101.3   161.4   174.5   245.7   281.5   302.3   317.4   336.8   362.2   401.4   507.9   938.6  4183.9  30103.8    30020  1777257102961  1777257113082
read      257.4   101.5   101.3   160.5   173.1   242.1   277.3   297.7   313.3   331.9   356.6   395.6   498.0   893.7  3489.4  30079.6    30025  1777257114597  1777257124702
read      265.5   107.3   101.3   162.4   175.9   249.9   286.8   308.0   323.1   342.8   368.8   410.0   522.3  1082.9  3850.1  29937.5    30030  1777257126216  1777257136321
read      269.2   123.0   101.3   163.8   177.7   253.5   289.3   310.0   325.1   344.4   370.4   413.8   544.8  1243.4  4002.9  30051.5    30035  1777257137834  1777257147936
read      267.9   119.8   101.3   163.2   176.7   251.0   288.0   309.4   324.9   344.5   371.1   415.7   542.4  1328.6  4295.5  30003.0    30040  1777257149452  1777257159557
read      258.2    98.1    93.8   160.8   173.3   242.5   277.9   298.3   314.0   333.2   358.8   399.1   508.4   933.6  3181.2  30065.1    30045  1777257161072  1777257171174
read      255.4   109.3    93.8   158.7   170.7   237.8   273.3   294.1   309.9   328.9   354.7   397.2   526.2  1053.5  4263.5  30215.9    30050  1777257172688  1777257182791
read      271.8   131.0   101.3   162.3   175.6   249.9   287.3   309.7   326.7   348.5   379.9   436.3   641.1  1493.7  4391.8  30051.0    30055  1777257184306  1777257194414
read      339.4   223.6    93.8   172.1   190.0   294.6   350.9   388.4   418.6   459.1   519.0   627.6   983.9  3609.7  6137.0  30091.0    30060  1777257195929  1777257206031
read      775.5   846.6   109.4   228.8   271.2   571.3   722.4   818.3   903.7  1027.8  1212.6  1635.7  4918.9  6395.3  8602.5  30056.3    30065  1777257207545  1777257217651
read      581.0   598.4   101.3   189.3   217.3   421.2   567.8   664.7   741.5   842.7   994.8  1331.8  3706.6  6187.5  7901.5  30066.3    30070  1777257219170  1777257229274
read      592.7   608.7    93.8   191.4   220.6   434.1   583.3   678.5   750.7   847.8  1003.3  1363.9  3822.5  6226.3  7828.7  29992.9    30075  1777257230790  1777257240894
read      580.5   597.3   101.3   189.6   218.7   426.3   569.0   662.3   734.1   828.8   982.0  1311.0  3739.2  6220.6  7985.6  30111.1    30080  1777257242410  1777257252513
read      500.3   518.9   101.3   179.5   202.5   366.8   478.9   554.4   617.3   699.5   827.8  1120.2  3188.0  6077.1  7536.9  29988.8    30085  1777257254027  1777257264135
read      502.1   528.9    93.8   176.9   199.6   362.9   477.7   557.8   623.2   710.5   846.2  1140.7  3282.3  6159.6  7387.2  30140.6    30090  1777257265649  1777257275760
read      568.7   582.5    93.8   188.6   215.3   414.1   558.4   650.7   723.2   816.9   964.7  1303.1  3586.8  6189.5  7643.0  30105.4    30095  1777257277275  1777257287383
read      343.5   364.3   101.3   158.6   172.2   256.2   308.0   344.9   382.5   443.3   553.5   777.6  1860.4  4790.4  6439.5  30062.5    30100  1777257288898  1777257299005
read      277.6   248.5    93.8   153.9   166.0   232.8   268.7   290.4   307.1   328.4   363.7   470.7  1173.2  3380.7  6358.9  30195.4    30105  1777257300519  1777257310625
