#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      233.5    92.6    93.8   149.9   161.5   223.1   252.9   269.9   282.2   295.9   314.5   342.3   405.1   722.4  3892.3  29946.4    30000  1777250159028  1777250169182
read      235.5    91.3    93.8   151.6   163.0   223.1   253.6   271.4   284.7   299.5   319.0   349.2   424.5   872.4  4091.6  29958.1    30005  1777250170696  1777250180825
read      240.9   119.2    93.8   153.1   165.1   227.3   258.7   276.6   290.3   306.1   325.8   358.5   435.2  1264.2  4572.9  30003.8    30010  1777250182337  1777250192446
read      225.4   114.2    93.8   142.6   153.2   209.9   238.8   256.8   270.0   285.8   306.0   337.9   436.9  1432.9  4800.6  30052.3    30015  1777250193959  1777250204057
read      232.4    92.0    86.8   148.1   159.3   219.1   249.4   267.7   280.9   296.2   316.8   347.2   427.4  1066.6  3097.7  29930.3    30020  1777250205573  1777250215678
read      240.4   118.3    93.8   151.6   163.4   226.6   257.6   274.8   288.3   303.6   322.9   357.0   471.1  1277.6  4271.7  30086.4    30025  1777250217193  1777250227296
read      233.7    84.6    93.8   151.8   163.5   222.5   251.0   267.7   279.6   294.0   313.2   342.6   427.3   782.6  3089.5  29979.4    30030  1777250228810  1777250238912
read      247.1   122.7    93.8   155.8   168.3   229.3   259.3   276.3   290.0   306.1   327.8   369.9   580.3  1482.8  4290.1  29940.2    30035  1777250240426  1777250250532
read      258.5   116.1    93.8   159.0   172.7   242.8   274.7   293.1   307.0   322.8   345.7   391.1   581.9  1299.4  4095.2  30056.2    30040  1777250252048  1777250262155
read      261.6   149.7   101.3   157.0   168.9   233.4   267.7   288.5   304.6   324.7   356.1   431.9   769.1  1972.7  4281.9  29963.4    30045  1777250263670  1777250273776
read      255.4   142.3    93.8   154.2   166.1   230.8   264.8   285.2   300.4   319.9   349.1   410.2   686.5  1840.6  4987.6  30096.4    30050  1777250275295  1777250285398
read      250.8   118.2   101.3   154.0   166.6   233.6   266.4   285.6   299.7   317.5   341.7   382.8   538.9  1529.0  4263.1  30122.2    30055  1777250286914  1777250297014
read      259.2   119.6   101.3   157.9   170.9   243.7   279.5   299.3   314.3   332.3   355.6   393.9   509.6  1627.1  4252.7  29996.0    30060  1777250298528  1777250308632
read      265.9   135.6   101.3   161.1   175.0   250.3   284.4   303.9   318.0   336.3   360.2   399.2   528.2  2032.5  4797.7  30104.7    30065  1777250310146  1777250320251
read      242.0    96.5   101.3   155.4   167.7   228.7   258.2   275.2   288.8   304.5   324.5   359.1   455.6  1189.9  3301.2  30131.4    30070  1777250321764  1777250331871
read      245.7   183.4    93.8   153.4   165.6   229.8   261.8   280.0   293.4   310.0   331.3   366.1   472.9  1814.2  4853.8  30173.5    30075  1777250333384  1777250343488
read      246.6   107.6   101.3   154.6   166.9   232.3   264.9   283.4   296.5   313.5   335.1   368.7   458.8  1419.4  4102.6  30143.0    30080  1777250345001  1777250355105
read      238.6   127.3    93.8   150.3   161.7   221.3   251.9   270.4   284.3   300.5   321.1   356.8   469.0  1942.5  4848.8  30163.3    30085  1777250356618  1777250366717
read      251.2   135.1    93.8   153.6   166.2   234.3   268.1   287.1   300.5   317.2   339.4   373.1   496.9  2075.0  4395.8  30135.3    30090  1777250368229  1777250378330
read      230.3   127.0    93.8   146.2   156.8   214.2   243.8   261.8   274.2   290.1   310.1   341.2   436.9  2223.3  3742.3  30170.3    30095  1777250379842  1777250389944
read      230.7   101.2    93.8   146.1   156.8   216.3   247.1   265.4   278.1   293.6   313.7   344.3   438.6  1329.0  3641.2  30072.8    30100  1777250391457  1777250401562
read      228.3    90.3    93.8   149.4   160.8   217.1   245.1   262.1   273.8   288.4   306.4   334.2   399.1   708.5  3859.9  30105.4    30105  1777250403076  1777250413183
